crashID,age,gender,roadUser,ageGroup,personID
20173195,70,Male,Motorcycle rider,65_to_74,P8074
20175143,79,Male,Pedestrian,75_or_older,P8075
20171158,66,Male,Pedestrian,65_to_74,P8076
20171117,60,Female,Pedestrian,40_to_64,P8077
20174024,35,Male,Pedestrian,26_to_39,P8078
20173183,31,Female,Driver,26_to_39,P8079
20173081,27,Female,Pedestrian,26_to_39,P8080
20172094,57,Male,Driver,40_to_64,P8081
20171143,60,Female,Driver,40_to_64,P8082
20171070,93,Female,Driver,75_or_older,P8083
20173082,80,Male,Pedestrian,75_or_older,P8084
20171235,34,Male,Driver,26_to_39,P8085
20172050,80,Male,Driver,75_or_older,P8086
20171262,80,Male,Driver,75_or_older,P8087
20172078,93,Female,Pedestrian,75_or_older,P8088
20173100,33,Male,Motorcycle rider,26_to_39,P8089
20171017,58,Female,Pedestrian,40_to_64,P8090
20171017,23,Male,Motorcycle rider,17_to_25,P8091
20173226,44,Male,Pedestrian,40_to_64,P8092
20177002,24,Male,Driver,17_to_25,P8093
20172042,22,Male,Driver,17_to_25,P8094
20171345,36,Male,Driver,26_to_39,P8095
20177025,48,Male,Motorcycle rider,40_to_64,P8096
20171118,62,Female,Driver,40_to_64,P8097
20171166,75,Male,Passenger,75_or_older,P8098
20175152,44,Male,Passenger,40_to_64,P8099
20172155,83,Male,Driver,75_or_older,P8100
20172074,49,Male,Motorcycle rider,40_to_64,P8101
20171240,4,Female,Passenger,0_to_16,P8102
20173125,19,Female,Pedestrian,17_to_25,P8103
20176003,26,Male,Driver,26_to_39,P8104
20173172,41,Male,Pedestrian,40_to_64,P8105
20172199,36,Male,Driver,26_to_39,P8106
20171054,63,Male,Driver,40_to_64,P8107
20171196,17,Female,Driver,17_to_25,P8108
20171196,19,Male,Driver,17_to_25,P8109
20171196,15,Female,Passenger,0_to_16,P8110
20175060,53,Male,Driver,40_to_64,P8111
20172081,21,Male,Driver,17_to_25,P8112
20173078,86,Male,Driver,75_or_older,P8113
20172196,68,Male,Motorcycle rider,65_to_74,P8114
20172051,30,Female,Driver,26_to_39,P8115
20172141,26,Female,Driver,26_to_39,P8116
20173021,52,Male,Pedestrian,40_to_64,P8117
20172237,75,Female,Pedestrian,75_or_older,P8118
20172148,62,Male,Motorcycle rider,40_to_64,P8119
20175110,44,Male,Driver,40_to_64,P8120
20173163,19,Male,Pedestrian,17_to_25,P8121
20173027,43,Female,Driver,40_to_64,P8122
20171162,9,Male,Passenger,0_to_16,P8123
20171162,12,Male,Passenger,0_to_16,P8124
20173158,45,Male,Driver,40_to_64,P8125
20171194,45,Female,Motorcycle rider,40_to_64,P8126
20171057,64,Male,Driver,40_to_64,P8127
20171106,28,Male,Driver,26_to_39,P8128
20176004,49,Female,Driver,40_to_64,P8129
20172206,42,Male,Motorcycle rider,40_to_64,P8130
20173029,26,Female,Driver,26_to_39,P8131
20171081,91,Female,Pedestrian,75_or_older,P8132
20171128,86,Male,Driver,75_or_older,P8133
20173098,23,Female,Driver,17_to_25,P8134
20171094,24,Female,Pedestrian,17_to_25,P8135
20171221,20,Male,Pedestrian,17_to_25,P8136
20172095,59,Male,Driver,40_to_64,P8137
20174033,2,Male,Pedestrian,0_to_16,P8138
20171101,65,Male,Motorcycle rider,65_to_74,P8139
20173189,50,Male,Motorcycle rider,40_to_64,P8140
20173189,45,Female,Motorcycle pillion passenger,40_to_64,P8141
20174063,33,Male,Motorcycle rider,26_to_39,P8142
20172197,91,Male,Driver,75_or_older,P8143
20172197,81,Female,Passenger,75_or_older,P8144
20173219,62,Male,Motorcycle rider,40_to_64,P8145
20176018,45,Male,Driver,40_to_64,P8146
20176018,48,Female,Passenger,40_to_64,P8147
20172118,89,Male,Driver,75_or_older,P8148
20171332,36,Female,Pedestrian,26_to_39,P8149
20173074,34,Male,Driver,26_to_39,P8150
20171308,49,Male,Passenger,40_to_64,P8151
20171308,62,Male,Driver,40_to_64,P8152
20173156,37,Male,Driver,26_to_39,P8153
20171129,21,Male,Motorcycle rider,17_to_25,P8154
20172153,51,Male,Pedal cyclist,40_to_64,P8155
20173108,68,Female,Passenger,65_to_74,P8156
20171220,40,Male,Motorcycle rider,40_to_64,P8157
20173066,70,Male,Driver,65_to_74,P8158
20174054,40,Male,Motorcycle rider,40_to_64,P8159
20171267,40,Male,Driver,40_to_64,P8160
20172202,22,Male,Motorcycle rider,17_to_25,P8161
20171174,67,Male,Pedal cyclist,65_to_74,P8162
20173077,54,Female,Driver,40_to_64,P8163
20172208,32,Male,Driver,26_to_39,P8164
20173178,43,Male,Motorcycle rider,40_to_64,P8165
20173177,46,Female,Driver,40_to_64,P8166
20176033,89,Male,Driver,75_or_older,P8167
20172158,18,Female,Driver,17_to_25,P8168
20171177,49,Male,Passenger,40_to_64,P8169
20174008,79,Female,Driver,75_or_older,P8170
20173210,40,Male,Motorcycle rider,40_to_64,P8171
20171284,87,Male,Driver,75_or_older,P8172
20173006,91,Male,Pedestrian,75_or_older,P8173
20171140,19,Male,Motorcycle rider,17_to_25,P8174
20171155,70,Male,Pedestrian,65_to_74,P8175
20171233,46,Male,Driver,40_to_64,P8176
20171268,79,Female,Passenger,75_or_older,P8177
20173201,40,Female,Motorcycle rider,40_to_64,P8178
20171295,55,Female,Pedestrian,40_to_64,P8179
20171201,20,Male,Passenger,17_to_25,P8180
20171137,45,Male,Driver,40_to_64,P8181
20178004,91,Male,Driver,75_or_older,P8182
20174017,58,Male,Driver,40_to_64,P8183
20173208,39,Male,Motorcycle rider,26_to_39,P8184
20173223,16,Male,Pedal cyclist,0_to_16,P8185
20171172,48,Female,Pedestrian,40_to_64,P8186
20172129,27,Female,Driver,26_to_39,P8187
20175099,18,Male,Passenger,17_to_25,P8188
20173044,30,Male,Driver,26_to_39,P8189
20175096,44,Male,Motorcycle rider,40_to_64,P8190
20172115,55,Male,Pedal cyclist,40_to_64,P8191
20173155,101,Female,Passenger,75_or_older,P8192
20172091,4,Male,Pedestrian,0_to_16,P8193
20172072,77,Male,Driver,75_or_older,P8194
20172033,68,Male,Driver,65_to_74,P8195
20172031,26,Male,Driver,26_to_39,P8196
20175080,22,Male,Motorcycle rider,17_to_25,P8197
20175005,90,Male,Driver,75_or_older,P8198
20172213,19,Male,Pedestrian,17_to_25,P8199
20172165,89,Male,Driver,75_or_older,P8200
20172038,54,Male,Driver,40_to_64,P8201
20172135,43,Male,Pedestrian,40_to_64,P8202
20175071,36,Male,Driver,26_to_39,P8203
20173147,90,Male,Passenger,75_or_older,P8204
20171002,11,Female,Passenger,0_to_16,P8205
20171002,7,Male,Passenger,0_to_16,P8206
20171002,43,Female,Driver,40_to_64,P8207
20174016,85,Female,Driver,75_or_older,P8208
20173135,30,Female,Driver,26_to_39,P8209
20173135,22,Male,Passenger,17_to_25,P8210
20172105,38,Male,Passenger,26_to_39,P8211
20175049,38,Male,Motorcycle rider,26_to_39,P8212
20175069,21,Female,Driver,17_to_25,P8213
20171126,51,Male,Driver,40_to_64,P8214
20172130,73,Male,Driver,65_to_74,P8215
20177005,50,Male,Driver,40_to_64,P8216
20171167,44,Male,Motorcycle rider,40_to_64,P8217
20175116,66,Male,Motorcycle rider,65_to_74,P8218
20171222,36,Male,Motorcycle rider,26_to_39,P8219
20171016,44,Female,Motorcycle rider,40_to_64,P8220
20171059,26,Male,Motorcycle rider,26_to_39,P8221
20172178,91,Male,Driver,75_or_older,P8222
20171270,50,Male,Pedal cyclist,40_to_64,P8223
20175025,28,Female,Passenger,26_to_39,P8224
20171027,68,Male,Pedestrian,65_to_74,P8225
20175114,21,Female,Pedestrian,17_to_25,P8226
20175092,22,Female,Driver,17_to_25,P8227
20175092,32,Male,Passenger,26_to_39,P8228
20175136,16,Male,Passenger,0_to_16,P8229
20173046,31,Male,Passenger,26_to_39,P8230
20173227,32,Male,Motorcycle rider,26_to_39,P8231
20171095,17,Male,Driver,17_to_25,P8232
20175085,22,Male,Driver,17_to_25,P8233
20177022,19,Male,Driver,17_to_25,P8234
20172192,46,Male,Motorcycle rider,40_to_64,P8235
20171036,69,Male,Motorcycle rider,65_to_74,P8236
20173205,48,Male,Motorcycle rider,40_to_64,P8237
20173034,79,Female,Driver,75_or_older,P8238
20171076,25,Male,Motorcycle rider,17_to_25,P8239
20172029,19,Male,Passenger,17_to_25,P8240
20172029,19,Male,Passenger,17_to_25,P8241
20172209,27,Male,Motorcycle rider,26_to_39,P8242
20176025,25,Male,Passenger,17_to_25,P8243
20172086,40,Male,Driver,40_to_64,P8244
20172150,19,Male,Driver,17_to_25,P8245
20171263,27,Male,Driver,26_to_39,P8246
20171285,70,Male,Motorcycle rider,65_to_74,P8247
20175108,24,Male,Pedal cyclist,17_to_25,P8248
20171102,56,Male,Driver,40_to_64,P8249
20177026,47,Male,Pedestrian,40_to_64,P8250
20171290,38,Male,Driver,26_to_39,P8251
20173002,34,Male,Motorcycle rider,26_to_39,P8252
20175135,18,Male,Driver,17_to_25,P8253
20172085,33,Male,Driver,26_to_39,P8254
20172032,64,Male,Pedal cyclist,40_to_64,P8255
20171325,50,Female,Driver,40_to_64,P8256
20171045,52,Female,Passenger,40_to_64,P8257
20172075,77,Male,Pedal cyclist,75_or_older,P8258
20171021,39,Female,Driver,26_to_39,P8259
20171021,14,Male,Passenger,0_to_16,P8260
20175030,29,Male,Motorcycle rider,26_to_39,P8261
20174080,82,Female,Driver,75_or_older,P8262
20174029,18,Female,Driver,17_to_25,P8263
20172227,21,Male,Driver,17_to_25,P8264
20172159,85,Male,Pedestrian,75_or_older,P8265
20172096,40,Male,Motorcycle rider,40_to_64,P8266
20171260,34,Male,Driver,26_to_39,P8267
20171300,20,Male,Driver,17_to_25,P8268
20173025,37,Male,Driver,26_to_39,P8269
20174077,25,Male,Driver,17_to_25,P8270
20174047,56,Male,Driver,40_to_64,P8271
20174047,31,Male,Driver,26_to_39,P8272
20171004,59,Male,Driver,40_to_64,P8273
20171265,72,Female,Passenger,65_to_74,P8274
20171075,72,Male,Pedestrian,65_to_74,P8275
20171258,61,Male,Motorcycle rider,40_to_64,P8276
20171031,75,Female,Passenger,75_or_older,P8277
20173057,90,Male,Passenger,75_or_older,P8278
20171255,48,Female,Motorcycle rider,40_to_64,P8279
20172058,69,Female,Passenger,65_to_74,P8280
20174036,66,Male,Motorcycle rider,65_to_74,P8281
20171014,5,Female,Pedestrian,0_to_16,P8282
20172016,75,Female,Passenger,75_or_older,P8283
20172016,79,Male,Driver,75_or_older,P8284
20171304,18,Female,Passenger,17_to_25,P8285
20172117,69,Male,Driver,65_to_74,P8286
20174044,58,Male,Driver,40_to_64,P8287
20175103,19,Male,Driver,17_to_25,P8288
20172062,39,Male,Driver,26_to_39,P8289
20172219,27,Male,Driver,26_to_39,P8290
20171098,39,Male,Driver,26_to_39,P8291
20171098,32,Male,Driver,26_to_39,P8292
20178001,35,Male,Pedal cyclist,26_to_39,P8293
20172119,49,Male,Driver,40_to_64,P8294
20171023,18,Male,Driver,17_to_25,P8295
20172228,27,Male,Driver,26_to_39,P8296
20171238,33,Male,Motorcycle rider,26_to_39,P8297
20175120,54,Male,Motorcycle rider,40_to_64,P8298
20173112,42,Male,Driver,40_to_64,P8299
20175125,85,Male,Driver,75_or_older,P8300
20172152,50,Female,Pedestrian,40_to_64,P8301
20173221,75,Female,Driver,75_or_older,P8302
20171231,30,Male,Driver,26_to_39,P8303
20172164,66,Male,Pedal cyclist,65_to_74,P8304
20172221,35,Female,Pedal cyclist,26_to_39,P8305
20174089,64,Male,Driver,40_to_64,P8306
20177017,32,Male,Passenger,26_to_39,P8307
20173136,76,Male,Driver,75_or_older,P8308
20171044,35,Male,Motorcycle rider,26_to_39,P8309
20173001,30,Female,Passenger,26_to_39,P8310
20173164,64,Male,Motorcycle rider,40_to_64,P8311
20175105,55,Female,Driver,40_to_64,P8312
20171187,56,Male,Motorcycle rider,40_to_64,P8313
20171092,43,Male,Driver,40_to_64,P8314
20173192,22,Male,Passenger,17_to_25,P8315
20172240,30,Male,Motorcycle rider,26_to_39,P8316
20173167,28,Female,Passenger,26_to_39,P8317
20174092,33,Male,Pedestrian,26_to_39,P8318
20173187,20,Male,Passenger,17_to_25,P8319
20172035,22,Male,Passenger,17_to_25,P8320
20174011,18,Male,Driver,17_to_25,P8321
20172177,24,Male,Driver,17_to_25,P8322
20173168,75,Male,Pedestrian,75_or_older,P8323
20171329,50,Female,Motorcycle pillion passenger,40_to_64,P8324
20172205,65,Male,Passenger,65_to_74,P8325
20171259,27,Female,Driver,26_to_39,P8326
20176020,47,Male,Motorcycle rider,40_to_64,P8327
20171104,51,Male,Motorcycle rider,40_to_64,P8328
20171299,18,Male,Driver,17_to_25,P8329
20171299,17,Female,Passenger,17_to_25,P8330
20172110,35,Female,Driver,26_to_39,P8331
20172210,19,Male,Driver,17_to_25,P8332
20173111,18,Female,Passenger,17_to_25,P8333
20171205,52,Male,Pedestrian,40_to_64,P8334
20171241,3,Female,Pedestrian,0_to_16,P8335
20175042,25,Female,Driver,17_to_25,P8336
20173033,39,Male,Motorcycle rider,26_to_39,P8337
20175112,34,Male,Driver,26_to_39,P8338
20172142,56,Male,Driver,40_to_64,P8339
20171138,63,Male,Driver,40_to_64,P8340
20173087,61,Male,Motorcycle rider,40_to_64,P8341
20176005,16,Male,Motorcycle rider,0_to_16,P8342
20172108,85,Male,Driver,75_or_older,P8343
20171108,72,Male,Passenger,65_to_74,P8344
20174091,59,Male,Driver,40_to_64,P8345
20175109,27,Male,Passenger,26_to_39,P8346
20172015,28,Male,Driver,26_to_39,P8347
20173088,21,Male,Driver,17_to_25,P8348
20171215,50,Female,Driver,40_to_64,P8349
20171293,47,Male,Motorcycle rider,40_to_64,P8350
20175077,53,Male,Driver,40_to_64,P8351
20174062,44,Male,Driver,40_to_64,P8352
20175106,52,Male,Motorcycle rider,40_to_64,P8353
20177018,22,Male,Motorcycle rider,17_to_25,P8354
20172114,34,Male,Motorcycle rider,26_to_39,P8355
20176034,16,Male,Passenger,0_to_16,P8356
20171141,49,Female,Driver,40_to_64,P8357
20171141,7,Male,Passenger,0_to_16,P8358
20175018,32,Male,Driver,26_to_39,P8359
20172162,13,Male,Pedestrian,0_to_16,P8360
20172131,54,Male,Motorcycle rider,40_to_64,P8361
20171291,3,Male,Pedestrian,0_to_16,P8362
20174081,73,Male,Motorcycle rider,65_to_74,P8363
20172030,20,Female,Driver,17_to_25,P8364
20175148,17,Male,Motorcycle rider,17_to_25,P8365
20175137,7,Male,Pedestrian,0_to_16,P8366
20174079,22,Male,Motorcycle rider,17_to_25,P8367
20171015,43,Male,Passenger,40_to_64,P8368
20173071,39,Male,Driver,26_to_39,P8369
20175115,74,Male,Pedal cyclist,65_to_74,P8370
20171099,81,Male,Pedestrian,75_or_older,P8371
20171217,35,Male,Driver,26_to_39,P8372
20171317,91,Male,Driver,75_or_older,P8373
20175039,79,Male,Driver,75_or_older,P8374
20171301,46,Male,Driver,40_to_64,P8375
20171033,19,Male,Driver,17_to_25,P8376
20174065,23,Male,Motorcycle rider,17_to_25,P8377
20171210,15,Male,Driver,0_to_16,P8378
20173106,50,Male,Pedal cyclist,40_to_64,P8379
20172055,18,Male,Driver,17_to_25,P8380
20171303,31,Female,Pedestrian,26_to_39,P8381
20175023,84,Female,Passenger,75_or_older,P8382
20171114,80,Male,Pedestrian,75_or_older,P8383
20175003,58,Male,Driver,40_to_64,P8384
20174056,49,Male,Driver,40_to_64,P8385
20175032,25,Male,Passenger,17_to_25,P8386
20172179,45,Male,Driver,40_to_64,P8387
20171256,38,Male,Driver,26_to_39,P8388
20173159,21,Male,Passenger,17_to_25,P8389
20173067,62,Male,Driver,40_to_64,P8390
20172036,55,Male,Driver,40_to_64,P8391
20173170,22,Male,Pedestrian,17_to_25,P8392
20172138,40,Male,Passenger,40_to_64,P8393
20172097,40,Male,Driver,40_to_64,P8394
20172140,41,Male,Driver,40_to_64,P8395
20173063,85,Female,Driver,75_or_older,P8396
20172214,78,Male,Driver,75_or_older,P8397
20178005,22,Male,Motorcycle rider,17_to_25,P8398
20176030,36,Male,Motorcycle rider,26_to_39,P8399
20171348,86,Female,Passenger,75_or_older,P8400
20172239,33,Male,Motorcycle rider,26_to_39,P8401
20174071,34,Male,Passenger,26_to_39,P8402
20177016,15,Male,Pedestrian,0_to_16,P8403
20177016,15,Male,Pedestrian,0_to_16,P8404
20173206,21,Female,Driver,17_to_25,P8405
20173206,20,Male,Passenger,17_to_25,P8406
20171080,21,Male,Driver,17_to_25,P8407
20173151,59,Female,Driver,40_to_64,P8408
20172080,43,Male,Motorcycle rider,40_to_64,P8409
20175134,83,Male,Passenger,75_or_older,P8410
20175149,61,Female,Driver,40_to_64,P8411
20173198,68,Female,Driver,65_to_74,P8412
20171003,47,Male,Motorcycle rider,40_to_64,P8413
20177013,20,Male,Driver,17_to_25,P8414
20173176,30,Male,Motorcycle rider,26_to_39,P8415
20173094,34,Male,Motorcycle rider,26_to_39,P8416
20171013,22,Male,Driver,17_to_25,P8417
20172156,22,Female,Driver,17_to_25,P8418
20171312,32,Male,Driver,26_to_39,P8419
20173051,75,Male,Pedestrian,75_or_older,P8420
20174001,2,Male,Pedestrian,0_to_16,P8421
20172060,25,Male,Driver,17_to_25,P8422
20172161,76,Male,Driver,75_or_older,P8423
20171176,64,Female,Passenger,40_to_64,P8424
20172021,62,Male,Driver,40_to_64,P8425
20173036,18,Female,Passenger,17_to_25,P8426
20171288,36,Female,Driver,26_to_39,P8427
20171153,45,Male,Motorcycle rider,40_to_64,P8428
20171112,34,Male,Motorcycle rider,26_to_39,P8429
20171349,24,Male,Motorcycle rider,17_to_25,P8430
20172112,38,Male,Driver,26_to_39,P8431
20173039,59,Male,Driver,40_to_64,P8432
20171190,39,Female,Driver,26_to_39,P8433
20172170,59,Male,Driver,40_to_64,P8434
20173032,82,Male,Driver,75_or_older,P8435
20173224,56,Male,Driver,40_to_64,P8436
20171225,88,Male,Passenger,75_or_older,P8437
20174052,93,Female,Driver,75_or_older,P8438
20172173,53,Female,Driver,40_to_64,P8439
20173101,20,Male,Driver,17_to_25,P8440
20173064,19,Female,Driver,17_to_25,P8441
20171120,48,Male,Driver,40_to_64,P8442
20172077,63,Female,Driver,40_to_64,P8443
20172101,70,Male,Driver,65_to_74,P8444
20171251,87,Female,Driver,75_or_older,P8445
20174039,62,Male,Driver,40_to_64,P8446
20172190,18,Male,Driver,17_to_25,P8447
20171130,17,Male,Driver,17_to_25,P8448
20171331,91,Male,Driver,75_or_older,P8449
20174022,89,Male,Driver,75_or_older,P8450
20174022,93,Female,Passenger,75_or_older,P8451
20176012,42,Male,Motorcycle rider,40_to_64,P8452
20172226,3,Female,Passenger,0_to_16,P8453
20172047,17,Female,Passenger,17_to_25,P8454
20175150,36,Male,Driver,26_to_39,P8455
20171178,84,Male,Driver,75_or_older,P8456
20173191,50,Male,Motorcycle rider,40_to_64,P8457
20173060,19,Male,Passenger,17_to_25,P8458
20176019,46,Male,Motorcycle rider,40_to_64,P8459
20171323,36,Male,Driver,26_to_39,P8460
20173080,41,Male,Motorcycle rider,40_to_64,P8461
20173166,59,Female,Motorcycle rider,40_to_64,P8462
20171011,62,Male,Driver,40_to_64,P8463
20175128,48,Male,Driver,40_to_64,P8464
20171287,48,Female,Pedestrian,40_to_64,P8465
20173007,30,Female,Pedestrian,26_to_39,P8466
20172098,53,Female,Pedestrian,40_to_64,P8467
20171042,71,Female,Driver,65_to_74,P8468
20175146,79,Male,Driver,75_or_older,P8469
20171083,51,Female,Pedestrian,40_to_64,P8470
20171347,26,Male,Motorcycle rider,26_to_39,P8471
20171062,59,Male,Driver,40_to_64,P8472
20171273,52,Female,Passenger,40_to_64,P8473
20171273,34,Male,Driver,26_to_39,P8474
20172160,96,Female,Passenger,75_or_older,P8475
20173013,67,Female,Passenger,65_to_74,P8476
20173161,61,Male,Driver,40_to_64,P8477
20171074,28,Male,Driver,26_to_39,P8478
20175082,24,Male,Driver,17_to_25,P8479
20172169,19,Male,Passenger,17_to_25,P8480
20175139,23,Male,Driver,17_to_25,P8481
20173028,40,Male,Motorcycle rider,40_to_64,P8482
20171320,69,Male,Driver,65_to_74,P8483
20173072,49,Female,Motorcycle pillion passenger,40_to_64,P8484
20171058,19,Female,Driver,17_to_25,P8485
20173128,21,Female,Passenger,17_to_25,P8486
20173128,52,Female,Passenger,40_to_64,P8487
20172002,75,Male,Motorcycle rider,75_or_older,P8488
20171049,22,Male,Motorcycle rider,17_to_25,P8489
20173193,64,Female,Pedestrian,40_to_64,P8490
20172203,23,Male,Pedestrian,17_to_25,P8491
20173061,27,Male,Motorcycle rider,26_to_39,P8492
20175064,67,Male,Passenger,65_to_74,P8493
20175064,68,Female,Passenger,65_to_74,P8494
20175058,21,Male,Motorcycle rider,17_to_25,P8495
20172092,52,Male,Passenger,40_to_64,P8496
20172104,38,Female,Passenger,26_to_39,P8497
20175089,25,Male,Driver,17_to_25,P8498
20171026,19,Male,Pedestrian,17_to_25,P8499
20171204,18,Male,Driver,17_to_25,P8500
20173148,41,Male,Driver,40_to_64,P8501
20171107,56,Male,Pedestrian,40_to_64,P8502
20173134,70,Female,Passenger,65_to_74,P8503
20172151,44,Male,Driver,40_to_64,P8504
20171274,29,Male,Driver,26_to_39,P8505
20173020,57,Male,Driver,40_to_64,P8506
20174053,81,Female,Driver,75_or_older,P8507
20173202,1,Female,Pedestrian,0_to_16,P8508
20173123,79,Female,Driver,75_or_older,P8509
20173157,34,Male,Pedestrian,26_to_39,P8510
20175129,4,Male,Pedestrian,0_to_16,P8511
20171136,52,Male,Driver,40_to_64,P8512
20171136,29,Male,Driver,26_to_39,P8513
20171018,20,Female,Driver,17_to_25,P8514
20175062,23,Male,Motorcycle rider,17_to_25,P8515
20172008,79,Female,Driver,75_or_older,P8516
20173018,74,Male,Driver,65_to_74,P8517
20172011,41,Male,Motorcycle rider,40_to_64,P8518
20171340,44,Male,Motorcycle rider,40_to_64,P8519
20171271,60,Male,Motorcycle rider,40_to_64,P8520
20175097,14,Male,Motorcycle pillion passenger,0_to_16,P8521
20173022,31,Male,Motorcycle rider,26_to_39,P8522
20177024,39,Male,Pedestrian,26_to_39,P8523
20172041,26,Male,Driver,26_to_39,P8524
20175024,24,Male,Driver,17_to_25,P8525
20171330,78,Female,Passenger,75_or_older,P8526
20171121,54,Female,Driver,40_to_64,P8527
20171121,79,Male,Passenger,75_or_older,P8528
20171121,75,Female,Passenger,75_or_older,P8529
20177004,66,Female,Passenger,65_to_74,P8530
20177004,17,Male,Driver,17_to_25,P8531
20175044,10,Male,Passenger,0_to_16,P8532
20172183,24,Male,Driver,17_to_25,P8533
20173218,69,Male,Motorcycle rider,65_to_74,P8534
20174045,45,Female,Pedestrian,40_to_64,P8535
20171032,23,Male,Driver,17_to_25,P8536
20161191,18,Male,Passenger,17_to_25,P8537
20165025,21,Female,Passenger,17_to_25,P8538
20167007,47,Male,Driver,40_to_64,P8539
20164048,35,Male,Driver,26_to_39,P8540
20161231,75,Male,Driver,75_or_older,P8541
20165110,17,Female,Passenger,17_to_25,P8542
20165110,21,Male,Passenger,17_to_25,P8543
20165162,21,Female,Driver,17_to_25,P8544
20161340,68,Male,Driver,65_to_74,P8545
20165062,19,Male,Driver,17_to_25,P8546
20165062,19,Male,Passenger,17_to_25,P8547
20165027,16,Male,Motorcycle pillion passenger,0_to_16,P8548
20161087,20,Male,Driver,17_to_25,P8549
20161054,26,Male,Motorcycle rider,26_to_39,P8550
20161054,76,Male,Driver,75_or_older,P8551
20165081,53,Male,Driver,40_to_64,P8552
20164021,23,Male,Driver,17_to_25,P8553
20165039,25,Female,Driver,17_to_25,P8554
20161144,56,Male,Pedestrian,40_to_64,P8555
20164011,48,Male,Motorcycle rider,40_to_64,P8556
20161221,17,Male,Driver,17_to_25,P8557
20161004,76,Female,Driver,75_or_older,P8558
20165105,35,Male,Driver,26_to_39,P8559
20166004,60,Male,Driver,40_to_64,P8560
20167014,46,Male,Pedestrian,40_to_64,P8561
20161135,18,Male,Pedestrian,17_to_25,P8562
20161129,38,Male,Driver,26_to_39,P8563
20165113,34,Male,Driver,26_to_39,P8564
20166005,53,Male,Driver,40_to_64,P8565
20161211,33,Female,Pedal cyclist,26_to_39,P8566
20161244,67,Female,Driver,65_to_74,P8567
20161010,51,Male,Driver,40_to_64,P8568
20161115,66,Female,Pedestrian,65_to_74,P8569
20161079,23,Male,Driver,17_to_25,P8570
20161066,58,Male,Motorcycle rider,40_to_64,P8571
20167005,55,Male,Driver,40_to_64,P8572
20161262,27,Female,Passenger,26_to_39,P8573
20164004,18,Male,Driver,17_to_25,P8574
20161303,18,Male,Pedestrian,17_to_25,P8575
20165012,46,Male,Driver,40_to_64,P8576
20165012,29,Male,Passenger,26_to_39,P8577
20161320,26,Male,Driver,26_to_39,P8578
20161124,86,Female,Pedestrian,75_or_older,P8579
20164045,90,Female,Driver,75_or_older,P8580
20161271,24,Female,Passenger,17_to_25,P8581
20161151,19,Male,Driver,17_to_25,P8582
20164037,38,Male,Driver,26_to_39,P8583
20165131,26,Female,Pedestrian,26_to_39,P8584
20161082,35,Male,Motorcycle rider,26_to_39,P8585
20167009,49,Male,Driver,40_to_64,P8586
20161161,36,Female,Motorcycle rider,26_to_39,P8587
20165088,16,Male,Passenger,0_to_16,P8588
20165158,40,Male,Driver,40_to_64,P8589
20161194,73,Male,Pedestrian,65_to_74,P8590
20165151,45,Female,Driver,40_to_64,P8591
20161168,12,Male,Passenger,0_to_16,P8592
20161167,22,Female,Pedestrian,17_to_25,P8593
20165036,15,Male,Motorcycle rider,0_to_16,P8594
20166006,32,Female,Pedestrian,26_to_39,P8595
20165043,39,Male,Motorcycle rider,26_to_39,P8596
20165117,19,Male,Driver,17_to_25,P8597
20165126,23,Female,Driver,17_to_25,P8598
20167031,2,Female,Passenger,0_to_16,P8599
20161251,66,Male,Motorcycle rider,65_to_74,P8600
20167023,46,Female,Passenger,40_to_64,P8601
20161261,37,Male,Driver,26_to_39,P8602
20161288,25,Male,Driver,17_to_25,P8603
20161015,45,Female,Pedestrian,40_to_64,P8604
20161235,85,Male,Driver,75_or_older,P8605
20164006,31,Male,Motorcycle rider,26_to_39,P8606
20161322,22,Male,Motorcycle rider,17_to_25,P8607
20161226,79,Male,Pedestrian,75_or_older,P8608
20165066,45,Male,Driver,40_to_64,P8609
20161253,86,Male,Driver,75_or_older,P8610
20164020,23,Male,Passenger,17_to_25,P8611
20164020,28,Male,Driver,26_to_39,P8612
20164020,17,Male,Passenger,17_to_25,P8613
20164020,22,Male,Passenger,17_to_25,P8614
20161250,25,Male,Pedestrian,17_to_25,P8615
20161142,87,Female,Passenger,75_or_older,P8616
20167038,1,Male,Passenger,0_to_16,P8617
20167038,22,Female,Passenger,17_to_25,P8618
20167035,55,Male,Driver,40_to_64,P8619
20165089,30,Male,Motorcycle rider,26_to_39,P8620
20165041,34,Male,Motorcycle rider,26_to_39,P8621
20165011,39,Male,Driver,26_to_39,P8622
20165136,41,Female,Driver,40_to_64,P8623
20166029,25,Male,Pedestrian,17_to_25,P8624
20161042,11,Male,Passenger,0_to_16,P8625
20164052,43,Male,Driver,40_to_64,P8626
20164008,72,Male,Driver,65_to_74,P8627
20161214,50,Male,Motorcycle rider,40_to_64,P8628
20168008,36,Male,Motorcycle rider,26_to_39,P8629
20165156,37,Female,Driver,26_to_39,P8630
20165156,14,Female,Passenger,0_to_16,P8631
20161086,72,Female,Driver,65_to_74,P8632
20165077,44,Female,Motorcycle rider,40_to_64,P8633
20161076,3,Male,Passenger,0_to_16,P8634
20161232,28,Male,Driver,26_to_39,P8635
20165168,26,Female,Driver,26_to_39,P8636
20165078,52,Female,Pedestrian,40_to_64,P8637
20165119,32,Female,Driver,26_to_39,P8638
