crashID,vehicleID
20211022,V3619
20216012,V3620
20215068,V3621
20215006,V3622
20211034,V3623
20217004,V3624
20215100,V3625
20211190,V3626
20215036,V3627
20215037,V3628
20213193,V3629
20213245,V3630
20214057,V3631
20215108,V3632
20214019,V3633
20211132,V3634
20212125,V3635
20213083,V3636
20215124,V3637
20215069,V3638
20212086,V3639
20213044,V3640
20212025,V3641
20215058,V3642
20211226,V3643
20213021,V3644
20216003,V3645
20212073,V3646
20212138,V3647
20211206,V3648
20212131,V3649
20213223,V3650
20211043,V3651
20215092,V3652
20214088,V3653
20211195,V3654
20213114,V3655
20212117,V3656
20215090,V3657
20212207,V3658
20212174,V3659
20212004,V3660
20211001,V3661
20213152,V3662
20212091,V3663
20216030,V3664
20211083,V3665
20212037,V3666
20212105,V3667
20217017,V3668
20215094,V3669
20214080,V3670
20216002,V3671
20211247,V3672
20213050,V3673
20215050,V3674
20213059,V3675
20213074,V3676
20212054,V3677
20215115,V3678
20214040,V3679
20212085,V3680
20214093,V3681
20211198,V3682
20211198,V3683
20211198,V3684
20212094,V3685
20212195,V3686
20211007,V3687
20215134,V3688
20213055,V3689
20214041,V3690
20211005,V3691
20212203,V3692
20213089,V3693
20211248,V3694
20215093,V3695
20212121,V3696
20215003,V3697
20215003,V3698
20211099,V3699
20212163,V3700
20213213,V3701
20211188,V3702
20211180,V3703
20216023,V3704
20213075,V3705
20215136,V3706
20215136,V3707
20213076,V3708
20213076,V3709
20211016,V3710
20211238,V3711
20213168,V3712
20213042,V3713
20212040,V3714
20211082,V3715
20214083,V3716
20213013,V3717
20214042,V3718
20216005,V3719
20212065,V3720
20211061,V3721
20211067,V3722
20211067,V3723
20211067,V3724
20215111,V3725
20214065,V3726
20216017,V3727
20212101,V3728
20216008,V3729
20211137,V3730
20211060,V3731
20211033,V3732
20211084,V3733
20215039,V3734
20211117,V3735
20212045,V3736
20213108,V3737
20214090,V3738
20213234,V3739
20218010,V3740
20211240,V3741
20211098,V3742
20213220,V3743
20217002,V3744
20213176,V3745
20211219,V3746
20214018,V3747
20212152,V3748
20211071,V3749
20214043,V3750
20213229,V3751
20215043,V3752
20213236,V3753
20212035,V3754
20211163,V3755
20211092,V3756
20218005,V3757
20213051,V3758
20213047,V3759
20211217,V3760
20211149,V3761
20211070,V3762
20213081,V3763
20213036,V3764
20213233,V3765
20212001,V3766
20213244,V3767
20213014,V3768
20211035,V3769
20213179,V3770
20214045,V3771
20214045,V3772
20212191,V3773
20213104,V3774
20213145,V3775
20217021,V3776
20212009,V3777
20212164,V3778
20212042,V3779
20212130,V3780
20213178,V3781
20214082,V3782
20214082,V3783
20213243,V3784
20212032,V3785
20214026,V3786
20212081,V3787
20213205,V3788
20213001,V3789
20212033,V3790
20211080,V3791
20215146,V3792
20211044,V3793
20215042,V3794
20213056,V3795
20212144,V3796
20212110,V3797
20215087,V3798
20212059,V3799
20213109,V3800
20213109,V3801
20212212,V3802
20213110,V3803
20213110,V3804
20213148,V3805
20214085,V3806
20211128,V3807
20214006,V3808
20212116,V3809
20212120,V3810
20217030,V3811
20212027,V3812
20215034,V3813
20212062,V3814
20214009,V3815
20211052,V3816
20212083,V3817
20215086,V3818
20214087,V3819
20213147,V3820
20212015,V3821
20211056,V3822
20215027,V3823
20213020,V3824
20211037,V3825
20214051,V3826
20212183,V3827
20211171,V3828
20211091,V3829
20215074,V3830
20213189,V3831
20215097,V3832
20211004,V3833
20211182,V3834
20211065,V3835
20213224,V3836
20213224,V3837
20213053,V3838
20214092,V3839
20212139,V3840
20212115,V3841
20211090,V3842
20213063,V3843
20213049,V3844
20211187,V3845
20213043,V3846
20211211,V3847
20213215,V3848
20213207,V3849
20211122,V3850
20214011,V3851
20212046,V3852
20215060,V3853
20213167,V3854
20215119,V3855
20213094,V3856
20213208,V3857
20214094,V3858
20213045,V3859
20211214,V3860
20212199,V3861
20211153,V3862
20213138,V3863
20213007,V3864
20211002,V3865
20212200,V3866
20215103,V3867
20211109,V3868
20212150,V3869
20212017,V3870
20211210,V3871
20215138,V3872
20213159,V3873
20214089,V3874
20213122,V3875
20212114,V3876
20211169,V3877
20212082,V3878
20211119,V3879
20213117,V3880
20212122,V3881
20211173,V3882
20215117,V3883
20211233,V3884
20211230,V3885
20211051,V3886
20216004,V3887
20211054,V3888
20211253,V3889
20212080,V3890
20213115,V3891
20213064,V3892
20213022,V3893
20212007,V3894
20211073,V3895
20214044,V3896
20212197,V3897
20215129,V3898
20212041,V3899
20212041,V3900
20213095,V3901
20213191,V3902
20211023,V3903
20214002,V3904
20212126,V3905
20218011,V3906
20212069,V3907
20211176,V3908
20213011,V3909
20213011,V3910
20212208,V3911
20211141,V3912
20211032,V3913
20214068,V3914
20211243,V3915
20211243,V3916
20211143,V3917
20212123,V3918
20212170,V3919
20215081,V3920
20213172,V3921
20211165,V3922
20212192,V3923
20213241,V3924
20213241,V3925
20213240,V3926
20215008,V3927
20214033,V3928
20214008,V3929
20213037,V3930
20211193,V3931
20214007,V3932
20217026,V3933
20213131,V3934
20211105,V3935
20215158,V3936
20214076,V3937
20215071,V3938
20213161,V3939
20212193,V3940
20211139,V3941
20215126,V3942
20211102,V3943
20217005,V3944
20211112,V3945
20212127,V3946
20213025,V3947
20211046,V3948
20214031,V3949
20213069,V3950
20211110,V3951
20214035,V3952
20211138,V3953
20213184,V3954
20216015,V3955
20215080,V3956
20212184,V3957
20213239,V3958
20212043,V3959
20217027,V3960
20215026,V3961
20215051,V3962
20215113,V3963
20213121,V3964
20212202,V3965
20211156,V3966
20212048,V3967
20212068,V3968
20213246,V3969
20215064,V3970
20214060,V3971
20212100,V3972
20213116,V3973
20213116,V3974
20215118,V3975
20211114,V3976
20211224,V3977
20213098,V3978
20211107,V3979
20211179,V3980
20218009,V3981
20211157,V3982
20215029,V3983
20213102,V3984
20215010,V3985
20215085,V3986
20215135,V3987
20212112,V3988
20212093,V3989
20211066,V3990
20211066,V3991
20211066,V3992
20212102,V3993
20214055,V3994
20213015,V3995
20215079,V3996
20215079,V3997
20211208,V3998
20213065,V3999
20211223,V4000
20211008,V4001
20211010,V4002
20215048,V4003
20214034,V4004
20215130,V4005
20212168,V4006
20215025,V4007
20212173,V4008
20211019,V4009
20215109,V4010
20215031,V4011
20211204,V4012
20211204,V4013
20213201,V4014
20213201,V4015
20213201,V4016
20215032,V4017
20215112,V4018
20211121,V4019
20215035,V4020
20213221,V4021
20214064,V4022
20214046,V4023
20213018,V4024
20212140,V4025
20213198,V4026
20216007,V4027
20203116,V4028
20203201,V4029
20203050,V4030
20201071,V4031
20203222,V4032
20203006,V4033
20202059,V4034
20203233,V4035
20202124,V4036
20205110,V4037
20205108,V4038
20206023,V4039
20202004,V4040
20203146,V4041
20203134,V4042
20203146,V4043
20204053,V4044
20203228,V4045
20203228,V4046
20201006,V4047
20202109,V4048
20203158,V4049
20204081,V4050
20202175,V4051
20204074,V4052
20203097,V4053
20203049,V4054
20201118,V4055
20201202,V4056
20203013,V4057
20204003,V4058
20205095,V4059
20205095,V4060
20203137,V4061
20202130,V4062
20207022,V4063
20205128,V4064
20204001,V4065
20201212,V4066
20203038,V4067
20201166,V4068
20204004,V4069
20205127,V4070
20201253,V4071
20201205,V4072
20202066,V4073
20202061,V4074
20201148,V4075
20203105,V4076
20203103,V4077
20201100,V4078
20202100,V4079
20202100,V4080
20202127,V4081
20202188,V4082
20201033,V4083
20201098,V4084
20203159,V4085
20203163,V4086
20207017,V4087
20207017,V4088
20201185,V4089
20203063,V4090
20204072,V4091
20205030,V4092
20203181,V4093
20201116,V4094
20203021,V4095
20204068,V4096
20203007,V4097
20201059,V4098
20201250,V4099
20207009,V4100
20201167,V4101
20202160,V4102
20203058,V4103
20203160,V4104
20201186,V4105
20201201,V4106
20205023,V4107
20202018,V4108
20203185,V4109
20201093,V4110
20201093,V4111
20203152,V4112
20201043,V4113
20207015,V4114
20202016,V4115
20203011,V4116
20206003,V4117
20205104,V4118
20201058,V4119
20205067,V4120
20205077,V4121
20205077,V4122
20203237,V4123
20201197,V4124
20203232,V4125
20204020,V4126
20201047,V4127
20203178,V4128
20206019,V4129
20201065,V4130
20205114,V4131
20203197,V4132
20203230,V4133
20203164,V4134
20203095,V4135
20201110,V4136
20201096,V4137
20203015,V4138
20201180,V4139
20201042,V4140
20201073,V4141
20203099,V4142
20201022,V4143
20204044,V4144
20204044,V4145
20204044,V4146
20202105,V4147
20203024,V4148
20203167,V4149
20205068,V4150
20201165,V4151
20202049,V4152
20204040,V4153
20205106,V4154
20205106,V4155
20207007,V4156
20201002,V4157
20202039,V4158
20201244,V4159
20207013,V4160
20205014,V4161
20201264,V4162
20201264,V4163
20206010,V4164
20201223,V4165
20203039,V4166
20201175,V4167
20202095,V4168
20203118,V4169
20201215,V4170
20201051,V4171
20201243,V4172
20203213,V4173
20203213,V4174
20205083,V4175
20205083,V4176
20204032,V4177
20205001,V4178
20205001,V4179
20204054,V4180
20205042,V4181
20203062,V4182
20203155,V4183
20202033,V4184
20203027,V4185
20204084,V4186
20202072,V4187
20202131,V4188
20202088,V4189
20205061,V4190
20203176,V4191
20204005,V4192
20202189,V4193
20204029,V4194
20207005,V4195
20204073,V4196
20201021,V4197
20203051,V4198
20202013,V4199
20202097,V4200
20203055,V4201
20204008,V4202
20205035,V4203
20202133,V4204
20205069,V4205
20204060,V4206
20202134,V4207
20203172,V4208
20202044,V4209
20201237,V4210
20201011,V4211
20203014,V4212
20203014,V4213
20201209,V4214
20205040,V4215
20204010,V4216
20203083,V4217
20205092,V4218
20203053,V4219
20202053,V4220
20203220,V4221
20203223,V4222
20206032,V4223
20206032,V4224
20206032,V4225
20205048,V4226
20202082,V4227
20202143,V4228
20202143,V4229
20203193,V4230
20201045,V4231
20201106,V4232
20207003,V4233
20203179,V4234
20204012,V4235
20203205,V4236
20203068,V4237
20202037,V4238
20202037,V4239
20202071,V4240
20204066,V4241
20202092,V4242
20203084,V4243
20202087,V4244
20201121,V4245
20201170,V4246
20205017,V4247
20205017,V4248
20205017,V4249
20203074,V4250
20202163,V4251
20207008,V4252
20201078,V4253
20201232,V4254
20203052,V4255
20202118,V4256
20204021,V4257
20205136,V4258
20202102,V4259
20206022,V4260
20203047,V4261
20203002,V4262
20202098,V4263
20205135,V4264
20203012,V4265
20205029,V4266
20205112,V4267
20202187,V4268
20201236,V4269
20205101,V4270
20203244,V4271
20203191,V4272
20203098,V4273
20203017,V4274
20203162,V4275
20202056,V4276
20205054,V4277
20204065,V4278
20201037,V4279
20203113,V4280
20203048,V4281
20202009,V4282
20205051,V4283
20201196,V4284
20201032,V4285
20203143,V4286
20201145,V4287
20207004,V4288
20202094,V4289
20203156,V4290
20204061,V4291
20201173,V4292
20204030,V4293
20201242,V4294
20201217,V4295
20205004,V4296
20206025,V4297
20203177,V4298
20205100,V4299
20204013,V4300
20202062,V4301
20202180,V4302
20201247,V4303
20203072,V4304
20203131,V4305
20205049,V4306
20202190,V4307
20203036,V4308
20203076,V4309
20201182,V4310
20205102,V4311
20205119,V4312
20202058,V4313
20201263,V4314
20202123,V4315
20206030,V4316
20203071,V4317
20205089,V4318
20201114,V4319
20201143,V4320
20203239,V4321
20205020,V4322
20203032,V4323
20203117,V4324
20202079,V4325
20201112,V4326
20202170,V4327
20202080,V4328
20205041,V4329
20201119,V4330
20204048,V4331
20201038,V4332
20201008,V4333
20203238,V4334
20201154,V4335
20201090,V4336
20203129,V4337
20201164,V4338
20201132,V4339
20201155,V4340
20201153,V4341
20201262,V4342
20202060,V4343
20201144,V4344
20203175,V4345
20201255,V4346
20201255,V4347
20203214,V4348
20205124,V4349
20202096,V4350
20201025,V4351
20202132,V4352
20203040,V4353
20203040,V4354
20203119,V4355
20202070,V4356
20202070,V4357
20201081,V4358
20203190,V4359
20203114,V4360
20203173,V4361
20202166,V4362
20203226,V4363
20208006,V4364
20203111,V4365
20203111,V4366
20203111,V4367
20205039,V4368
20205039,V4369
20205045,V4370
20203130,V4371
20203010,V4372
20205109,V4373
20204067,V4374
20201251,V4375
20201251,V4376
20201091,V4377
20201064,V4378
20203211,V4379
20201200,V4380
20203139,V4381
20203250,V4382
20208001,V4383
20203148,V4384
20201249,V4385
20202172,V4386
20201151,V4387
20202020,V4388
20201226,V4389
20205028,V4390
20201133,V4391
20202147,V4392
20204035,V4393
20201072,V4394
20203089,V4395
20202151,V4396
20201231,V4397
20202168,V4398
20201023,V4399
20201070,V4400
20201095,V4401
20205129,V4402
20205118,V4403
20205009,V4404
20203235,V4405
20202111,V4406
20204071,V4407
20204071,V4408
20204019,V4409
20205116,V4410
20201158,V4411
20201034,V4412
20202025,V4413
20201035,V4414
20201207,V4415
20201229,V4416
20201104,V4417
20203199,V4418
20203124,V4419
20201213,V4420
20201189,V4421
20203153,V4422
20201088,V4423
20202157,V4424
20201092,V4425
20203057,V4426
20206014,V4427
20203212,V4428
20202128,V4429
20202156,V4430
20202032,V4431
20202177,V4432
20206012,V4433
20206012,V4434
20202015,V4435
20201003,V4436
20207024,V4437
20207024,V4438
20201066,V4439
20201066,V4440
20203194,V4441
20207002,V4442
20206028,V4443
20203142,V4444
20203064,V4445
20203106,V4446
20203184,V4447
20203206,V4448
20205002,V4449
20202065,V4450
20203188,V4451
20205098,V4452
20201162,V4453
20201162,V4454
20207001,V4455
20203030,V4456
20203030,V4457
20203030,V4458
20202099,V4459
20202035,V4460
20202090,V4461
20201239,V4462
20206018,V4463
20206018,V4464
20203123,V4465
20205027,V4466
20205074,V4467
20201126,V4468
20203132,V4469
20205130,V4470
20207028,V4471
20202106,V4472
20201241,V4473
20203236,V4474
20205111,V4475
20202075,V4476
20203234,V4477
20204037,V4478
20203033,V4479
20201044,V4480
20203094,V4481
20203094,V4482
20205015,V4483
20205015,V4484
20201204,V4485
20203157,V4486
20201187,V4487
20201187,V4488
20203135,V4489
20201137,V4490
20204082,V4491
20201056,V4492
20203171,V4493
20202145,V4494
20201140,V4495
20203198,V4496
20201138,V4497
20201007,V4498
20203043,V4499
20201016,V4500
20204036,V4501
20202069,V4502
20207019,V4503
20205050,V4504
20202176,V4505
20202176,V4506
20207011,V4507
20205072,V4508
20203029,V4509
20205093,V4510
20202023,V4511
20203093,V4512
20208003,V4513
20201159,V4514
20201063,V4515
20201087,V4516
20203018,V4517
20206020,V4518
20205031,V4519
20202091,V4520
20202159,V4521
20203005,V4522
20203042,V4523
20203209,V4524
20203209,V4525
20203209,V4526
20203209,V4527
20205117,V4528
20203109,V4529
20201102,V4530
20201102,V4531
20205025,V4532
20201195,V4533
20204069,V4534
20201224,V4535
20201084,V4536
20201198,V4537
20203107,V4538
20201040,V4539
20204039,V4540
20201240,V4541
20204063,V4542
20204022,V4543
20203245,V4544
20203035,V4545
20203001,V4546
20205056,V4547
20202050,V4548
20202116,V4549
20202122,V4550
20202101,V4551
20203056,V4552
20203210,V4553
20202014,V4554
20203243,V4555
20201080,V4556
20201120,V4557
20205133,V4558
20203046,V4559
20201130,V4560
20204076,V4561
20201211,V4562
20203225,V4563
20206015,V4564
20203122,V4565
20202076,V4566
20201135,V4567
20203081,V4568
20205081,V4569
20205032,V4570
20204075,V4571
20207025,V4572
20204085,V4573
20204034,V4574
20201163,V4575
20205033,V4576
20201172,V4577
20201181,V4578
20204017,V4579
20203241,V4580
20202154,V4581
20202154,V4582
20203108,V4583
20203108,V4584
20205036,V4585
20203187,V4586
20202089,V4587
20203136,V4588
20203009,V4589
20202084,V4590
20201101,V4591
20201094,V4592
20203008,V4593
20201124,V4594
20205064,V4595
20203217,V4596
20203037,V4597
20203075,V4598
20203204,V4599
20203249,V4600
20202034,V4601
20201041,V4602
20205019,V4603
20205019,V4604
20201257,V4605
20205052,V4606
20205073,V4607
20207020,V4608
20207023,V4609
20202110,V4610
20202110,V4611
20202093,V4612
20201125,V4613
20201062,V4614
20201067,V4615
20205125,V4616
20203060,V4617
20202195,V4618
20202195,V4619
20203101,V4620
20201142,V4621
20205053,V4622
20203080,V4623
20203080,V4624
20203041,V4625
20203041,V4626
20203041,V4627
20203041,V4628
20207006,V4629
20202114,V4630
20203096,V4631
20204011,V4632
20202164,V4633
20203218,V4634
20203218,V4635
20201220,V4636
20201234,V4637
20201004,V4638
20202012,V4639
20201258,V4640
20201252,V4641
20201026,V4642
20205022,V4643
20202119,V4644
20201052,V4645
20203229,V4646
20202193,V4647
20203079,V4648
20204050,V4649
20201233,V4650
20201146,V4651
20205065,V4652
20202028,V4653
20203127,V4654
20205123,V4655
20203077,V4656
20202171,V4657
20201039,V4658
20205071,V4659
20201129,V4660
20201031,V4661
20201177,V4662
20202178,V4663
20205120,V4664
20201218,V4665
20203121,V4666
20201193,V4667
20205063,V4668
20205063,V4669
20204015,V4670
20204015,V4671
20205094,V4672
20205094,V4673
20205057,V4674
20206027,V4675
20202108,V4676
20203087,V4677
20203125,V4678
20202007,V4679
20201131,V4680
20201131,V4681
20203020,V4682
20203165,V4683
20202022,V4684
20202051,V4685
20203045,V4686
20201169,V4687
20201238,V4688
20203104,V4689
20201086,V4690
20201225,V4691
20201225,V4692
20204007,V4693
20204007,V4694
20205066,V4695
20201150,V4696
20203246,V4697
20201219,V4698
20201191,V4699
20202139,V4700
20203031,V4701
20203112,V4702
20207018,V4703
20201188,V4704
20202038,V4705
20204047,V4706
20203090,V4707
20201136,V4708
20203004,V4709
20202029,V4710
20202029,V4711
20203126,V4712
20201174,V4713
20201174,V4714
20201208,V4715
20205018,V4716
20201019,V4717
20205091,V4718
20205091,V4719
20204046,V4720
20203202,V4721
20203202,V4722
20203202,V4723
20203208,V4724
20202169,V4725
20204028,V4726
20202046,V4727
20205026,V4728
20205007,V4729
20201001,V4730
20203066,V4731
20205024,V4732
20202129,V4733
20202019,V4734
20202073,V4735
20202153,V4736
20203115,V4737
20203088,V4738
20205047,V4739
20202191,V4740
20205075,V4741
20206006,V4742
20203189,V4743
20201194,V4744
20203025,V4745
20203086,V4746
20203086,V4747
20203161,V4748
20202081,V4749
20203168,V4750
20202140,V4751
20205058,V4752
20201079,V4753
20204025,V4754
20202125,V4755
20202125,V4756
20204079,V4757
20202144,V4758
20203065,V4759
20201009,V4760
20203100,V4761
20203069,V4762
20201036,V4763
20208004,V4764
20208004,V4765
20205016,V4766
20204033,V4767
20204033,V4768
20201222,V4769
20201053,V4770
20201061,V4771
20203061,V4772
20203215,V4773
20201082,V4774
20203023,V4775
20205078,V4776
20201122,V4777
20204006,V4778
20202186,V4779
20203078,V4780
20201013,V4781
20201013,V4782
20203120,V4783
20207027,V4784
20201176,V4785
20201152,V4786
20203028,V4787
20202121,V4788
20204078,V4789
20201068,V4790
20201014,V4791
20202183,V4792
20203003,V4793
20202002,V4794
20201149,V4795
20203221,V4796
20205080,V4797
20201184,V4798
20205046,V4799
20206004,V4800
20203248,V4801
20202057,V4802
20201141,V4803
20205097,V4804
20201214,V4805
20201010,V4806
20201127,V4807
20203054,V4808
20201057,V4809
20205034,V4810
20205034,V4811
20205008,V4812
20201099,V4813
20201246,V4814
20202006,V4815
20203138,V4816
20203091,V4817
20204041,V4818
20202138,V4819
20202162,V4820
20206017,V4821
20201029,V4822
20203192,V4823
20201256,V4824
20205038,V4825
20203240,V4826
20203240,V4827
20201216,V4828
20202077,V4829
20205070,V4830
20202135,V4831
20202182,V4832
20202181,V4833
20203140,V4834
20202017,V4835
20202005,V4836
20205103,V4837
20202042,V4838
20202027,V4839
20203186,V4840
20201077,V4841
20203231,V4842
20203150,V4843
20204058,V4844
20202155,V4845
20202173,V4846
20202074,V4847
20201183,V4848
20205006,V4849
20205126,V4850
20201168,V4851
20205062,V4852
20203085,V4853
20204027,V4854
20202055,V4855
20204014,V4856
20202146,V4857
20204045,V4858
20204077,V4859
20204064,V4860
20205076,V4861
20202113,V4862
20202030,V4863
20203082,V4864
20205113,V4865
20205113,V4866
20203026,V4867
20201192,V4868
20204024,V4869
20203145,V4870
20204056,V4871
20203151,V4872
20203170,V4873
20203170,V4874
20204051,V4875
20201221,V4876
20201109,V4877
20201113,V4878
20202148,V4879
20201117,V4880
20201083,V4881
20202117,V4882
20204057,V4883
20203182,V4884
20201260,V4885
20203180,V4886
20201097,V4887
20204026,V4888
20202165,V4889
20203059,V4890
20201248,V4891
20203169,V4892
20201147,V4893
20202043,V4894
20202067,V4895
20203183,V4896
20205012,V4897
20201228,V4898
20203174,V4899
20203073,V4900
20201017,V4901
20201227,V4902
20203141,V4903
20202036,V4904
20204070,V4905
20204002,V4906
20206001,V4907
20202137,V4908
20203016,V4909
20206013,V4910
20204055,V4911
20202001,V4912
20201028,V4913
20202149,V4914
20201156,V4915
20202010,V4916
20201005,V4917
20201005,V4918
20201055,V4919
20207012,V4920
20204043,V4921
20201161,V4922
20203019,V4923
20202120,V4924
20202021,V4925
20205084,V4926
20205084,V4927
20203154,V4928
20201230,V4929
20201089,V4930
20203247,V4931
20207016,V4932
20203044,V4933
20207016,V4934
20201108,V4935
20205021,V4936
20205003,V4937
20202078,V4938
20205115,V4939
20202150,V4940
20202112,V4941
20207014,V4942
20201115,V4943
20202103,V4944
20203102,V4945
20206007,V4946
20201020,V4947
20204023,V4948
20204023,V4949
20201069,V4950
20201069,V4951
20201030,V4952
20201235,V4953
20205085,V4954
20202185,V4955
20202136,V4956
20205107,V4957
20201157,V4958
20201157,V4959
20201157,V4960
20201157,V4961
20202152,V4962
20205088,V4963
20201050,V4964
20202179,V4965
20204042,V4966
20203133,V4967
20202031,V4968
20202052,V4969
20204009,V4970
20203216,V4971
20203219,V4972
20201128,V4973
20201074,V4974
20206031,V4975
20205060,V4976
20201139,V4977
20201261,V4978
20207021,V4979
20201123,V4980
20201049,V4981
20201015,V4982
20203251,V4983
20206002,V4984
20202048,V4985
20203034,V4986
20201054,V4987
20201018,V4988
20202003,V4989
20204031,V4990
20203067,V4991
20203067,V4992
20204018,V4993
20203110,V4994
20201103,V4995
20202107,V4996
20203166,V4997
20201024,V4998
20201206,V4999
20202142,V5000
20202142,V5001
20201203,V5002
20201075,V5003
20206009,V5004
20206009,V5005
20206009,V5006
20202045,V5007
20204059,V5008
20205132,V5009
20203200,V5010
20205090,V5011
20205037,V5012
20201111,V5013
20202158,V5014
20202167,V5015
20202040,V5016
20201107,V5017
20203224,V5018
20203147,V5019
20202184,V5020
20201190,V5021
20201245,V5022
20204083,V5023
20203207,V5024
20201259,V5025
20202068,V5026
20201178,V5027
20203196,V5028
20206016,V5029
20206008,V5030
20201105,V5031
20201171,V5032
20202161,V5033
20205010,V5034
20202085,V5035
20206026,V5036
20201199,V5037
20201085,V5038
20206024,V5039
20201027,V5040
20202024,V5041
20203092,V5042
20202024,V5043
20203092,V5044
20206029,V5045
20204080,V5046
20204080,V5047
20204049,V5048
20205011,V5049
20205011,V5050
20201076,V5051
20203227,V5052
20201012,V5053
20205137,V5054
20204038,V5055
20202174,V5056
20205122,V5057
20205122,V5058
20201048,V5059
20202054,V5060
20203242,V5061
20201210,V5062
20204016,V5063
20202192,V5064
20202192,V5065
20201179,V5066
20205082,V5067
20202115,V5068
20205079,V5069
20203022,V5070
20202083,V5071
20204062,V5072
20202026,V5073
20201254,V5074
20201254,V5075
20201254,V5076
20201160,V5077
20202104,V5078
20205131,V5079
20201134,V5080
20201134,V5081
20202086,V5082
20202126,V5083
20202011,V5084
20202047,V5085
20202064,V5086
20201060,V5087
20205087,V5088
20206021,V5089
20201046,V5090
20203149,V5091
20204052,V5092
20202194,V5093
20207010,V5094
20205121,V5095
20191119,V5096
20192173,V5097
20193073,V5098
20192170,V5099
20197003,V5100
20194003,V5101
20191322,V5102
20191322,V5103
20193148,V5104
20192171,V5105
20192038,V5106
20194038,V5107
20195069,V5108
20195069,V5109
20193071,V5110
20193006,V5111
20194020,V5112
20194053,V5113
20197018,V5114
20197018,V5115
20197018,V5116
20197018,V5117
20197018,V5118
20193115,V5119
20197021,V5120
20191214,V5121
20192073,V5122
20191117,V5123
20191169,V5124
20191207,V5125
20192176,V5126
20198001,V5127
20191012,V5128
20194030,V5129
20192130,V5130
20191066,V5131
20195135,V5132
20191133,V5133
20191089,V5134
20194050,V5135
20193168,V5136
20191125,V5137
20191078,V5138
20192016,V5139
20191071,V5140
20195043,V5141
20195073,V5142
20191274,V5143
20196003,V5144
20192149,V5145
20192149,V5146
20197016,V5147
20195106,V5148
20194051,V5149
20195074,V5150
20194068,V5151
20192152,V5152
20192072,V5153
20191171,V5154
20193015,V5155
20195142,V5156
20191035,V5157
20191035,V5158
20192151,V5159
20194076,V5160
20192247,V5161
20193029,V5162
20192239,V5163
20192104,V5164
20192039,V5165
20196023,V5166
20192226,V5167
20193060,V5168
20191096,V5169
20191076,V5170
20195116,V5171
20194072,V5172
20191200,V5173
20193004,V5174
20192233,V5175
20191026,V5176
20192082,V5177
20193090,V5178
20191248,V5179
20197020,V5180
20196011,V5181
20191321,V5182
20193009,V5183
20193009,V5184
20191250,V5185
20191256,V5186
20193099,V5187
20195063,V5188
20191105,V5189
20194032,V5190
20194014,V5191
20191261,V5192
20193127,V5193
20195119,V5194
20193069,V5195
20191120,V5196
20197010,V5197
20197010,V5198
20197010,V5199
20194067,V5200
20195081,V5201
20193134,V5202
20196010,V5203
20192096,V5204
20194055,V5205
20191127,V5206
20191209,V5207
20191209,V5208
20191057,V5209
20192129,V5210
20193139,V5211
20191154,V5212
20192052,V5213
20192078,V5214
20193052,V5215
20191262,V5216
20194080,V5217
20191313,V5218
20191063,V5219
20194086,V5220
20193123,V5221
20193123,V5222
20192208,V5223
20192087,V5224
20191296,V5225
20192127,V5226
20193177,V5227
20193167,V5228
20195099,V5229
20194061,V5230
20193013,V5231
20191004,V5232
20191213,V5233
20191215,V5234
20193129,V5235
20193053,V5236
20191092,V5237
20194092,V5238
20191232,V5239
20194084,V5240
20195105,V5241
20192107,V5242
20195120,V5243
20193153,V5244
20191158,V5245
20192147,V5246
20194077,V5247
20194077,V5248
20192203,V5249
20191151,V5250
20191087,V5251
20195016,V5252
20191303,V5253
20192219,V5254
20192216,V5255
20192206,V5256
20195122,V5257
20194029,V5258
20195084,V5259
20191283,V5260
20191305,V5261
20194059,V5262
20192027,V5263
20191101,V5264
20193048,V5265
20193023,V5266
20191128,V5267
20192172,V5268
20194042,V5269
20191141,V5270
20192084,V5271
20191230,V5272
20192020,V5273
20193046,V5274
20192112,V5275
20195026,V5276
20193064,V5277
20194104,V5278
20194110,V5279
20191324,V5280
20191075,V5281
20191075,V5282
20196002,V5283
20194097,V5284
20192186,V5285
20193179,V5286
20192003,V5287
20191291,V5288
20194098,V5289
20191007,V5290
20191132,V5291
20191263,V5292
20193183,V5293
20195098,V5294
20195098,V5295
20192217,V5296
20193102,V5297
20192137,V5298
20198002,V5299
20192131,V5300
20191307,V5301
20193180,V5302
20191023,V5303
20191023,V5304
20192224,V5305
20192245,V5306
20194025,V5307
20191061,V5308
20191088,V5309
20194008,V5310
20191006,V5311
20193137,V5312
20191072,V5313
20193188,V5314
20194048,V5315
20193103,V5316
20193103,V5317
20191060,V5318
20194079,V5319
20192019,V5320
20193083,V5321
20192165,V5322
20192118,V5323
20191167,V5324
20196021,V5325
20191136,V5326
20193176,V5327
20193042,V5328
20191260,V5329
20192047,V5330
20192047,V5331
20191028,V5332
20192227,V5333
20193151,V5334
20192174,V5335
20193159,V5336
20193159,V5337
20194013,V5338
20192238,V5339
20193096,V5340
20192162,V5341
20191281,V5342
20197024,V5343
20191199,V5344
20193130,V5345
20192155,V5346
20195027,V5347
20194011,V5348
20193187,V5349
20195038,V5350
20191257,V5351
20192237,V5352
20192237,V5353
20193117,V5354
20195009,V5355
20192077,V5356
20191195,V5357
20191193,V5358
20191273,V5359
20193146,V5360
20191183,V5361
20193097,V5362
20193097,V5363
20192213,V5364
20191175,V5365
20191113,V5366
