crash_id,year,month,day_of_week,christmas_period,easter_period,weekday_or_weekend,date_id
20175076,2017,10,Thursday,No,No,Weekday,2017-10-Thursday
20174074,2017,10,Thursday,No,No,Weekday,2017-10-Thursday
20177012,2017,10,Thursday,No,No,Weekday,2017-10-Thursday
20171025,2017,10,Thursday,No,No,Weekday,2017-10-Thursday
20171064,2017,10,Thursday,No,No,Weekday,2017-10-Thursday
20177021,2017,10,Thursday,No,No,Weekday,2017-10-Thursday
20175086,2017,10,Thursday,No,No,Weekday,2017-10-Thursday
20175022,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
20177008,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
20174058,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
20171315,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
20172044,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
20175033,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
201750029,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
20173200,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
20172019,2017,10,Tuesday,No,No,Weekday,2017-10-Tuesday
20173140,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20176027,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20171248,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20173149,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20171020,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20171115,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20172194,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20173209,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20173228,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20172017,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20171257,2017,10,Wednesday,No,No,Weekday,2017-10-Wednesday
20173184,2017,9,Friday,No,No,Weekday,2017-9-Friday
20172128,2017,9,Friday,No,No,Weekday,2017-9-Friday
20171119,2017,9,Friday,No,No,Weekday,2017-9-Friday
20171139,2017,9,Friday,No,No,Weekday,2017-9-Friday
20171077,2017,9,Friday,No,No,Weekday,2017-9-Friday
20175088,2017,9,Friday,No,No,Weekday,2017-9-Friday
20171234,2017,9,Friday,No,No,Weekday,2017-9-Friday
20175130,2017,9,Friday,No,No,Weekday,2017-9-Friday
20174019,2017,9,Friday,No,No,Weekday,2017-9-Friday
20173204,2017,9,Friday,No,No,Weekend,2017-9-Friday
20175037,2017,9,Friday,No,No,Weekend,2017-9-Friday
20172145,2017,9,Friday,No,No,Weekend,2017-9-Friday
20177014,2017,9,Friday,No,No,Weekend,2017-9-Friday
20171163,2017,9,Friday,No,No,Weekend,2017-9-Friday
20174026,2017,9,Monday,No,No,Weekend,2017-9-Monday
20171198,2017,9,Monday,No,No,Weekend,2017-9-Monday
20171302,2017,9,Monday,No,No,Weekday,2017-9-Monday
20171179,2017,9,Monday,No,No,Weekday,2017-9-Monday
20173015,2017,9,Monday,No,No,Weekday,2017-9-Monday
20173197,2017,9,Monday,No,No,Weekday,2017-9-Monday
20173212,2017,9,Monday,No,No,Weekday,2017-9-Monday
20175059,2017,9,Monday,No,No,Weekday,2017-9-Monday
20172006,2017,9,Monday,No,No,Weekday,2017-9-Monday
20172215,2017,9,Monday,No,No,Weekday,2017-9-Monday
20171344,2017,9,Monday,No,No,Weekday,2017-9-Monday
20175019,2017,9,Monday,No,No,Weekday,2017-9-Monday
20173047,2017,9,Monday,No,No,Weekday,2017-9-Monday
20175008,2017,9,Monday,No,No,Weekday,2017-9-Monday
20171292,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20173114,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20171199,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20173019,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20172100,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20173181,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20173031,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20171022,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20173115,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20175027,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20171209,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20174041,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20177009,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20171279,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20172187,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20173053,2017,9,Saturday,No,No,Weekend,2017-9-Saturday
20173102,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20172052,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20171276,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20173132,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20175093,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20172180,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20172200,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20172043,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20172090,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20172087,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20173133,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20173058,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20176010,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20171029,2017,9,Sunday,No,No,Weekend,2017-9-Sunday
20175101,2017,9,Thursday,No,No,Weekday,2017-9-Thursday
20171272,2017,9,Thursday,No,No,Weekday,2017-9-Thursday
20171005,2017,9,Thursday,No,No,Weekday,2017-9-Thursday
20171211,2017,9,Thursday,No,No,Weekday,2017-9-Thursday
20172125,2017,9,Thursday,No,No,Weekday,2017-9-Thursday
20171169,2017,9,Thursday,No,No,Weekday,2017-9-Thursday
20171133,2017,9,Thursday,No,No,Weekday,2017-9-Thursday
20174090,2017,9,Thursday,No,No,Weekday,2017-9-Thursday
20173024,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20173035,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20171338,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20173121,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20173076,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20174060,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20172166,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20171224,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20173005,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20171282,2017,9,Tuesday,No,No,Weekday,2017-9-Tuesday
20171164,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20172143,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20174073,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20173173,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20173038,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20173003,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20172184,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20173069,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20171254,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20175028,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20175102,2017,9,Wednesday,No,No,Weekday,2017-9-Wednesday
20172063,2017,8,Friday,No,No,Weekday,2017-8-Friday
20171168,2017,8,Friday,No,No,Weekday,2017-8-Friday
20172188,2017,8,Friday,No,No,Weekday,2017-8-Friday
20172193,2017,8,Friday,No,No,Weekday,2017-8-Friday
20173203,2017,8,Friday,No,No,Weekday,2017-8-Friday
20175066,2017,8,Friday,No,No,Weekday,2017-8-Friday
20173052,2017,8,Friday,No,No,Weekday,2017-8-Friday
20171252,2017,8,Friday,No,No,Weekday,2017-8-Friday
20174040,2017,8,Friday,No,No,Weekday,2017-8-Friday
20172171,2017,8,Friday,No,No,Weekday,2017-8-Friday
20173073,2017,8,Friday,No,No,Weekday,2017-8-Friday
20172109,2017,8,Friday,No,No,Weekend,2017-8-Friday
20175034,2017,8,Friday,No,No,Weekend,2017-8-Friday
20171250,2017,8,Friday,No,No,Weekend,2017-8-Friday
20172082,2017,8,Monday,No,No,Weekend,2017-8-Monday
20171086,2017,8,Monday,No,No,Weekend,2017-8-Monday
20171161,2017,8,Monday,No,No,Weekday,2017-8-Monday
20171047,2017,8,Monday,No,No,Weekday,2017-8-Monday
20171065,2017,8,Monday,No,No,Weekday,2017-8-Monday
20171281,2017,8,Monday,No,No,Weekday,2017-8-Monday
20174028,2017,8,Monday,No,No,Weekday,2017-8-Monday
20173014,2017,8,Monday,No,No,Weekday,2017-8-Monday
20174003,2017,8,Monday,No,No,Weekday,2017-8-Monday
20176017,2017,8,Monday,No,No,Weekday,2017-8-Monday
20173055,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20174087,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20171082,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20171147,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20171170,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20173096,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20171319,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20172191,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20171150,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20173152,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20172168,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20171068,2017,8,Saturday,No,No,Weekend,2017-8-Saturday
20172066,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20173099,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20172111,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20174030,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20172217,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20173194,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20171228,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20174093,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20172061,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20171341,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20171124,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20174059,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20174055,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20171214,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20172018,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20173095,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20171322,2017,8,Sunday,No,No,Weekend,2017-8-Sunday
20175100,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20171111,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20173008,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20171218,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20171181,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20171321,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20171078,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20172201,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20175141,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20175094,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20173160,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20174013,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20173049,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20172211,2017,8,Thursday,No,No,Weekday,2017-8-Thursday
20171183,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20171346,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20172139,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20175138,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20171034,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20171012,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20174085,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20171067,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20171247,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20175047,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20176009,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20171316,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20173104,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20172223,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20172181,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20174072,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20174048,2017,8,Tuesday,No,No,Weekday,2017-8-Tuesday
20171337,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20171093,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20173142,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20172025,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20175057,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20172083,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20172123,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20174050,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20175041,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20171142,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20171134,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20174057,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20171040,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20171213,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20171216,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20172040,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20171298,2017,8,Wednesday,No,No,Weekday,2017-8-Wednesday
20174014,2017,7,Friday,No,No,Weekday,2017-7-Friday
20172070,2017,7,Friday,No,No,Weekday,2017-7-Friday
20171335,2017,7,Friday,No,No,Weekday,2017-7-Friday
20173199,2017,7,Friday,No,No,Weekday,2017-7-Friday
20174064,2017,7,Friday,No,No,Weekday,2017-7-Friday
20171307,2017,7,Friday,No,No,Weekday,2017-7-Friday
20175016,2017,7,Friday,No,No,Weekday,2017-7-Friday
20171230,2017,7,Friday,No,No,Weekend,2017-7-Friday
20172182,2017,7,Friday,No,No,Weekend,2017-7-Friday
20172185,2017,7,Friday,No,No,Weekend,2017-7-Friday
20172121,2017,7,Friday,No,No,Weekend,2017-7-Friday
20172005,2017,7,Friday,No,No,Weekend,2017-7-Friday
20174066,2017,7,Friday,No,No,Weekend,2017-7-Friday
20176024,2017,7,Friday,No,No,Weekend,2017-7-Friday
20171229,2017,7,Monday,No,No,Weekday,2017-7-Monday
20171071,2017,7,Monday,No,No,Weekday,2017-7-Monday
20172126,2017,7,Monday,No,No,Weekday,2017-7-Monday
20172238,2017,7,Monday,No,No,Weekday,2017-7-Monday
20173093,2017,7,Monday,No,No,Weekday,2017-7-Monday
20171219,2017,7,Monday,No,No,Weekday,2017-7-Monday
20174043,2017,7,Monday,No,No,Weekday,2017-7-Monday
20171289,2017,7,Monday,No,No,Weekday,2017-7-Monday
20173146,2017,7,Monday,No,No,Weekday,2017-7-Monday
20175133,2017,7,Monday,No,No,Weekday,2017-7-Monday
20171318,2017,7,Monday,No,No,Weekday,2017-7-Monday
20172144,2017,7,Monday,No,No,Weekday,2017-7-Monday
20175015,2017,7,Monday,No,No,Weekday,2017-7-Monday
20172233,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20174076,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20173084,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20176007,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20171087,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20171171,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20171144,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20173220,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20171227,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20172212,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20175127,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20171090,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20171157,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20173174,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20177006,2017,7,Saturday,No,No,Weekend,2017-7-Saturday
20173180,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20174037,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20171041,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20177023,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20173089,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20171001,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20171085,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20171113,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20173070,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20172222,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20175009,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20173043,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20177019,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20171350,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20172113,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20174015,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20173144,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20172106,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20171314,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20173165,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20172216,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20175074,2017,7,Sunday,No,No,Weekend,2017-7-Sunday
20171125,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20173207,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20172189,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20172186,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20171333,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20171148,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20173079,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20174004,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20172084,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20173037,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20171110,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20171132,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20175031,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20172207,2017,7,Thursday,No,No,Weekday,2017-7-Thursday
20171173,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20173045,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20171056,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20174005,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20175081,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20171239,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20173153,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20173154,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20171050,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20171245,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20171189,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20172049,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20172122,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20174075,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20172010,2017,7,Tuesday,No,No,Weekday,2017-7-Tuesday
20173017,2017,7,Wednesday,No,No,Weekday,2017-7-Wednesday
20171037,2017,7,Wednesday,No,No,Weekday,2017-7-Wednesday
20171145,2017,7,Wednesday,No,No,Weekday,2017-7-Wednesday
20175104,2017,7,Wednesday,No,No,Weekday,2017-7-Wednesday
20174027,2017,7,Wednesday,No,No,Weekday,2017-7-Wednesday
20171060,2017,7,Wednesday,No,No,Weekday,2017-7-Wednesday
20171294,2017,7,Wednesday,No,No,Weekday,2017-7-Wednesday
20175113,2017,7,Wednesday,No,No,Weekday,2017-7-Wednesday
20173110,2017,6,Friday,No,No,Weekday,2017-6-Friday
20173126,2017,6,Friday,No,No,Weekday,2017-6-Friday
20176029,2017,6,Friday,No,No,Weekday,2017-6-Friday
20171297,2017,6,Friday,No,No,Weekday,2017-6-Friday
20173056,2017,6,Friday,No,No,Weekday,2017-6-Friday
20177010,2017,6,Friday,No,No,Weekday,2017-6-Friday
20171039,2017,6,Friday,No,No,Weekday,2017-6-Friday
20172014,2017,6,Friday,No,No,Weekday,2017-6-Friday
20175011,2017,6,Friday,No,No,Weekday,2017-6-Friday
20172009,2017,6,Friday,No,No,Weekday,2017-6-Friday
20173185,2017,6,Friday,No,No,Weekday,2017-6-Friday
20172065,2017,6,Friday,No,No,Weekday,2017-6-Friday
20175147,2017,6,Friday,No,No,Weekday,2017-6-Friday
20174002,2017,6,Friday,No,No,Weekday,2017-6-Friday
20174025,2017,6,Friday,No,No,Weekday,2017-6-Friday
20174009,2017,6,Friday,No,No,Weekday,2017-6-Friday
20175111,2017,6,Friday,No,No,Weekend,2017-6-Friday
20171109,2017,6,Monday,No,No,Weekend,2017-6-Monday
20175006,2017,6,Monday,No,No,Weekday,2017-6-Monday
20173016,2017,6,Monday,No,No,Weekday,2017-6-Monday
20171310,2017,6,Monday,No,No,Weekday,2017-6-Monday
20173129,2017,6,Monday,No,No,Weekday,2017-6-Monday
20173041,2017,6,Monday,No,No,Weekday,2017-6-Monday
20173090,2017,6,Monday,No,No,Weekday,2017-6-Monday
20171184,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20173023,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20171269,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20173012,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20175063,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20171051,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20173113,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20171253,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20174018,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20173026,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20174082,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20171007,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20173009,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20171296,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20172232,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20173085,2017,6,Saturday,No,No,Weekend,2017-6-Saturday
20173119,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20171226,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20176014,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20172007,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20171305,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20171286,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20171342,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20177003,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20171328,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20172024,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20171149,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20176026,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20172071,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20174020,2017,6,Sunday,No,No,Weekend,2017-6-Sunday
20173116,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20174010,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20171202,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20171200,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20175091,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20176016,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20171246,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20175061,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20171244,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20171063,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20172133,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20173138,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20172127,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20173065,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20176022,2017,6,Thursday,No,No,Weekday,2017-6-Thursday
20177011,2017,6,Tuesday,No,No,Weekday,2017-6-Tuesday
20172176,2017,6,Tuesday,No,No,Weekday,2017-6-Tuesday
20173195,2017,6,Tuesday,No,No,Weekday,2017-6-Tuesday
20175143,2017,6,Tuesday,No,No,Weekday,2017-6-Tuesday
20171158,2017,6,Tuesday,No,No,Weekday,2017-6-Tuesday
20171117,2017,6,Tuesday,No,No,Weekday,2017-6-Tuesday
20174024,2017,6,Tuesday,No,No,Weekday,2017-6-Tuesday
20173183,2017,6,Tuesday,No,No,Weekday,2017-6-Tuesday
20173081,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20172094,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20171143,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20171070,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20173082,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20171235,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20172050,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20171262,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20172078,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20173100,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20171017,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20173226,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20177002,2017,6,Wednesday,No,No,Weekday,2017-6-Wednesday
20172042,2017,5,Friday,No,No,Weekday,2017-5-Friday
20171345,2017,5,Friday,No,No,Weekday,2017-5-Friday
20177025,2017,5,Friday,No,No,Weekday,2017-5-Friday
20171118,2017,5,Friday,No,No,Weekday,2017-5-Friday
20171166,2017,5,Friday,No,No,Weekday,2017-5-Friday
20175152,2017,5,Friday,No,No,Weekday,2017-5-Friday
20172155,2017,5,Friday,No,No,Weekday,2017-5-Friday
20172074,2017,5,Friday,No,No,Weekday,2017-5-Friday
20171240,2017,5,Friday,No,No,Weekday,2017-5-Friday
20173125,2017,5,Friday,No,No,Weekend,2017-5-Friday
20176003,2017,5,Friday,No,No,Weekend,2017-5-Friday
20173172,2017,5,Friday,No,No,Weekend,2017-5-Friday
20172199,2017,5,Friday,No,No,Weekend,2017-5-Friday
20171054,2017,5,Monday,No,No,Weekday,2017-5-Monday
20171196,2017,5,Monday,No,No,Weekday,2017-5-Monday
20175060,2017,5,Monday,No,No,Weekday,2017-5-Monday
20172081,2017,5,Monday,No,No,Weekday,2017-5-Monday
