crash_id,person_id
20203213,20203213_Passenger_Female_4_0_to_16
20205083,20205083_Passenger_Female_31_26_to_39
20205083,20205083_Driver_Male_36_26_to_39
20204032,20204032_Motorcycle rider_Male_53_40_to_64
20205001,20205001_Passenger_Female_2_0_to_16
20205001,20205001_Driver_Female_57_40_to_64
20204054,20204054_Driver_Male_75_75_or_older
20205042,20205042_Driver_Male_40_40_to_64
20203062,20203062_Motorcycle rider_Male_54_40_to_64
20203155,20203155_Driver_Male_19_17_to_25
20202033,20202033_Pedestrian_Male_19_17_to_25
20203027,20203027_Driver_Male_61_40_to_64
20204084,20204084_Driver_Male_37_26_to_39
20202072,20202072_Pedal cyclist_Male_47_40_to_64
20202131,20202131_Driver_Male_80_75_or_older
20202088,20202088_Pedestrian_Female_35_26_to_39
20205061,20205061_Motorcycle rider_Male_42_40_to_64
20203176,20203176_Driver_Female_84_75_or_older
20204005,20204005_Motorcycle rider_Male_23_17_to_25
20202189,20202189_Motorcycle rider_Male_40_40_to_64
20204029,20204029_Passenger_Female_20_17_to_25
20207005,20207005_Passenger_Male_25_17_to_25
20204073,20204073_Driver_Male_16_0_to_16
20201021,20201021_Pedal cyclist_Male_52_40_to_64
20203051,20203051_Driver_Male_44_40_to_64
20202013,20202013_Motorcycle rider_Male_62_40_to_64
20202097,20202097_Driver_Male_87_75_or_older
20203055,20203055_Driver_Male_50_40_to_64
20204008,20204008_Driver_Female_18_17_to_25
20205035,20205035_Passenger_Male_52_40_to_64
20202133,20202133_Pedestrian_Male_32_26_to_39
20205069,20205069_Motorcycle rider_Male_58_40_to_64
20204060,20204060_Driver_Male_68_65_to_74
20202134,20202134_Driver_Female_75_75_or_older
20203172,20203172_Driver_Male_64_40_to_64
20202044,20202044_Driver_Male_29_26_to_39
20201237,20201237_Motorcycle rider_Male_20_17_to_25
20201011,20201011_Pedestrian_Male_57_40_to_64
20203014,20203014_Driver_Male_39_26_to_39
20203014,20203014_Driver_Male_61_40_to_64
20201209,20201209_Passenger_Female_94_75_or_older
20205040,20205040_Driver_Male_25_17_to_25
20204010,20204010_Driver_Female_59_40_to_64
20203083,20203083_Driver_Male_40_40_to_64
20205092,20205092_Driver_Male_18_17_to_25
20203053,20203053_Motorcycle rider_Male_45_40_to_64
20202053,20202053_Driver_Male_43_40_to_64
20203220,20203220_Driver_Male_56_40_to_64
20203223,20203223_Driver_Female_29_26_to_39
20206032,20206032_Driver_Male_48_40_to_64
20206032,20206032_Passenger_Female_15_0_to_16
20206032,20206032_Passenger_Female_71_65_to_74
20205048,20205048_Driver_Male_25_17_to_25
20202082,20202082_Driver_Male_52_40_to_64
20202143,20202143_Driver_Female_33_26_to_39
20202143,20202143_Passenger_Male_8_0_to_16
20203193,20203193_Motorcycle rider_Male_39_26_to_39
20201045,20201045_Passenger_Female_37_26_to_39
20201106,20201106_Driver_Female_29_26_to_39
20207003,20207003_Pedestrian_Male_37_26_to_39
20203179,20203179_Motorcycle rider_Male_40_40_to_64
20204012,20204012_Driver_Male_30_26_to_39
20203205,20203205_Driver_Female_39_26_to_39
20203068,20203068_Driver_Male_23_17_to_25
20202037,20202037_Driver_Male_72_65_to_74
20202037,20202037_Passenger_Female_69_65_to_74
20202071,20202071_Driver_Male_19_17_to_25
20204066,20204066_Motorcycle rider_Male_19_17_to_25
20202092,20202092_Driver_Male_28_26_to_39
20203084,20203084_Passenger_Male_16_0_to_16
20202087,20202087_Driver_Male_25_17_to_25
20201121,20201121_Pedestrian_Male_39_26_to_39
20201170,20201170_Driver_Male_25_17_to_25
20205017,20205017_Pedestrian_Male_52_40_to_64
20205017,20205017_Pedestrian_Male_25_17_to_25
20205017,20205017_Pedestrian_Female_19_17_to_25
20203074,20203074_Motorcycle rider_Male_47_40_to_64
20202163,20202163_Motorcycle rider_Male_40_40_to_64
20207008,20207008_Driver_Female_24_17_to_25
20201078,20201078_Motorcycle rider_Male_31_26_to_39
20201232,20201232_Driver_Male_17_17_to_25
20203052,20203052_Motorcycle pillion passenger_Female_27_26_to_39
20202118,20202118_Driver_Female_52_40_to_64
20204021,20204021_Pedestrian_Female_37_26_to_39
20205136,20205136_Driver_Male_59_40_to_64
20202102,20202102_Driver_Female_36_26_to_39
20206022,20206022_Passenger_Female_52_40_to_64
20203047,20203047_Motorcycle rider_Male_38_26_to_39
20203002,20203002_Driver_Male_29_26_to_39
20202098,20202098_Motorcycle rider_Male_36_26_to_39
20205135,20205135_Driver_Male_48_40_to_64
20203012,20203012_Pedestrian_Female_32_26_to_39
20205029,20205029_Driver_Male_41_40_to_64
20205112,20205112_Driver_Male_60_40_to_64
20202187,20202187_Pedestrian_Male_73_65_to_74
20201236,20201236_Motorcycle rider_Male_32_26_to_39
20205101,20205101_Motorcycle rider_Male_62_40_to_64
20203244,20203244_Motorcycle rider_Male_34_26_to_39
20203191,20203191_Pedestrian_Male_59_40_to_64
20203098,20203098_Driver_Female_39_26_to_39
20203017,20203017_Passenger_Female_90_75_or_older
20203162,20203162_Passenger_Female_53_40_to_64
20202056,20202056_Passenger_Female_48_40_to_64
20205054,20205054_Passenger_Female_1_0_to_16
20204065,20204065_Driver_Male_22_17_to_25
20201037,20201037_Motorcycle rider_Male_52_40_to_64
20203113,20203113_Driver_Female_32_26_to_39
20203048,20203048_Driver_Male_75_75_or_older
20202009,20202009_Driver_Male_73_65_to_74
20205051,20205051_Motorcycle rider_Male_35_26_to_39
20201196,20201196_Driver_Male_38_26_to_39
20201032,20201032_Driver_Male_56_40_to_64
20203143,20203143_Driver_Male_25_17_to_25
20201145,20201145_Driver_Male_23_17_to_25
20207004,20207004_Motorcycle rider_Male_47_40_to_64
20202094,20202094_Driver_Male_25_17_to_25
20203156,20203156_Driver_Male_22_17_to_25
20204061,20204061_Driver_Male_59_40_to_64
20201173,20201173_Driver_Male_35_26_to_39
20204030,20204030_Passenger_Female_35_26_to_39
20201242,20201242_Pedestrian_Male_92_75_or_older
20201217,20201217_Motorcycle rider_Male_18_17_to_25
20205004,20205004_Pedal cyclist_Male_54_40_to_64
20206025,20206025_Driver_Male_59_40_to_64
20203177,20203177_Driver_Female_43_40_to_64
20205100,20205100_Driver_Male_17_17_to_25
20204013,20204013_Driver_Male_80_75_or_older
20202062,20202062_Driver_Male_50_40_to_64
20202180,20202180_Driver_Male_21_17_to_25
20201247,20201247_Driver_Male_18_17_to_25
20203072,20203072_Driver_Male_28_26_to_39
20203131,20203131_Motorcycle rider_Male_63_40_to_64
20205049,20205049_Driver_Male_65_65_to_74
20202190,20202190_Pedestrian_Male_59_40_to_64
20203036,20203036_Driver_Female_79_75_or_older
20203076,20203076_Passenger_Female_59_40_to_64
20201182,20201182_Motorcycle rider_Male_64_40_to_64
20205102,20205102_Driver_Male_27_26_to_39
20205119,20205119_Driver_Male_31_26_to_39
20202058,20202058_Motorcycle rider_Male_25_17_to_25
20201263,20201263_Motorcycle rider_Male_41_40_to_64
20202123,20202123_Driver_Male_78_75_or_older
20206030,20206030_Driver_Female_83_75_or_older
20203071,20203071_Driver_Male_21_17_to_25
20205089,20205089_Passenger_Male_29_26_to_39
20201114,20201114_Driver_Male_68_65_to_74
20201143,20201143_Driver_Female_69_65_to_74
20203239,20203239_Motorcycle rider_Male_29_26_to_39
20205020,20205020_Driver_Male_66_65_to_74
20203032,20203032_Driver_Male_31_26_to_39
20203117,20203117_Driver_Male_25_17_to_25
20202079,20202079_Driver_Female_60_40_to_64
20201112,20201112_Driver_Male_58_40_to_64
20202170,20202170_Passenger_Male_16_0_to_16
20202080,20202080_Driver_Female_53_40_to_64
20205041,20205041_Motorcycle rider_Male_58_40_to_64
20201119,20201119_Motorcycle rider_Female_52_40_to_64
20204048,20204048_Driver_Male_75_75_or_older
20201038,20201038_Driver_Male_84_75_or_older
20201008,20201008_Driver_Female_83_75_or_older
20203238,20203238_Driver_Male_76_75_or_older
20201154,20201154_Pedestrian_Male_55_40_to_64
20201090,20201090_Driver_Female_31_26_to_39
20203129,20203129_Driver_Male_50_40_to_64
20201164,20201164_Driver_Male_32_26_to_39
20201132,20201132_Driver_Male_17_17_to_25
20201155,20201155_Driver_Female_22_17_to_25
20201153,20201153_Pedestrian_Male_26_26_to_39
20201262,20201262_Motorcycle rider_Male_70_65_to_74
20202060,20202060_Driver_Male_21_17_to_25
20201144,20201144_Motorcycle rider_Male_52_40_to_64
20203175,20203175_Driver_Female_72_65_to_74
20201255,20201255_Driver_Female_72_65_to_74
20201255,20201255_Passenger_Female_4_0_to_16
20203214,20203214_Driver_Male_30_26_to_39
20205124,20205124_Driver_Female_67_65_to_74
20202096,20202096_Driver_Female_64_40_to_64
20201025,20201025_Motorcycle rider_Male_28_26_to_39
20202132,20202132_Passenger_Male_21_17_to_25
20203040,20203040_Driver_Male_22_17_to_25
20203040,20203040_Driver_Male_50_40_to_64
20203119,20203119_Driver_Male_57_40_to_64
20202070,20202070_Driver_Male_21_17_to_25
20202070,20202070_Driver_Male_27_26_to_39
20201081,20201081_Motorcycle rider_Female_27_26_to_39
20203190,20203190_Driver_Male_25_17_to_25
20203114,20203114_Driver_Male_62_40_to_64
20203173,20203173_Driver_Male_18_17_to_25
20202166,20202166_Driver_Male_20_17_to_25
20203226,20203226_Driver_Male_52_40_to_64
20208006,20208006_Passenger_Male_30_26_to_39
20203111,20203111_Passenger_Female_70_65_to_74
20203111,20203111_Driver_Male_56_40_to_64
20203111,20203111_Driver_Male_72_65_to_74
20205039,20205039_Driver_Male_33_26_to_39
20205039,20205039_Passenger_Male_33_26_to_39
20205045,20205045_Motorcycle rider_Male_53_40_to_64
20203130,20203130_Passenger_Female_23_17_to_25
20203010,20203010_Driver_Female_28_26_to_39
20205109,20205109_Motorcycle rider_Male_43_40_to_64
20204067,20204067_Driver_Female_21_17_to_25
20201251,20201251_Driver_Male_23_17_to_25
20201251,20201251_Passenger_Male_22_17_to_25
20201091,20201091_Driver_Male_38_26_to_39
20201064,20201064_Motorcycle rider_Male_36_26_to_39
20203211,20203211_Driver_Male_45_40_to_64
20201200,20201200_Driver_Male_57_40_to_64
20203139,20203139_Driver_Male_31_26_to_39
20203250,20203250_Driver_Female_45_40_to_64
20208001,20208001_Driver_Male_40_40_to_64
20203148,20203148_Motorcycle rider_Male_45_40_to_64
20201249,20201249_Passenger_Female_97_75_or_older
20202172,20202172_Driver_Male_71_65_to_74
20201151,20201151_Driver_Male_84_75_or_older
20202020,20202020_Pedal cyclist_Female_20_17_to_25
20201226,20201226_Motorcycle rider_Male_43_40_to_64
20205028,20205028_Pedestrian_Female_37_26_to_39
20201133,20201133_Motorcycle rider_Male_45_40_to_64
20202147,20202147_Driver_Male_46_40_to_64
20204035,20204035_Motorcycle rider_Male_31_26_to_39
20201072,20201072_Driver_Female_39_26_to_39
20203089,20203089_Driver_Male_38_26_to_39
20202151,20202151_Pedestrian_Male_1_0_to_16
20201231,20201231_Driver_Male_31_26_to_39
20202168,20202168_Driver_Male_61_40_to_64
20201023,20201023_Driver_Female_26_26_to_39
20201070,20201070_Motorcycle rider_Male_24_17_to_25
20201095,20201095_Driver_Male_51_40_to_64
20205129,20205129_Driver_Male_42_40_to_64
20205118,20205118_Driver_Female_84_75_or_older
20205009,20205009_Driver_Female_32_26_to_39
20203235,20203235_Pedal cyclist_Male_14_0_to_16
20202111,20202111_Passenger_Female_85_75_or_older
20204071,20204071_Driver_Female_70_65_to_74
20204071,20204071_Passenger_Female_84_75_or_older
20204019,20204019_Motorcycle rider_Male_24_17_to_25
20205116,20205116_Driver_Male_51_40_to_64
20201158,20201158_Driver_Male_27_26_to_39
20201034,20201034_Pedestrian_Male_31_26_to_39
20202025,20202025_Pedal cyclist_Female_41_40_to_64
20201035,20201035_Driver_Male_33_26_to_39
20201207,20201207_Pedestrian_Male_60_40_to_64
20201229,20201229_Driver_Male_43_40_to_64
20201104,20201104_Driver_Male_26_26_to_39
20203199,20203199_Passenger_Female_17_17_to_25
20203124,20203124_Pedestrian_Male_48_40_to_64
20201213,20201213_Driver_Male_20_17_to_25
20201189,20201189_Passenger_Male_19_17_to_25
20203153,20203153_Pedestrian_Male_39_26_to_39
20201088,20201088_Driver_Male_65_65_to_74
20202157,20202157_Pedal cyclist_Male_54_40_to_64
20201092,20201092_Driver_Male_57_40_to_64
20203057,20203057_Driver_Female_51_40_to_64
20206014,20206014_Driver_Female_50_40_to_64
20203212,20203212_Motorcycle rider_Male_49_40_to_64
20202128,20202128_Pedestrian_Female_1_0_to_16
20202156,20202156_Motorcycle rider_Male_50_40_to_64
20202032,20202032_Motorcycle rider_Male_48_40_to_64
20202177,20202177_Pedestrian_Female_83_75_or_older
20206012,20206012_Passenger_Female_81_75_or_older
20206012,20206012_Driver_Male_82_75_or_older
20202015,20202015_Driver_Male_28_26_to_39
20201003,20201003_Driver_Male_84_75_or_older
20207024,20207024_Driver_Male_18_17_to_25
20207024,20207024_Passenger_Male_52_40_to_64
20201066,20201066_Passenger_Male_51_40_to_64
20201066,20201066_Driver_Male_52_40_to_64
20203194,20203194_Pedestrian_Male_35_26_to_39
20207002,20207002_Passenger_Female_39_26_to_39
20206028,20206028_Motorcycle rider_Male_28_26_to_39
20203142,20203142_Passenger_Male_18_17_to_25
20203064,20203064_Pedestrian_Female_1_0_to_16
20203106,20203106_Motorcycle rider_Male_49_40_to_64
20203184,20203184_Pedal cyclist_Female_55_40_to_64
20203206,20203206_Motorcycle rider_Male_71_65_to_74
20205002,20205002_Motorcycle rider_Male_51_40_to_64
20202065,20202065_Driver_Male_28_26_to_39
20203188,20203188_Motorcycle rider_Male_32_26_to_39
20205098,20205098_Driver_Male_58_40_to_64
20201162,20201162_Driver_Female_75_75_or_older
20201162,20201162_Passenger_Male_78_75_or_older
20207001,20207001_Passenger_Female_7_0_to_16
20203030,20203030_Driver_Male_21_17_to_25
20203030,20203030_Passenger_Female_17_17_to_25
20203030,20203030_Passenger_Male_21_17_to_25
20202099,20202099_Pedestrian_Male_61_40_to_64
20202035,20202035_Pedestrian_Male_20_17_to_25
20202090,20202090_Driver_Male_27_26_to_39
20201239,20201239_Driver_Female_35_26_to_39
20206018,20206018_Driver_Male_42_40_to_64
20206018,20206018_Passenger_Female_2_0_to_16
20203123,20203123_Driver_Male_50_40_to_64
20205027,20205027_Driver_Male_26_26_to_39
20205074,20205074_Driver_Male_75_75_or_older
20201126,20201126_Pedestrian_Female_77_75_or_older
20203132,20203132_Driver_Male_21_17_to_25
20205130,20205130_Motorcycle rider_Male_40_40_to_64
20207028,20207028_Driver_Male_34_26_to_39
20202106,20202106_Driver_Male_31_26_to_39
20201241,20201241_Driver_Female_69_65_to_74
20203236,20203236_Driver_Female_72_65_to_74
20205111,20205111_Passenger_Female_58_40_to_64
20202075,20202075_Passenger_Female_23_17_to_25
20203234,20203234_Passenger_Female_17_17_to_25
20204037,20204037_Pedestrian_Female_27_26_to_39
20203033,20203033_Passenger_Female_49_40_to_64
20201044,20201044_Driver_Male_50_40_to_64
20203094,20203094_Passenger_Male_9_0_to_16
20203094,20203094_Driver_Female_48_40_to_64
20205015,20205015_Driver_Male_35_26_to_39
20205015,20205015_Passenger_Female_32_26_to_39
20201204,20201204_Motorcycle rider_Male_78_75_or_older
20203157,20203157_Passenger_Female_87_75_or_older
20201187,20201187_Passenger_Male_80_75_or_older
20201187,20201187_Driver_Female_77_75_or_older
20203135,20203135_Driver_Male_29_26_to_39
20201137,20201137_Driver_Male_32_26_to_39
20204082,20204082_Driver_Male_27_26_to_39
20201056,20201056_Driver_Male_45_40_to_64
20203171,20203171_Driver_Female_51_40_to_64
20202145,20202145_Motorcycle rider_Male_60_40_to_64
20201140,20201140_Driver_Female_73_65_to_74
20203198,20203198_Driver_Female_74_65_to_74
20201138,20201138_Pedestrian_Female_8_0_to_16
20201007,20201007_Motorcycle rider_Male_40_40_to_64
20203043,20203043_Driver_Male_18_17_to_25
20201016,20201016_Driver_Male_35_26_to_39
20204036,20204036_Driver_Female_31_26_to_39
20202069,20202069_Driver_Male_81_75_or_older
20207019,20207019_Driver_Female_48_40_to_64
20205050,20205050_Pedestrian_Female_27_26_to_39
20202176,20202176_Passenger_Male_36_26_to_39
20202176,20202176_Driver_Male_27_26_to_39
20207011,20207011_Passenger_Female_38_26_to_39
20205072,20205072_Driver_Male_22_17_to_25
20203029,20203029_Driver_Male_18_17_to_25
20205093,20205093_Driver_Female_21_17_to_25
20202023,20202023_Passenger_Male_35_26_to_39
20203093,20203093_Driver_Male_38_26_to_39
20208003,20208003_Passenger_Female_71_65_to_74
20201159,20201159_Driver_Male_54_40_to_64
20201063,20201063_Driver_Male_90_75_or_older
20201087,20201087_Pedestrian_Male_79_75_or_older
20203018,20203018_Pedestrian_Male_63_40_to_64
20206020,20206020_Driver_Female_28_26_to_39
20205031,20205031_Passenger_Male_63_40_to_64
20202091,20202091_Motorcycle rider_Male_24_17_to_25
20202159,20202159_Driver_Male_33_26_to_39
20203005,20203005_Driver_Male_40_40_to_64
20203042,20203042_Motorcycle rider_Male_62_40_to_64
20203209,20203209_Driver_Female_22_17_to_25
20203209,20203209_Passenger_Female_20_17_to_25
20203209,20203209_Passenger_Male_20_17_to_25
20203209,20203209_Passenger_Female_21_17_to_25
20205117,20205117_Motorcycle rider_Male_66_65_to_74
20203109,20203109_Motorcycle pillion passenger_Male_21_17_to_25
20201102,20201102_Passenger_Male_14_0_to_16
20201102,20201102_Passenger_Male_25_17_to_25
20205025,20205025_Driver_Male_76_75_or_older
20201195,20201195_Driver_Male_72_65_to_74
20204069,20204069_Driver_Male_87_75_or_older
20201224,20201224_Driver_Male_30_26_to_39
20201084,20201084_Passenger_Male_17_17_to_25
20201198,20201198_Driver_Male_33_26_to_39
20203107,20203107_Driver_Male_29_26_to_39
20201040,20201040_Motorcycle pillion passenger_Female_41_40_to_64
20204039,20204039_Driver_Male_88_75_or_older
20201240,20201240_Motorcycle rider_Male_59_40_to_64
20204063,20204063_Driver_Male_21_17_to_25
20204022,20204022_Driver_Male_42_40_to_64
20203245,20203245_Pedestrian_Male_38_26_to_39
20203035,20203035_Motorcycle rider_Male_63_40_to_64
20203001,20203001_Passenger_Male_16_0_to_16
20205056,20205056_Driver_Female_26_26_to_39
20202050,20202050_Motorcycle rider_Male_33_26_to_39
20202116,20202116_Motorcycle rider_Male_52_40_to_64
20202122,20202122_Driver_Male_30_26_to_39
20202101,20202101_Driver_Male_49_40_to_64
20203056,20203056_Driver_Male_83_75_or_older
20203210,20203210_Driver_Male_36_26_to_39
20202014,20202014_Driver_Male_66_65_to_74
20203243,20203243_Driver_Female_58_40_to_64
20201080,20201080_Pedestrian_Male_36_26_to_39
20201120,20201120_Driver_Male_47_40_to_64
20205133,20205133_Driver_Male_30_26_to_39
20203046,20203046_Pedal cyclist_Male_42_40_to_64
20201130,20201130_Driver_Male_28_26_to_39
20204076,20204076_Driver_Male_60_40_to_64
20201211,20201211_Driver_Female_17_17_to_25
20203225,20203225_Driver_Female_69_65_to_74
20206015,20206015_Driver_Female_41_40_to_64
20203122,20203122_Driver_Male_59_40_to_64
20202076,20202076_Pedestrian_Male_31_26_to_39
20201135,20201135_Driver_Male_21_17_to_25
20203081,20203081_Driver_Male_32_26_to_39
20205081,20205081_Driver_Male_44_40_to_64
20205032,20205032_Pedal cyclist_Male_8_0_to_16
20204075,20204075_Motorcycle rider_Male_18_17_to_25
20207025,20207025_Passenger_Female_21_17_to_25
20204085,20204085_Passenger_Female_2_0_to_16
20204034,20204034_Passenger_Male_19_17_to_25
20201163,20201163_Driver_Male_72_65_to_74
20205033,20205033_Driver_Male_66_65_to_74
20201172,20201172_Driver_Female_24_17_to_25
20201181,20201181_Pedestrian_Female_14_0_to_16
20204017,20204017_Driver_Male_47_40_to_64
20203241,20203241_Pedestrian_Female_33_26_to_39
20202154,20202154_Driver_Male_18_17_to_25
20202154,20202154_Passenger_Male_17_17_to_25
20203108,20203108_Passenger_Female_17_17_to_25
20203108,20203108_Driver_Male_21_17_to_25
20205036,20205036_Pedestrian_Male_27_26_to_39
20203187,20203187_Pedestrian_Male_92_75_or_older
20202089,20202089_Pedestrian_Male_51_40_to_64
20203136,20203136_Motorcycle rider_Male_37_26_to_39
20203009,20203009_Driver_Male_27_26_to_39
20202084,20202084_Passenger_Female_28_26_to_39
20201101,20201101_Driver_Female_84_75_or_older
20201094,20201094_Driver_Female_68_65_to_74
20203008,20203008_Driver_Male_34_26_to_39
20201124,20201124_Pedestrian_Male_45_40_to_64
20205064,20205064_Driver_Male_25_17_to_25
20203217,20203217_Passenger_Male_19_17_to_25
20203037,20203037_Motorcycle pillion passenger_Female_29_26_to_39
20203075,20203075_Driver_Female_23_17_to_25
20203204,20203204_Pedestrian_Male_93_75_or_older
20203249,20203249_Pedestrian_Male_79_75_or_older
20202034,20202034_Driver_Male_52_40_to_64
20201041,20201041_Driver_Male_101_75_or_older
20205019,20205019_Passenger_Female_10_0_to_16
20205019,20205019_Passenger_Male_7_0_to_16
20201257,20201257_Driver_Female_17_17_to_25
20205052,20205052_Pedal cyclist_Male_16_0_to_16
20205073,20205073_Motorcycle rider_Male_35_26_to_39
20207020,20207020_Pedal cyclist_Male_34_26_to_39
20207023,20207023_Driver_Male_24_17_to_25
20202110,20202110_Passenger_Male_77_75_or_older
20202110,20202110_Driver_Male_64_40_to_64
20202093,20202093_Passenger_Female_55_40_to_64
20201125,20201125_Motorcycle rider_Male_56_40_to_64
20201062,20201062_Motorcycle rider_Male_87_75_or_older
20201067,20201067_Pedal cyclist_Male_45_40_to_64
20205125,20205125_Driver_Male_19_17_to_25
20203060,20203060_Passenger_Female_0_0_to_16
20202195,20202195_Driver_Male_81_75_or_older
20202195,20202195_Passenger_Female_81_75_or_older
20203101,20203101_Driver_Male_26_26_to_39
20201142,20201142_Driver_Male_28_26_to_39
20205053,20205053_Driver_Male_18_17_to_25
20203080,20203080_Passenger_Female_21_17_to_25
20203080,20203080_Driver_Male_24_17_to_25
20203041,20203041_Passenger_Female_17_17_to_25
20203041,20203041_Passenger_Female_14_0_to_16
20203041,20203041_Passenger_Male_13_0_to_16
20207006,20207006_Passenger_Male_8_0_to_16
20202114,20202114_Motorcycle rider_Male_30_26_to_39
20203096,20203096_Motorcycle rider_Male_25_17_to_25
20204011,20204011_Motorcycle rider_Male_31_26_to_39
20202164,20202164_Motorcycle rider_Male_60_40_to_64
20203218,20203218_Driver_Male_54_40_to_64
20203218,20203218_Driver_Male_37_26_to_39
20201220,20201220_Driver_Male_34_26_to_39
20201234,20201234_Driver_Female_80_75_or_older
20201004,20201004_Driver_Male_36_26_to_39
20202012,20202012_Motorcycle rider_Male_32_26_to_39
20201258,20201258_Motorcycle rider_Male_28_26_to_39
20201252,20201252_Pedestrian_Male_62_40_to_64
20201026,20201026_Passenger_Female_23_17_to_25
20205022,20205022_Driver_Male_18_17_to_25
20202119,20202119_Driver_Male_77_75_or_older
20201052,20201052_Driver_Male_46_40_to_64
20203229,20203229_Pedal cyclist_Female_50_40_to_64
20202193,20202193_Driver_Female_30_26_to_39
20203079,20203079_Driver_Female_74_65_to_74
20204050,20204050_Motorcycle rider_Male_19_17_to_25
20201233,20201233_Driver_Male_70_65_to_74
20201146,20201146_Pedestrian_Male_72_65_to_74
20205065,20205065_Driver_Male_29_26_to_39
20202028,20202028_Pedestrian_Male_44_40_to_64
20203127,20203127_Pedestrian_Male_73_65_to_74
20205123,20205123_Pedestrian_Female_29_26_to_39
20203077,20203077_Pedestrian_Female_59_40_to_64
20202171,20202171_Driver_Male_91_75_or_older
20201039,20201039_Pedestrian_Male_65_65_to_74
20205071,20205071_Driver_Female_80_75_or_older
20201129,20201129_Driver_Male_80_75_or_older
20201031,20201031_Motorcycle rider_Male_13_0_to_16
20201177,20201177_Driver_Female_77_75_or_older
20202178,20202178_Motorcycle rider_Male_23_17_to_25
20205120,20205120_Motorcycle rider_Male_54_40_to_64
20201218,20201218_Motorcycle rider_Male_29_26_to_39
20203121,20203121_Driver_Female_21_17_to_25
20201193,20201193_Passenger_Male_39_26_to_39
20205063,20205063_Passenger_Female_0_0_to_16
20205063,20205063_Passenger_Female_21_17_to_25
20204015,20204015_Motorcycle rider_Male_19_17_to_25
20204015,20204015_Passenger_Male_17_17_to_25
20205094,20205094_Passenger_Female_27_26_to_39
20205094,20205094_Driver_Female_27_26_to_39
20205057,20205057_Motorcycle rider_Male_36_26_to_39
20206027,20206027_Driver_Male_42_40_to_64
20202108,20202108_Motorcycle rider_Male_42_40_to_64
20203087,20203087_Motorcycle rider_Female_76_75_or_older
20203125,20203125_Motorcycle rider_Male_74_65_to_74
20202007,20202007_Pedestrian_Female_58_40_to_64
20201131,20201131_Pedestrian_Male_44_40_to_64
20201131,20201131_Pedestrian_Male_33_26_to_39
20203020,20203020_Pedestrian_Male_62_40_to_64
20203165,20203165_Motorcycle rider_Male_36_26_to_39
20202022,20202022_Pedestrian_Male_40_40_to_64
20202051,20202051_Driver_Male_31_26_to_39
20203045,20203045_Pedestrian_Male_30_26_to_39
20201169,20201169_Pedestrian_Male_87_75_or_older
20201238,20201238_Motorcycle rider_Male_24_17_to_25
20203104,20203104_Motorcycle rider_Male_26_26_to_39
20201086,20201086_Driver_Female_28_26_to_39
20201225,20201225_Driver_Female_29_26_to_39
20201225,20201225_Passenger_Female_10_0_to_16
20204007,20204007_Driver_Male_28_26_to_39
20204007,20204007_Passenger_Male_31_26_to_39
20205066,20205066_Driver_Male_61_40_to_64
20201150,20201150_Driver_Male_45_40_to_64
20203246,20203246_Passenger_Male_60_40_to_64
20201219,20201219_Driver_Male_25_17_to_25
20201191,20201191_Driver_Male_27_26_to_39
20202139,20202139_Driver_Male_56_40_to_64
20203031,20203031_Motorcycle rider_Male_26_26_to_39
20203112,20203112_Driver_Female_78_75_or_older
20207018,20207018_Motorcycle rider_Male_47_40_to_64
20201188,20201188_Passenger_Female_37_26_to_39
20202038,20202038_Pedal cyclist_Female_60_40_to_64
20204047,20204047_Driver_Male_28_26_to_39
20203090,20203090_Motorcycle rider_Male_29_26_to_39
20201136,20201136_Motorcycle pillion passenger_Female_17_17_to_25
20203004,20203004_Driver_Male_58_40_to_64
20202029,20202029_Passenger_Female_82_75_or_older
20202029,20202029_Driver_Male_89_75_or_older
20203126,20203126_Driver_Female_64_40_to_64
20201174,20201174_Driver_Male_23_17_to_25
20201174,20201174_Passenger_Female_23_17_to_25
20201208,20201208_Pedal cyclist_Male_46_40_to_64
20205018,20205018_Motorcycle rider_Male_31_26_to_39
20201019,20201019_Passenger_Female_60_40_to_64
20205091,20205091_Driver_Male_22_17_to_25
20205091,20205091_Driver_Male_40_40_to_64
20204046,20204046_Motorcycle rider_Male_16_0_to_16
20203202,20203202_Passenger_Male_35_26_to_39
20203202,20203202_Passenger_Male_40_40_to_64
20203202,20203202_Passenger_Male_36_26_to_39
20203208,20203208_Motorcycle pillion passenger_Female_22_17_to_25
20202169,20202169_Driver_Male_34_26_to_39
20204028,20204028_Passenger_Male_24_17_to_25
20202046,20202046_Driver_Male_21_17_to_25
20205026,20205026_Pedal cyclist_Male_54_40_to_64
20205007,20205007_Driver_Male_35_26_to_39
20201001,20201001_Driver_Male_31_26_to_39
20203066,20203066_Motorcycle rider_Male_35_26_to_39
20205024,20205024_Driver_Male_43_40_to_64
20202129,20202129_Pedal cyclist_Male_78_75_or_older
20202019,20202019_Pedestrian_Male_48_40_to_64
20202073,20202073_Driver_Male_36_26_to_39
20202153,20202153_Driver_Male_43_40_to_64
20203115,20203115_Driver_Male_35_26_to_39
20203088,20203088_Pedal cyclist_Male_45_40_to_64
20205047,20205047_Motorcycle rider_Female_47_40_to_64
20202191,20202191_Driver_Male_22_17_to_25
20205075,20205075_Driver_Male_88_75_or_older
20206006,20206006_Pedestrian_Female_62_40_to_64
