crashID,dayType,timeOfDay
20231011,Weekend,Day
20232135,Weekend,Day
20233035,Weekend,Day
20237006,Weekend,Day
20233058,Weekend,Day
20233264,Weekend,Day
20232005,Weekend,Day
20234005,Weekend,Day
20231012,Weekend,Day
20231158,Weekend,Day
20231248,Weekend,Day
20234006,Weekend,Day
20233204,Weekend,Day
20233027,Weekend,Night
20232146,Weekend,Night
20233162,Weekend,Night
20232182,Weekend,Night
20232042,Weekend,Night
20231165,Weekend,Night
20233143,Weekend,Night
20231297,Weekend,Night
20232023,Weekend,Day
20233153,Weekend,Day
20232094,Weekend,Day
20231074,Weekend,Day
20233059,Weekend,Day
20233014,Weekend,Night
20232051,Weekend,Night
20231195,Weekend,Night
20231005,Weekend,Night
20232252,Weekend,Night
20234109,Weekday,Night
20231136,Weekday,Night
20234052,Weekday,Day
20234056,Weekday,Day
20232033,Weekday,Day
20232116,Weekday,Day
20232189,Weekday,Night
20233169,Weekday,Night
20232245,Weekday,Night
20231255,Weekday,Day
20231057,Weekday,Day
20233229,Weekday,Day
20231238,Weekday,Day
20234062,Weekday,Day
20234048,Weekday,Night
20232214,Weekday,Night
20231150,Weekday,Night
20233093,Weekday,Night
20231109,Weekday,Day
20233247,Weekday,Day
20232224,Weekday,Day
20232069,Weekday,Day
20232004,Weekday,Day
20233066,Weekday,Day
20231101,Weekday,Night
20232190,Weekday,Night
20233001,Weekday,Night
20232025,Weekday,Day
20231289,Weekday,Day
20233045,Weekday,Day
20231036,Weekday,Day
20233223,Weekday,Day
20231264,Weekday,Day
20233249,Weekday,Day
20232256,Weekday,Day
20231035,Weekend,Night
20231159,Weekend,Night
20232215,Weekend,Night
20232031,Weekend,Night
20231242,Weekend,Night
20231046,Weekend,Night
20231087,Weekend,Night
20236007,Weekend,Night
20231070,Weekend,Night
20231201,Weekday,Day
20233234,Weekday,Day
20233209,Weekday,Day
20233094,Weekday,Day
20231200,Weekday,Day
20232257,Weekday,Day
20231146,Weekday,Night
20231028,Weekend,Night
20233029,Weekend,Night
20233254,Weekend,Night
20233241,Weekend,Night
20231089,Weekend,Day
20233180,Weekend,Day
20233193,Weekend,Day
20232225,Weekend,Day
20231027,Weekend,Day
20231180,Weekend,Night
20231156,Weekend,Night
20231092,Weekend,Night
20231162,Weekend,Night
20236017,Weekend,Night
20233117,Weekend,Night
20233119,Weekend,Day
20233123,Weekend,Day
20234036,Weekend,Day
20232153,Weekend,Day
20233152,Weekend,Night
20232138,Weekend,Night
20234011,Weekend,Night
20233105,Weekend,Night
20232258,Weekend,Night
20233232,Weekday,Night
20231204,Weekday,Night
20234071,Weekday,Night
20231259,Weekday,Night
20232210,Weekday,Day
20233181,Weekday,Day
20232087,Weekday,Day
20237005,Weekday,Night
20232131,Weekday,Night
20233135,Weekday,Night
20231153,Weekday,Night
20236005,Weekday,Night
20232068,Weekday,Night
20232007,Weekday,Night
20233102,Weekday,Day
20233005,Weekday,Day
20231291,Weekday,Day
20234038,Weekday,Night
20232057,Weekday,Night
20233252,Weekday,Night
20233213,Weekday,Night
20232143,Weekday,Night
20234012,Weekday,Night
20231207,Weekday,Night
20233013,Weekday,Day
20231221,Weekday,Day
20233211,Weekday,Day
20231210,Weekday,Day
20233108,Weekday,Day
20231090,Weekday,Day
20232127,Weekday,Night
20232017,Weekday,Night
20233016,Weekday,Night
20233004,Weekday,Night
20231053,Weekday,Night
20234010,Weekday,Day
20233163,Weekday,Day
20233237,Weekday,Day
20233097,Weekday,Day
20231007,Weekday,Day
20231135,Weekday,Day
20233222,Weekday,Day
20234082,Weekday,Day
20233095,Weekday,Day
20231034,Weekend,Night
20232186,Weekend,Night
20237001,Weekend,Night
20231008,Weekend,Night
20233006,Weekday,Day
20231040,Weekday,Day
20231075,Weekday,Day
20233140,Weekday,Day
20233185,Weekday,Day
20232034,Weekday,Day
20232133,Weekday,Day
20232173,Weekday,Day
20234080,Weekday,Day
20234106,Weekday,Day
20233019,Weekday,Day
20232232,Weekday,Day
20233038,Weekday,Night
20232199,Weekday,Night
20232231,Weekday,Night
20231071,Weekend,Night
20231113,Weekend,Night
20232157,Weekend,Day
20234091,Weekend,Day
20233201,Weekend,Day
20231042,Weekend,Day
20231225,Weekend,Day
20231147,Weekend,Day
20234004,Weekend,Day
20238003,Weekend,Day
20231073,Weekend,Day
20234015,Weekend,Night
20231280,Weekend,Night
20231047,Weekend,Night
20231083,Weekend,Night
20232247,Weekend,Night
20232145,Weekend,Night
20233109,Weekend,Day
20234045,Weekend,Day
20232222,Weekend,Day
20231294,Weekend,Day
20231039,Weekend,Day
20231127,Weekend,Day
20231184,Weekend,Day
20232216,Weekend,Day
20233087,Weekend,Day
20233022,Weekend,Night
20232020,Weekend,Night
20236014,Weekend,Night
20232006,Weekend,Night
20233142,Weekend,Night
20231268,Weekday,Night
20231183,Weekday,Night
20231258,Weekday,Day
20232147,Weekday,Night
20234016,Weekday,Night
20233132,Weekday,Day
20233018,Weekday,Day
20233206,Weekday,Day
20232050,Weekday,Day
20231100,Weekday,Day
20234085,Weekday,Day
20231037,Weekday,Day
20231218,Weekday,Day
20233233,Weekday,Day
20233238,Weekday,Night
20232218,Weekday,Night
20231177,Weekday,Night
20233002,Weekday,Night
20232202,Weekday,Night
20231051,Weekday,Day
20231126,Weekday,Day
20233160,Weekday,Day
20233103,Weekday,Day
20232187,Weekday,Day
20232255,Weekday,Day
20231009,Weekday,Day
20233146,Weekday,Day
20232126,Weekday,Day
20231018,Weekday,Day
20233262,Weekday,Day
20231021,Weekday,Day
20232242,Weekday,Day
20233128,Weekday,Night
20232107,Weekday,Night
20234001,Weekday,Night
20237009,Weekday,Night
20236019,Weekday,Night
20231300,Weekday,Day
20232086,Weekday,Day
20233024,Weekday,Day
20232002,Weekday,Day
20231138,Weekday,Day
20233125,Weekday,Day
20232251,Weekday,Day
20233067,Weekday,Day
20233190,Weekend,Night
20233240,Weekend,Night
20233030,Weekend,Night
20232030,Weekday,Day
20233166,Weekday,Day
20232056,Weekday,Night
20233044,Weekday,Night
20231211,Weekend,Night
20232121,Weekend,Day
20231187,Weekend,Day
20236031,Weekend,Day
20232114,Weekend,Day
20233088,Weekend,Day
20237012,Weekend,Day
20233150,Weekend,Day
20231033,Weekend,Day
20231082,Weekend,Day
20231167,Weekend,Day
20233126,Weekend,Night
20231174,Weekend,Night
20231286,Weekend,Night
20232166,Weekend,Night
20231170,Weekend,Day
20231193,Weekend,Day
20233039,Weekend,Day
20231185,Weekend,Day
20233075,Weekend,Day
20232235,Weekend,Day
20236029,Weekend,Night
20231253,Weekend,Night
20233089,Weekend,Night
20231157,Weekend,Night
20232108,Weekday,Day
20231194,Weekday,Day
20233090,Weekday,Day
20233104,Weekday,Day
20236034,Weekday,Day
20231118,Weekday,Day
20234107,Weekday,Night
20232158,Weekday,Night
20233079,Weekday,Night
20232079,Weekday,Night
20231219,Weekday,Day
20231140,Weekday,Day
20231080,Weekday,Day
20231116,Weekday,Night
20234013,Weekday,Night
20233007,Weekday,Night
20232038,Weekday,Day
20231079,Weekday,Day
20231151,Weekday,Day
20232035,Weekday,Day
20231243,Weekday,Day
20233065,Weekday,Night
20233203,Weekday,Night
20233148,Weekday,Night
20234089,Weekday,Day
20233172,Weekday,Day
20231260,Weekday,Day
20233256,Weekday,Day
20234102,Weekday,Day
20231236,Weekday,Day
20233186,Weekday,Day
20231228,Weekday,Day
20232209,Weekday,Day
20234044,Weekend,Night
20233072,Weekend,Night
20231122,Weekday,Day
20233179,Weekday,Day
20233192,Weekday,Day
20232052,Weekday,Day
20234078,Weekday,Night
20232260,Weekday,Night
20233112,Weekend,Night
20233083,Weekend,Day
20233197,Weekend,Day
20232080,Weekend,Day
20231084,Weekend,Day
20233199,Weekend,Night
20234022,Weekend,Night
20233113,Weekend,Night
20231273,Weekend,Night
20236032,Weekend,Night
20233137,Weekend,Day
20232085,Weekend,Day
20231266,Weekend,Day
20233151,Weekend,Day
20233116,Weekend,Night
20231295,Weekday,Night
20233127,Weekday,Day
20231024,Weekday,Day
20231279,Weekday,Day
20233011,Weekday,Day
20234086,Weekday,Day
20234058,Weekday,Day
20231061,Weekday,Night
20231016,Weekday,Night
20236010,Weekday,Night
20233130,Weekday,Night
20236024,Weekday,Night
20234055,Weekday,Night
20233173,Weekday,Night
20233071,Weekday,Night
20231241,Weekday,Day
20233054,Weekday,Day
20231048,Weekday,Day
20232180,Weekday,Day
20231284,Weekday,Day
20231222,Weekday,Day
20233235,Weekday,Night
20233243,Weekday,Night
20232102,Weekday,Day
20233062,Weekday,Day
20233242,Weekday,Day
20234051,Weekday,Day
20233034,Weekday,Night
20231247,Weekday,Night
20231072,Weekday,Night
20231125,Weekday,Night
20231032,Weekday,Day
20236008,Weekday,Day
20231293,Weekday,Day
20231065,Weekday,Day
20234002,Weekday,Day
20231063,Weekday,Day
20233226,Weekend,Night
20234088,Weekend,Night
20233106,Weekend,Night
20231191,Weekday,Day
20233215,Weekday,Day
20231137,Weekday,Day
20232208,Weekday,Day
20231176,Weekday,Night
20231217,Weekday,Night
20232207,Weekend,Night
20231298,Weekend,Night
20232043,Weekend,Night
20232238,Weekend,Night
20233026,Weekend,Day
20237007,Weekend,Day
20231142,Weekend,Day
20231290,Weekend,Day
20231154,Weekend,Day
20231002,Weekend,Night
20231015,Weekend,Night
20233033,Weekend,Night
20234101,Weekend,Night
20233046,Weekend,Night
20236018,Weekend,Day
20231004,Weekend,Day
20231066,Weekend,Day
20232129,Weekend,Night
20232228,Weekend,Night
20233107,Weekend,Night
20233141,Weekend,Night
20234070,Weekday,Night
20231124,Weekday,Day
20233009,Weekday,Day
20233091,Weekday,Day
20231081,Weekday,Day
20231131,Weekday,Day
20233086,Weekday,Day
20232032,Weekday,Day
20231203,Weekday,Day
20231148,Weekday,Day
20233248,Weekday,Night
20231050,Weekday,Night
20232159,Weekday,Night
20232029,Weekday,Night
20233230,Weekday,Night
20234104,Weekday,Day
20231192,Weekday,Day
20234098,Weekday,Night
20231132,Weekday,Night
20233042,Weekday,Night
20231224,Weekday,Day
20231003,Weekday,Day
20233064,Weekday,Day
20231254,Weekday,Day
20233060,Weekday,Night
20233061,Weekday,Night
20233115,Weekday,Night
20233260,Weekday,Night
20233227,Weekday,Night
20231230,Weekday,Night
20236020,Weekday,Day
20234019,Weekday,Day
20234096,Weekday,Day
20231232,Weekday,Day
20234064,Weekday,Day
20232117,Weekday,Day
20231054,Weekday,Day
20233049,Weekday,Day
20234093,Weekday,Day
20231287,Weekday,Day
20231299,Weekend,Night
20233244,Weekend,Night
20231179,Weekday,Day
20231267,Weekday,Day
20231265,Weekday,Day
20233084,Weekday,Day
20231269,Weekday,Day
20233025,Weekday,Day
20234037,Weekday,Day
20234030,Weekday,Night
20231144,Weekday,Night
20233207,Weekend,Night
20234060,Weekend,Night
20233099,Weekend,Night
20232014,Weekend,Night
20231216,Weekend,Day
20234069,Weekend,Day
20231172,Weekend,Day
20233177,Weekend,Day
20232064,Weekend,Day
20231120,Weekend,Day
20231030,Weekend,Day
20233257,Weekend,Day
20233057,Weekend,Night
20233178,Weekend,Night
20231233,Weekend,Night
20234008,Weekend,Night
20232175,Weekend,Night
20232197,Weekend,Day
20231186,Weekend,Day
20232212,Weekend,Day
20231235,Weekend,Night
20233219,Weekday,Day
20232151,Weekday,Day
20233010,Weekday,Day
20231058,Weekday,Day
20236015,Weekday,Day
20232070,Weekday,Day
20234054,Weekday,Day
20237002,Weekday,Day
20232206,Weekday,Day
20234090,Weekday,Night
20231049,Weekday,Night
20232220,Weekday,Night
20231134,Weekday,Night
20234041,Weekday,Day
20233217,Weekday,Day
20231239,Weekday,Day
20231202,Weekday,Day
20234009,Weekday,Day
20233194,Weekday,Day
20233187,Weekday,Day
20231105,Weekday,Day
20232134,Weekday,Day
20231077,Weekday,Night
20231031,Weekday,Day
20234065,Weekday,Day
20232091,Weekday,Day
20236023,Weekday,Day
20234024,Weekday,Day
20232010,Weekday,Day
20233077,Weekday,Day
20231094,Weekday,Day
20231055,Weekday,Day
20231270,Weekday,Day
20231246,Weekday,Day
20231275,Weekday,Night
20237020,Weekday,Night
20234100,Weekday,Night
20234073,Weekday,Day
20233220,Weekday,Day
20236002,Weekday,Day
20231110,Weekday,Day
20233028,Weekend,Night
20234074,Weekend,Night
20233168,Weekend,Night
20234047,Weekend,Night
20233171,Weekday,Day
20233055,Weekday,Day
20232109,Weekday,Day
20234049,Weekday,Day
20231114,Weekday,Day
20231093,Weekday,Day
20234050,Weekday,Night
20231130,Weekday,Night
20233261,Weekend,Day
20233218,Weekend,Day
20231257,Weekend,Day
20233159,Weekend,Day
20231112,Weekend,Day
20233096,Weekend,Day
20231121,Weekend,Day
20232011,Weekend,Day
20231237,Weekend,Night
20231096,Weekend,Night
20233202,Weekend,Night
20231017,Weekend,Day
20232229,Weekend,Day
20233216,Weekend,Day
20231169,Weekend,Day
20231181,Weekend,Day
20231215,Weekend,Day
20231199,Weekend,Day
20236030,Weekend,Day
20234092,Weekend,Night
20231212,Weekend,Night
20234040,Weekend,Night
20231208,Weekday,Night
20231069,Weekday,Night
20232149,Weekday,Night
20233082,Weekday,Day
20232140,Weekday,Day
20232167,Weekday,Day
20232075,Weekday,Day
20234028,Weekday,Day
20231276,Weekday,Day
20234072,Weekday,Day
20234075,Weekday,Day
20232053,Weekday,Night
20233037,Weekday,Night
20233048,Weekday,Night
20234014,Weekday,Night
20232055,Weekday,Night
20232148,Weekday,Day
20232060,Weekday,Day
20232162,Weekday,Day
20232100,Weekday,Day
20232233,Weekday,Night
20236033,Weekday,Night
20232105,Weekday,Day
20232013,Weekday,Day
20233225,Weekday,Day
20232221,Weekday,Day
20233147,Weekday,Night
20234076,Weekday,Night
20232176,Weekday,Night
20231006,Weekday,Night
20233023,Weekday,Night
20233182,Weekday,Night
20232132,Weekday,Night
20232160,Weekday,Day
20232036,Weekday,Day
20233041,Weekday,Day
20232179,Weekday,Day
20232041,Weekday,Day
20232253,Weekday,Day
20233080,Weekday,Day
20231197,Weekday,Day
20233124,Weekday,Day
20233236,Weekday,Day
20231213,Weekend,Night
20234081,Weekend,Night
20231041,Weekend,Night
20233101,Weekend,Night
20232155,Weekend,Night
20231282,Weekend,Night
20234103,Weekend,Night
20234097,Weekday,Day
20232003,Weekday,Day
20231196,Weekday,Day
20232078,Weekday,Day
20233149,Weekday,Day
20232164,Weekday,Day
20231001,Weekday,Day
20231060,Weekday,Day
20233188,Weekday,Night
20233129,Weekend,Day
20232161,Weekend,Day
20233003,Weekend,Day
20231166,Weekend,Day
20232234,Weekend,Day
20236001,Weekend,Day
20231277,Weekend,Day
20234039,Weekend,Night
20233047,Weekend,Night
20234043,Weekend,Night
20231014,Weekend,Night
20233031,Weekend,Day
20233164,Weekend,Day
20234003,Weekend,Day
20237004,Weekend,Day
20234023,Weekend,Day
20232039,Weekend,Day
20232092,Weekend,Day
20233239,Weekend,Day
20233158,Weekend,Night
20232008,Weekday,Night
20232139,Weekday,Day
20231013,Weekday,Day
20231123,Weekday,Night
20232019,Weekday,Day
20236021,Weekday,Day
20238002,Weekday,Day
20232122,Weekday,Day
20232111,Weekday,Day
20234007,Weekday,Day
20231240,Weekday,Day
20231099,Weekday,Day
20231161,Weekday,Day
20232259,Weekday,Day
20233174,Weekday,Day
20232101,Weekday,Day
20232120,Weekday,Day
20236013,Weekday,Day
20233253,Weekday,Day
20231209,Weekday,Day
20231107,Weekday,Day
20234083,Weekday,Day
20234046,Weekday,Day
20233092,Weekday,Day
20232082,Weekday,Day
20232177,Weekday,Day
20233255,Weekday,Night
20232142,Weekday,Night
20221099,Weekday,Night
20221136,Weekday,Day
20221056,Weekday,Day
20221035,Weekday,Day
20221187,Weekday,Day
20221203,Weekday,Day
20223053,Weekday,Day
20221170,Weekday,Day
20221220,Weekend,Night
20221184,Weekend,Night
20224015,Weekend,Night
20221079,Weekend,Night
20221252,Weekend,Night
20224050,Weekend,Night
20223141,Weekend,Day
20223045,Weekend,Day
20221135,Weekend,Day
20223271,Weekend,Day
20223108,Weekend,Day
20221109,Weekend,Day
20223173,Weekend,Day
20223123,Weekend,Day
20226027,Weekend,Night
20223253,Weekend,Night
20223174,Weekend,Night
20224019,Weekend,Night
20223023,Weekend,Night
20227028,Weekend,Day
20221166,Weekend,Day
20223107,Weekend,Day
20223239,Weekend,Night
20223148,Weekday,Day
20221143,Weekday,Day
20221248,Weekday,Day
20221194,Weekday,Day
20223046,Weekday,Day
20223093,Weekday,Day
20221112,Weekday,Day
20223058,Weekday,Day
20221012,Weekday,Day
20221015,Weekday,Night
20223201,Weekday,Night
20221202,Weekday,Night
20221061,Weekday,Day
20224062,Weekday,Night
20221047,Weekday,Night
20221009,Weekday,Night
20223090,Weekday,Day
20221150,Weekday,Day
20223163,Weekday,Day
20223199,Weekday,Day
20221082,Weekday,Day
20223181,Weekday,Day
20224055,Weekday,Night
20223206,Weekday,Night
20224032,Weekday,Night
20222052,Weekday,Night
20221262,Weekday,Night
20222106,Weekday,Night
20226038,Weekday,Day
20223272,Weekday,Day
20222098,Weekday,Day
20224002,Weekday,Day
20221087,Weekday,Day
20222108,Weekend,Night
20223062,Weekend,Night
20224013,Weekend,Night
20222182,Weekend,Night
20223051,Weekday,Day
20221233,Weekday,Day
20221105,Weekday,Day
20226040,Weekday,Day
20221078,Weekday,Day
20223219,Weekday,Day
20222012,Weekday,Day
20223091,Weekday,Day
20222013,Weekend,Night
20222016,Weekend,Night
20223074,Weekend,Night
20223071,Weekend,Night
20221013,Weekend,Day
20221086,Weekend,Day
20223099,Weekend,Day
20223158,Weekend,Day
20221189,Weekend,Day
20223078,Weekend,Day
20226034,Weekend,Day
20221103,Weekend,Day
20222004,Weekend,Day
20224054,Weekend,Night
20223150,Weekend,Night
20221181,Weekend,Night
20221215,Weekend,Night
20223113,Weekend,Day
20223018,Weekend,Day
20223223,Weekend,Day
20221040,Weekend,Day
20222023,Weekend,Day
20221042,Weekend,Day
20223010,Weekend,Day
20223012,Weekend,Day
20222220,Weekend,Day
20221031,Weekend,Day
20222015,Weekend,Night
20223028,Weekend,Night
20222196,Weekday,Night
20221081,Weekday,Day
20221188,Weekday,Day
20221173,Weekday,Day
20221131,Weekday,Day
20222159,Weekday,Day
20223052,Weekday,Day
20223138,Weekday,Day
20222031,Weekday,Day
20223064,Weekday,Day
20222121,Weekday,Night
20227002,Weekday,Night
20223198,Weekday,Night
20223101,Weekday,Night
20221110,Weekday,Night
20222177,Weekday,Night
20221116,Weekday,Day
20226041,Weekday,Day
20221161,Weekday,Day
20224037,Weekday,Day
20222036,Weekday,Day
20221011,Weekday,Day
20223065,Weekday,Night
20221205,Weekday,Night
20224025,Weekday,Night
20223029,Weekday,Night
20223220,Weekday,Day
20222051,Weekday,Day
20221074,Weekday,Day
20223131,Weekday,Night
20222157,Weekday,Night
20226044,Weekday,Night
20227017,Weekday,Night
20223248,Weekday,Night
20223044,Weekday,Day
20227040,Weekend,Night
20222163,Weekend,Night
20222217,Weekend,Night
20223024,Weekend,Night
20221175,Weekend,Night
20222207,Weekend,Night
20224012,Weekend,Night
20221052,Weekday,Day
20222178,Weekday,Night
20221191,Weekday,Night
20221051,Weekday,Night
20223050,Weekend,Night
20221234,Weekend,Night
20222068,Weekend,Day
20226023,Weekend,Day
20221002,Weekend,Day
20222126,Weekend,Day
20222102,Weekend,Day
20221176,Weekend,Day
20226011,Weekend,Night
20221037,Weekend,Night
20222139,Weekend,Night
20228002,Weekend,Night
20222211,Weekend,Night
20221077,Weekend,Night
20223059,Weekend,Night
20223129,Weekend,Night
20228009,Weekend,Night
20223252,Weekend,Day
20224044,Weekend,Day
20222032,Weekend,Day
20223146,Weekend,Day
20221102,Weekend,Day
20228007,Weekend,Day
20221245,Weekend,Day
20221240,Weekend,Day
20223055,Weekend,Day
20223258,Weekend,Night
20223164,Weekend,Night
20221199,Weekday,Day
20221016,Weekday,Day
20222205,Weekday,Day
20222103,Weekday,Day
20223152,Weekday,Night
20224065,Weekday,Night
20221080,Weekday,Night
20221008,Weekday,Night
20222142,Weekday,Day
20222019,Weekday,Night
20223246,Weekday,Night
20223135,Weekday,Day
20222180,Weekday,Day
20221017,Weekday,Day
20223166,Weekday,Day
20222111,Weekday,Day
20222135,Weekday,Day
20221152,Weekday,Day
20223162,Weekday,Day
20221225,Weekday,Night
20226005,Weekday,Night
20223208,Weekday,Night
20221230,Weekday,Night
20226007,Weekday,Night
20223005,Weekday,Day
20223003,Weekday,Day
20221132,Weekday,Day
20221094,Weekday,Day
20222021,Weekday,Day
20223209,Weekend,Night
20221195,Weekend,Night
20221026,Weekend,Night
20221192,Weekend,Night
20222073,Weekend,Night
20221163,Weekend,Night
20223016,Weekend,Night
20222204,Weekend,Night
20224007,Weekend,Night
20223249,Weekend,Night
20226006,Weekend,Night
20221126,Weekend,Night
20221107,Weekday,Day
20223226,Weekday,Day
20223002,Weekday,Day
20222191,Weekday,Day
20221097,Weekday,Day
20223214,Weekday,Day
20222040,Weekday,Day
20223075,Weekday,Night
20223073,Weekend,Day
20221210,Weekend,Day
20222037,Weekend,Day
20224061,Weekend,Day
20222184,Weekend,Night
20223139,Weekend,Night
20221180,Weekend,Night
20224041,Weekend,Night
20222190,Weekend,Night
20222101,Weekend,Night
20227025,Weekend,Night
20221067,Weekend,Night
20223034,Weekend,Day
20222006,Weekend,Day
20221190,Weekend,Day
20222104,Weekend,Day
20221106,Weekend,Day
20223068,Weekend,Day
20221250,Weekend,Day
20221141,Weekend,Day
20226026,Weekend,Day
20221162,Weekend,Night
20222120,Weekend,Night
20223217,Weekend,Night
20222014,Weekday,Night
