crash_id,state_code
20213043,QLD
20211211,NSW
20213215,QLD
20213207,QLD
20211122,NSW
20214011,SA
20212046,VIC
20215060,WA
20213167,QLD
20215119,WA
20213094,QLD
20213208,QLD
20214094,SA
20213045,QLD
20211214,NSW
20212199,VIC
20211153,NSW
20213138,QLD
20213007,QLD
20211002,NSW
20212200,VIC
20215103,WA
20211109,NSW
20212150,VIC
20212017,VIC
20211210,NSW
20215138,WA
20213159,QLD
20214089,SA
20213122,QLD
20212114,VIC
20211169,NSW
20212082,VIC
20211119,NSW
20213117,QLD
20212122,VIC
20211173,NSW
20215117,WA
20211233,NSW
20211230,NSW
20211051,NSW
20216004,TAS
20211054,NSW
20211253,NSW
20212080,VIC
20213115,QLD
20213064,QLD
20213022,QLD
20212007,VIC
20211073,NSW
20214044,SA
20212197,VIC
20215129,WA
20212041,VIC
20213095,QLD
20213191,QLD
20211023,NSW
20214002,SA
20212126,VIC
20218011,ACT
20212069,VIC
20211176,NSW
20213011,QLD
20212208,VIC
20211141,NSW
20211032,NSW
20214068,SA
20211243,NSW
20211143,NSW
20212123,VIC
20212170,VIC
20215081,WA
20213172,QLD
20211165,NSW
20212192,VIC
20213241,QLD
20213240,QLD
20215008,WA
20214033,SA
20214008,SA
20213037,QLD
20211193,NSW
20214007,SA
20217026,NT
20213131,QLD
20211105,NSW
20215158,WA
20214076,SA
20215071,WA
20213161,QLD
20212193,VIC
20211139,NSW
20215126,WA
20211102,NSW
20217005,NT
20211112,NSW
20212127,VIC
20213025,QLD
20211046,NSW
20214031,SA
20213069,QLD
20211110,NSW
20214035,SA
20211138,NSW
20213184,QLD
20216015,TAS
20215080,WA
20212184,VIC
20213239,QLD
20212043,VIC
20217027,NT
20215026,WA
20215051,WA
20215113,WA
20213121,QLD
20212202,VIC
20211156,NSW
20212048,VIC
20212068,VIC
20213246,QLD
20215064,WA
20214060,SA
20212100,VIC
20213116,QLD
20215118,WA
20211114,NSW
20211224,NSW
20213098,QLD
20211107,NSW
20211179,NSW
20218009,ACT
20211157,NSW
20215029,WA
20213102,QLD
20215010,WA
20215085,WA
20215135,WA
20212112,VIC
20212093,VIC
20211066,NSW
20212102,VIC
20214055,SA
20213015,QLD
20215079,WA
20211208,NSW
20213065,QLD
20211223,NSW
20211008,NSW
20211010,NSW
20215048,WA
20214034,SA
20215130,WA
20212168,VIC
20215025,WA
20212173,VIC
20211019,NSW
20215109,WA
20215031,WA
20211204,NSW
20213201,QLD
20215032,WA
20215112,WA
20211121,NSW
20215035,WA
20213221,QLD
20214064,SA
20214046,SA
20213018,QLD
20212140,VIC
20213198,QLD
20216007,TAS
20203116,QLD
20203201,QLD
20203050,QLD
20201071,NSW
20203222,QLD
20203006,QLD
20202059,VIC
20203233,QLD
20202124,VIC
20205110,WA
20205108,WA
20206023,TAS
20202004,VIC
20203146,QLD
20203134,QLD
20204053,SA
20203228,QLD
20201006,NSW
20202109,VIC
20203158,QLD
20204081,SA
20202175,VIC
20204074,SA
20203097,QLD
20203049,QLD
20201118,NSW
20201202,NSW
20203013,QLD
20204003,SA
20205095,WA
20203137,QLD
20202130,VIC
20207022,NT
20205128,WA
20204001,SA
20201212,NSW
20203038,QLD
20201166,NSW
20204004,SA
20205127,WA
20201253,NSW
20201205,NSW
20202066,VIC
20202061,VIC
20201148,NSW
20203105,QLD
20203103,QLD
20201100,NSW
20202100,VIC
20202127,VIC
20202188,VIC
20201033,NSW
20201098,NSW
20203159,QLD
20203163,QLD
20207017,NT
20201185,NSW
20203063,QLD
20204072,SA
20205030,WA
20203181,QLD
20201116,NSW
20203021,QLD
20204068,SA
20203007,QLD
20201059,NSW
20201250,NSW
20207009,NT
20201167,NSW
20202160,VIC
20203058,QLD
20203160,QLD
20201186,NSW
20201201,NSW
20205023,WA
20202018,VIC
20203185,QLD
20201093,NSW
20203152,QLD
20201043,NSW
20207015,NT
20202016,VIC
20203011,QLD
20206003,TAS
20205104,WA
20201058,NSW
20205067,WA
20205077,WA
20203237,QLD
20201197,NSW
20203232,QLD
20204020,SA
20201047,NSW
20203178,QLD
20206019,TAS
20201065,NSW
20205114,WA
20203197,QLD
20203230,QLD
20203164,QLD
20203095,QLD
20201110,NSW
20201096,NSW
20203015,QLD
20201180,NSW
20201042,NSW
20201073,NSW
20203099,QLD
20201022,NSW
20204044,SA
20202105,VIC
20203024,QLD
20203167,QLD
20205068,WA
20201165,NSW
20202049,VIC
20204040,SA
20205106,WA
20207007,NT
20201002,NSW
20202039,VIC
20201244,NSW
20207013,NT
20205014,WA
20201264,NSW
20206010,TAS
20201223,NSW
20203039,QLD
20201175,NSW
20202095,VIC
20203118,QLD
20201215,NSW
20201051,NSW
20201243,NSW
20203213,QLD
20205083,WA
20204032,SA
20205001,WA
20204054,SA
20205042,WA
20203062,QLD
20203155,QLD
20202033,VIC
20203027,QLD
20204084,SA
20202072,VIC
20202131,VIC
20202088,VIC
20205061,WA
20203176,QLD
20204005,SA
20202189,VIC
20204029,SA
20207005,NT
20204073,SA
20201021,NSW
20203051,QLD
20202013,VIC
20202097,VIC
20203055,QLD
20204008,SA
20205035,WA
20202133,VIC
20205069,WA
20204060,SA
20202134,VIC
20203172,QLD
20202044,VIC
20201237,NSW
20201011,NSW
20203014,QLD
20201209,NSW
20205040,WA
20204010,SA
20203083,QLD
20205092,WA
20203053,QLD
20202053,VIC
20203220,QLD
20203223,QLD
20206032,TAS
20205048,WA
20202082,VIC
20202143,VIC
20203193,QLD
20201045,NSW
20201106,NSW
20207003,NT
20203179,QLD
20204012,SA
20203205,QLD
20203068,QLD
20202037,VIC
20202071,VIC
20204066,SA
20202092,VIC
20203084,QLD
20202087,VIC
20201121,NSW
20201170,NSW
20205017,WA
20203074,QLD
20202163,VIC
20207008,NT
20201078,NSW
20201232,NSW
20203052,QLD
20202118,VIC
20204021,SA
20205136,WA
20202102,VIC
20206022,TAS
20203047,QLD
20203002,QLD
20202098,VIC
20205135,WA
20203012,QLD
20205029,WA
20205112,WA
20202187,VIC
20201236,NSW
20205101,WA
20203244,QLD
20203191,QLD
20203098,QLD
20203017,QLD
20203162,QLD
20202056,VIC
20205054,WA
20204065,SA
20201037,NSW
20203113,QLD
20203048,QLD
20202009,VIC
20205051,WA
20201196,NSW
20201032,NSW
20203143,QLD
20201145,NSW
20207004,NT
20202094,VIC
20203156,QLD
20204061,SA
20201173,NSW
20204030,SA
20201242,NSW
20201217,NSW
20205004,WA
20206025,TAS
20203177,QLD
20205100,WA
20204013,SA
20202062,VIC
20202180,VIC
20201247,NSW
20203072,QLD
20203131,QLD
20205049,WA
20202190,VIC
20203036,QLD
20203076,QLD
20201182,NSW
20205102,WA
20205119,WA
20202058,VIC
20201263,NSW
20202123,VIC
20206030,TAS
20203071,QLD
20205089,WA
20201114,NSW
20201143,NSW
20203239,QLD
20205020,WA
20203032,QLD
20203117,QLD
20202079,VIC
20201112,NSW
20202170,VIC
20202080,VIC
20205041,WA
20201119,NSW
20204048,SA
20201038,NSW
20201008,NSW
20203238,QLD
20201154,NSW
20201090,NSW
20203129,QLD
20201164,NSW
20201132,NSW
20201155,NSW
20201153,NSW
20201262,NSW
20202060,VIC
20201144,NSW
20203175,QLD
20201255,NSW
20203214,QLD
20205124,WA
20202096,VIC
20201025,NSW
20202132,VIC
20203040,QLD
20203119,QLD
20202070,VIC
20201081,NSW
20203190,QLD
20203114,QLD
20203173,QLD
20202166,VIC
20203226,QLD
20208006,ACT
20203111,QLD
20205039,WA
20205045,WA
20203130,QLD
20203010,QLD
20205109,WA
20204067,SA
20201251,NSW
20201091,NSW
20201064,NSW
20203211,QLD
20201200,NSW
20203139,QLD
20203250,QLD
20208001,ACT
20203148,QLD
20201249,NSW
20202172,VIC
20201151,NSW
20202020,VIC
20201226,NSW
20205028,WA
20201133,NSW
20202147,VIC
20204035,SA
20201072,NSW
20203089,QLD
20202151,VIC
20201231,NSW
20202168,VIC
20201023,NSW
20201070,NSW
20201095,NSW
20205129,WA
20205118,WA
20205009,WA
20203235,QLD
20202111,VIC
20204071,SA
20204019,SA
20205116,WA
20201158,NSW
20201034,NSW
20202025,VIC
20201035,NSW
20201207,NSW
20201229,NSW
20201104,NSW
20203199,QLD
20203124,QLD
20201213,NSW
20201189,NSW
20203153,QLD
20201088,NSW
20202157,VIC
20201092,NSW
20203057,QLD
20206014,TAS
20203212,QLD
20202128,VIC
20202156,VIC
20202032,VIC
20202177,VIC
20206012,TAS
20202015,VIC
20201003,NSW
20207024,NT
20201066,NSW
20203194,QLD
20207002,NT
20206028,TAS
20203142,QLD
20203064,QLD
20203106,QLD
20203184,QLD
20203206,QLD
20205002,WA
20202065,VIC
20203188,QLD
20205098,WA
20201162,NSW
20207001,NT
20203030,QLD
20202099,VIC
20202035,VIC
20202090,VIC
20201239,NSW
20206018,TAS
20203123,QLD
20205027,WA
20205074,WA
20201126,NSW
20203132,QLD
20205130,WA
20207028,NT
20202106,VIC
20201241,NSW
20203236,QLD
20205111,WA
20202075,VIC
20203234,QLD
20204037,SA
20203033,QLD
20201044,NSW
20203094,QLD
20205015,WA
20201204,NSW
20203157,QLD
20201187,NSW
20203135,QLD
20201137,NSW
20204082,SA
20201056,NSW
20203171,QLD
20202145,VIC
20201140,NSW
20203198,QLD
20201138,NSW
20201007,NSW
20203043,QLD
20201016,NSW
20204036,SA
20202069,VIC
20207019,NT
20205050,WA
20202176,VIC
20207011,NT
20205072,WA
20203029,QLD
20205093,WA
20202023,VIC
20203093,QLD
20208003,ACT
20201159,NSW
20201063,NSW
20201087,NSW
20203018,QLD
20206020,TAS
20205031,WA
20202091,VIC
20202159,VIC
20203005,QLD
20203042,QLD
20203209,QLD
20205117,WA
20203109,QLD
20201102,NSW
20205025,WA
20201195,NSW
20204069,SA
20201224,NSW
20201084,NSW
20201198,NSW
20203107,QLD
20201040,NSW
20204039,SA
20201240,NSW
20204063,SA
20204022,SA
20203245,QLD
20203035,QLD
20203001,QLD
20205056,WA
20202050,VIC
20202116,VIC
20202122,VIC
20202101,VIC
20203056,QLD
20203210,QLD
20202014,VIC
20203243,QLD
20201080,NSW
20201120,NSW
20205133,WA
20203046,QLD
20201130,NSW
20204076,SA
20201211,NSW
20203225,QLD
20206015,TAS
20203122,QLD
20202076,VIC
20201135,NSW
20203081,QLD
20205081,WA
20205032,WA
20204075,SA
20207025,NT
20204085,SA
20204034,SA
20201163,NSW
20205033,WA
20201172,NSW
20201181,NSW
20204017,SA
20203241,QLD
20202154,VIC
20203108,QLD
20205036,WA
20203187,QLD
20202089,VIC
20203136,QLD
20203009,QLD
20202084,VIC
20201101,NSW
20201094,NSW
20203008,QLD
20201124,NSW
20205064,WA
20203217,QLD
20203037,QLD
20203075,QLD
20203204,QLD
20203249,QLD
20202034,VIC
20201041,NSW
20205019,WA
20201257,NSW
20205052,WA
20205073,WA
20207020,NT
20207023,NT
20202110,VIC
20202093,VIC
20201125,NSW
20201062,NSW
20201067,NSW
20205125,WA
20203060,QLD
20202195,VIC
20203101,QLD
20201142,NSW
20205053,WA
20203080,QLD
20203041,QLD
20207006,NT
20202114,VIC
20203096,QLD
20204011,SA
20202164,VIC
20203218,QLD
20201220,NSW
20201234,NSW
20201004,NSW
20202012,VIC
20201258,NSW
20201252,NSW
20201026,NSW
20205022,WA
20202119,VIC
20201052,NSW
20203229,QLD
20202193,VIC
20203079,QLD
20204050,SA
20201233,NSW
20201146,NSW
20205065,WA
20202028,VIC
20203127,QLD
20205123,WA
20203077,QLD
20202171,VIC
20201039,NSW
20205071,WA
20201129,NSW
20201031,NSW
20201177,NSW
20202178,VIC
20205120,WA
20201218,NSW
20203121,QLD
20201193,NSW
20205063,WA
20204015,SA
20205094,WA
20205057,WA
20206027,TAS
20202108,VIC
20203087,QLD
20203125,QLD
20202007,VIC
20201131,NSW
20203020,QLD
20203165,QLD
20202022,VIC
20202051,VIC
20203045,QLD
20201169,NSW
20201238,NSW
20203104,QLD
20201086,NSW
20201225,NSW
20204007,SA
20205066,WA
20201150,NSW
20203246,QLD
20201219,NSW
20201191,NSW
20202139,VIC
20203031,QLD
20203112,QLD
20207018,NT
20201188,NSW
20202038,VIC
20204047,SA
20203090,QLD
20201136,NSW
20203004,QLD
20202029,VIC
20203126,QLD
20201174,NSW
20201208,NSW
20205018,WA
20201019,NSW
20205091,WA
20204046,SA
20203202,QLD
20203208,QLD
20202169,VIC
20204028,SA
20202046,VIC
20205026,WA
20205007,WA
20201001,NSW
20203066,QLD
20205024,WA
20202129,VIC
20202019,VIC
20202073,VIC
20202153,VIC
20203115,QLD
20203088,QLD
20205047,WA
20202191,VIC
20205075,WA
20206006,TAS
20203189,QLD
20201194,NSW
20203025,QLD
20203086,QLD
20203161,QLD
20202081,VIC
20203168,QLD
20202140,VIC
20205058,WA
20201079,NSW
20204025,SA
20202125,VIC
20204079,SA
20202144,VIC
20203065,QLD
20201009,NSW
20203100,QLD
20203069,QLD
20201036,NSW
20208004,ACT
20205016,WA
20204033,SA
20201222,NSW
20201053,NSW
20201061,NSW
20203061,QLD
20203215,QLD
20201082,NSW
20203023,QLD
20205078,WA
20201122,NSW
20204006,SA
20202186,VIC
20203078,QLD
20201013,NSW
20203120,QLD
20207027,NT
20201176,NSW
20201152,NSW
20203028,QLD
20202121,VIC
20204078,SA
20201068,NSW
20201014,NSW
20202183,VIC
20203003,QLD
20202002,VIC
20201149,NSW
20203221,QLD
20205080,WA
20201184,NSW
20205046,WA
20206004,TAS
20203248,QLD
20202057,VIC
20201141,NSW
20205097,WA
20201214,NSW
20201010,NSW
20201127,NSW
20203054,QLD
20201057,NSW
20205034,WA
20205008,WA
20201099,NSW
20201246,NSW
20202006,VIC
20203138,QLD
20203091,QLD
20204041,SA
20202138,VIC
20202162,VIC
20206017,TAS
20201029,NSW
20203192,QLD
20201256,NSW
20205038,WA
20203240,QLD
20201216,NSW
20202077,VIC
20205070,WA
20202135,VIC
20202182,VIC
20202181,VIC
20203140,QLD
20202017,VIC
20202005,VIC
20205103,WA
20202042,VIC
20202027,VIC
20203186,QLD
20201077,NSW
20203231,QLD
20203150,QLD
20204058,SA
20202155,VIC
20202173,VIC
20202074,VIC
20201183,NSW
20205006,WA
20205126,WA
20201168,NSW
20205062,WA
20203085,QLD
20204027,SA
20202055,VIC
20204014,SA
20202146,VIC
20204045,SA
20204077,SA
20204064,SA
20205076,WA
20202113,VIC
20202030,VIC
20203082,QLD
20205113,WA
20203026,QLD
20201192,NSW
20204024,SA
20203145,QLD
20204056,SA
20203151,QLD
20203170,QLD
20204051,SA
20201221,NSW
20201109,NSW
20201113,NSW
20202148,VIC
20201117,NSW
20201083,NSW
20202117,VIC
20204057,SA
20203182,QLD
20201260,NSW
20203180,QLD
20201097,NSW
20204026,SA
20202165,VIC
20203059,QLD
20201248,NSW
20203169,QLD
20201147,NSW
20202043,VIC
20202067,VIC
20203183,QLD
20205012,WA
20201228,NSW
20203174,QLD
20203073,QLD
20201017,NSW
20201227,NSW
20203141,QLD
20202036,VIC
20204070,SA
20204002,SA
20206001,TAS
20202137,VIC
20203016,QLD
20206013,TAS
20204055,SA
20202001,VIC
20201028,NSW
20202149,VIC
20201156,NSW
20202010,VIC
20201005,NSW
20201055,NSW
20207012,NT
20204043,SA
20201161,NSW
20203019,QLD
20202120,VIC
20202021,VIC
20205084,WA
20203154,QLD
20201230,NSW
20201089,NSW
20203247,QLD
20207016,NT
20203044,QLD
20201108,NSW
20205021,WA
20205003,WA
20202078,VIC
20205115,WA
20202150,VIC
20202112,VIC
20207014,NT
20201115,NSW
20202103,VIC
20203102,QLD
20206007,TAS
20201020,NSW
20204023,SA
20201069,NSW
20201030,NSW
20201235,NSW
20205085,WA
20202185,VIC
20202136,VIC
20205107,WA
20201157,NSW
20202152,VIC
20205088,WA
20201050,NSW
20202179,VIC
20204042,SA
20203133,QLD
20202031,VIC
20202052,VIC
20204009,SA
20203216,QLD
20203219,QLD
20201128,NSW
20201074,NSW
20206031,TAS
20205060,WA
20201139,NSW
20201261,NSW
20207021,NT
20201123,NSW
20201049,NSW
20201015,NSW
20203251,QLD
20206002,TAS
20202048,VIC
20203034,QLD
20201054,NSW
20201018,NSW
20202003,VIC
20204031,SA
20203067,QLD
20204018,SA
20203110,QLD
20201103,NSW
20202107,VIC
20203166,QLD
20201024,NSW
20201206,NSW
20202142,VIC
20201203,NSW
20201075,NSW
20206009,TAS
20202045,VIC
20204059,SA
20205132,WA
20203200,QLD
20205090,WA
20205037,WA
20201111,NSW
20202158,VIC
20202167,VIC
20202040,VIC
20201107,NSW
20203224,QLD
20203147,QLD
20202184,VIC
20201190,NSW
20201245,NSW
20204083,SA
20203207,QLD
20201259,NSW
20202068,VIC
20201178,NSW
20203196,QLD
20206016,TAS
20206008,TAS
20201105,NSW
20201171,NSW
20202161,VIC
20205010,WA
20202085,VIC
20206026,TAS
20201199,NSW
20201085,NSW
20206024,TAS
20201027,NSW
20202024,VIC
20203092,QLD
20206029,TAS
20204080,SA
20204049,SA
20205011,WA
20201076,NSW
20203227,QLD
20201012,NSW
20205137,WA
20204038,SA
20202174,VIC
20205122,WA
20201048,NSW
20202054,VIC
20203242,QLD
20201210,NSW
20204016,SA
20202192,VIC
20201179,NSW
20205082,WA
20202115,VIC
20205079,WA
20203022,QLD
20202083,VIC
20204062,SA
20202026,VIC
20201254,NSW
20201160,NSW
20202104,VIC
20205131,WA
20201134,NSW
20202086,VIC
20202126,VIC
20202011,VIC
20202047,VIC
20202064,VIC
20201060,NSW
20205087,WA
20206021,TAS
20201046,NSW
20203149,QLD
20204052,SA
20202194,VIC
20207010,NT
20205121,WA
20191119,NSW
20192173,VIC
20193073,QLD
20192170,VIC
20197003,NT
20194003,SA
20191322,NSW
20193148,QLD
20192171,VIC
20192038,VIC
20194038,SA
20195069,WA
20193071,QLD
20193006,QLD
20194020,SA
20194053,SA
20197018,NT
20193115,QLD
20197021,NT
20191214,NSW
20192073,VIC
20191117,NSW
20191169,NSW
20191207,NSW
20192176,VIC
20198001,ACT
20191012,NSW
20194030,SA
20192130,VIC
20191066,NSW
20195135,WA
20191133,NSW
20191089,NSW
20194050,SA
20193168,QLD
20191125,NSW
20191078,NSW
20192016,VIC
20191071,NSW
20195043,WA
20195073,WA
20191274,NSW
20196003,TAS
20192149,VIC
20197016,NT
20195106,WA
20194051,SA
20195074,WA
20194068,SA
20192152,VIC
20192072,VIC
20191171,NSW
20193015,QLD
20195142,WA
20191035,NSW
20192151,VIC
20194076,SA
20192247,VIC
20193029,QLD
20192239,VIC
20192104,VIC
20192039,VIC
20196023,TAS
20192226,VIC
20193060,QLD
20191096,NSW
20191076,NSW
20195116,WA
20194072,SA
20191200,NSW
20193004,QLD
20192233,VIC
20191026,NSW
20192082,VIC
20193090,QLD
20191248,NSW
20197020,NT
20196011,TAS
20191321,NSW
20193009,QLD
20191250,NSW
20191256,NSW
20193099,QLD
20195063,WA
20191105,NSW
20194032,SA
20194014,SA
20191261,NSW
20193127,QLD
20195119,WA
20193069,QLD
20191120,NSW
20197010,NT
20194067,SA
20195081,WA
20193134,QLD
20196010,TAS
20192096,VIC
20194055,SA
20191127,NSW
20191209,NSW
20191057,NSW
20192129,VIC
20193139,QLD
20191154,NSW
20192052,VIC
20192078,VIC
20193052,QLD
20191262,NSW
20194080,SA
20191313,NSW
20191063,NSW
20194086,SA
20193123,QLD
20192208,VIC
20192087,VIC
20191296,NSW
20192127,VIC
20193177,QLD
20193167,QLD
20195099,WA
20194061,SA
20193013,QLD
20191004,NSW
20191213,NSW
20191215,NSW
20193129,QLD
20193053,QLD
20191092,NSW
20194092,SA
20191232,NSW
20194084,SA
20195105,WA
20192107,VIC
20195120,WA
20193153,QLD
20191158,NSW
20192147,VIC
20194077,SA
20192203,VIC
20191151,NSW
20191087,NSW
20195016,WA
20191303,NSW
20192219,VIC
20192216,VIC
20192206,VIC
20195122,WA
20194029,SA
20195084,WA
20191283,NSW
20191305,NSW
20194059,SA
20192027,VIC
20191101,NSW
20193048,QLD
20193023,QLD
20191128,NSW
20192172,VIC
20194042,SA
20191141,NSW
20192084,VIC
20191230,NSW
20192020,VIC
20193046,QLD
20192112,VIC
20195026,WA
20193064,QLD
20194104,SA
20194110,SA
20191324,NSW
20191075,NSW
20196002,TAS
20194097,SA
20192186,VIC
20193179,QLD
20192003,VIC
20191291,NSW
20194098,SA
20191007,NSW
20191132,NSW
20191263,NSW
20193183,QLD
20195098,WA
20192217,VIC
20193102,QLD
20192137,VIC
20198002,ACT
20192131,VIC
20191307,NSW
20193180,QLD
20191023,NSW
20192224,VIC
20192245,VIC
20194025,SA
20191061,NSW
20191088,NSW
20194008,SA
20191006,NSW
20193137,QLD
20191072,NSW
20193188,QLD
20194048,SA
20193103,QLD
20191060,NSW
20194079,SA
20192019,VIC
20193083,QLD
20192165,VIC
20192118,VIC
20191167,NSW
20196021,TAS
20191136,NSW
20193176,QLD
20193042,QLD
20191260,NSW
20192047,VIC
20191028,NSW
20192227,VIC
20193151,QLD
20192174,VIC
20193159,QLD
20194013,SA
20192238,VIC
20193096,QLD
20192162,VIC
20191281,NSW
20197024,NT
20191199,NSW
20193130,QLD
20192155,VIC
20195027,WA
20194011,SA
20193187,QLD
20195038,WA
20191257,NSW
20192237,VIC
20193117,QLD
20195009,WA
20192077,VIC
20191195,NSW
20191193,NSW
20191273,NSW
20193146,QLD
20191183,NSW
20193097,QLD
20192213,VIC
20191175,NSW
20191113,NSW
20193161,QLD
20195061,WA
20195139,WA
20192157,VIC
20193194,QLD
20192060,VIC
20191039,NSW
20193119,QLD
20192048,VIC
20192205,VIC
20191285,NSW
20193113,QLD
20191202,NSW
20195060,WA
20192228,VIC
20191312,NSW
20193032,QLD
20191191,NSW
20191043,NSW
20191176,NSW
20197013,NT
20191112,NSW
20191277,NSW
20193040,QLD
20195023,WA
20192197,VIC
20192028,VIC
20191150,NSW
20191240,NSW
20191162,NSW
20193089,QLD
20195052,WA
20191212,NSW
20193124,QLD
20191222,NSW
20191282,NSW
20191099,NSW
20193056,QLD
20193154,QLD
20195017,WA
20191020,NSW
20193178,QLD
20191170,NSW
20193045,QLD
20192229,VIC
20191229,NSW
20194022,SA
20196016,TAS
20191048,NSW
20193132,QLD
20192158,VIC
20192091,VIC
20191223,NSW
20195064,WA
20191148,NSW
20193145,QLD
20192026,VIC
20195091,WA
20191287,NSW
20193114,QLD
20191116,NSW
20191203,NSW
20192004,VIC
20193173,QLD
20192164,VIC
20191115,NSW
20192070,VIC
20195080,WA
20195019,WA
20191276,NSW
20193085,QLD
20196005,TAS
20191073,NSW
20192142,VIC
20193017,QLD
20193080,QLD
20198004,ACT
20191098,NSW
20195056,WA
20194085,SA
20193067,QLD
20193074,QLD
20192008,VIC
20193105,QLD
20191329,NSW
20191016,NSW
20193118,QLD
20191015,NSW
20192062,VIC
20193049,QLD
20195013,WA
20193078,QLD
20192207,VIC
20191168,NSW
20191102,NSW
20191279,NSW
20195140,WA
20194096,SA
20192083,VIC
20193116,QLD
20193150,QLD
20193186,QLD
20193010,QLD
20191246,NSW
20192049,VIC
20191093,NSW
20193036,QLD
20196019,TAS
20194089,SA
20195070,WA
20193088,QLD
20191163,NSW
20191110,NSW
20192144,VIC
20193166,QLD
20192138,VIC
20193147,QLD
20197019,NT
20193135,QLD
20192209,VIC
20192031,VIC
20193126,QLD
20193021,QLD
20192053,VIC
20192156,VIC
20191309,NSW
20194065,SA
20195097,WA
20191293,NSW
20191216,NSW
20195127,WA
20191326,NSW
20191254,NSW
20192011,VIC
20191189,NSW
20193008,QLD
20191111,NSW
20194018,SA
20193024,QLD
20193016,QLD
20195086,WA
20195144,WA
20191064,NSW
20193152,QLD
20191085,NSW
20191186,NSW
20193027,QLD
20192014,VIC
20196001,TAS
20193072,QLD
20191149,NSW
20192056,VIC
20195147,WA
20193084,QLD
20193001,QLD
20191114,NSW
20191156,NSW
20195125,WA
20191090,NSW
20195094,WA
20191206,NSW
20191029,NSW
20194054,SA
20194047,SA
20194101,SA
20191164,NSW
20191269,NSW
20193162,QLD
20192150,VIC
20193142,QLD
20191034,NSW
20192128,VIC
20197008,NT
20191097,NSW
20191244,NSW
20191228,NSW
20194083,SA
20195092,WA
20191311,NSW
20193025,QLD
20195003,WA
20195059,WA
20191268,NSW
20191278,NSW
20193022,QLD
20195112,WA
20195042,WA
20191320,NSW
20195037,WA
20192090,VIC
20191070,NSW
20197001,NT
20191095,NSW
20193106,QLD
20193028,QLD
20196017,TAS
20192022,VIC
20192121,VIC
20193039,QLD
20193076,QLD
20195150,WA
20192071,VIC
20191302,NSW
20196006,TAS
20191165,NSW
20194106,SA
20195031,WA
20193018,QLD
20194039,SA
20191160,NSW
20192074,VIC
20193136,QLD
20191301,NSW
20192244,VIC
20191124,NSW
20191058,NSW
20194021,SA
20192064,VIC
20195108,WA
20193034,QLD
20191086,NSW
20196013,TAS
20194015,SA
20193155,QLD
20194012,SA
20192210,VIC
20192154,VIC
20191083,NSW
20193189,QLD
20192063,VIC
20191317,NSW
20193163,QLD
20191144,NSW
20195068,WA
20193164,QLD
20191327,NSW
20193092,QLD
20191272,NSW
20191310,NSW
20192092,VIC
20191081,NSW
20191143,NSW
20192030,VIC
20192089,VIC
20192034,VIC
20193070,QLD
20193044,QLD
20193169,QLD
20197015,NT
20195020,WA
20191131,NSW
20191255,NSW
20195039,WA
20194064,SA
20195001,WA
20191009,NSW
20195005,WA
20197026,NT
20197025,NT
20192054,VIC
20191197,NSW
20195101,WA
20194087,SA
20193043,QLD
20192002,VIC
20194034,SA
20192181,VIC
20193143,QLD
20195141,WA
20191013,NSW
20195107,WA
20191137,NSW
20194100,SA
20191218,NSW
20192184,VIC
20192188,VIC
20191178,NSW
20194052,SA
20191297,NSW
20191146,NSW
20191030,NSW
20194107,SA
20196008,TAS
20191184,NSW
20191300,NSW
20194006,SA
20195132,WA
20193101,QLD
20194024,SA
20193125,QLD
20195033,WA
20192204,VIC
20192065,VIC
20195117,WA
20195126,WA
20192231,VIC
20195021,WA
20191298,NSW
20192199,VIC
20193030,QLD
20195131,WA
20195058,WA
20195022,WA
20191051,NSW
20191077,NSW
20194060,SA
20192123,VIC
20192006,VIC
20194049,SA
20194088,SA
20192010,VIC
20192243,VIC
20191126,NSW
20191280,NSW
20193002,QLD
20193057,QLD
20192201,VIC
20192115,VIC
20193138,QLD
20191208,NSW
20195041,WA
20192111,VIC
20191019,NSW
20193172,QLD
20193094,QLD
20195148,WA
20195066,WA
20191205,NSW
20193141,QLD
20192075,VIC
20192218,VIC
20197014,NT
20192234,VIC
20191243,NSW
20191237,NSW
20191082,NSW
20193185,QLD
20197017,NT
20191328,NSW
20196009,TAS
20196020,TAS
20191315,NSW
20193065,QLD
20195045,WA
20191289,NSW
20195057,WA
20198005,ACT
20191236,NSW
20192100,VIC
20191235,NSW
20195015,WA
20195103,WA
20191194,NSW
20192166,VIC
20193020,QLD
20191011,NSW
20194023,SA
20195134,WA
20193061,QLD
20192193,VIC
20193160,QLD
20192240,VIC
20195130,WA
20192088,VIC
20191109,NSW
20191318,NSW
20194094,SA
20192116,VIC
20191008,NSW
20194066,SA
20192035,VIC
20191253,NSW
20192099,VIC
20196014,TAS
20193121,QLD
20194069,SA
20192211,VIC
20192113,VIC
20191217,NSW
20192140,VIC
20193195,QLD
20191173,NSW
20194007,SA
20195114,WA
20192191,VIC
20194016,SA
20192126,VIC
20195049,WA
20195025,WA
20193007,QLD
20192143,VIC
20192032,VIC
20192086,VIC
20194078,SA
20191027,NSW
20192013,VIC
20195055,WA
20193095,QLD
20192175,VIC
20191219,NSW
20193031,QLD
20194037,SA
20192248,VIC
20192050,VIC
20194026,SA
20192105,VIC
20196027,TAS
20191049,NSW
20193192,QLD
20193059,QLD
20194103,SA
20191056,NSW
