crash_id,vehicle_id
20226021,0
20221155,0
20222055,3
20223096,0
20223270,0
20221028,1
20227011,0
20223261,0
20228014,0
20223183,0
20224009,0
20222075,2
20223185,0
20223054,0
20223269,5
20221178,0
20222202,0
20228015,0
20223168,0
20221065,5
20223110,0
20223088,0
20223043,0
20223197,0
20223236,0
20221227,0
20221100,0
20223134,0
20224028,0
20221221,0
20221090,0
20222009,0
20223006,0
20223235,0
20221050,0
20223273,1
20223190,0
20223243,0
20222078,0
20221263,0
20223237,5
20226020,0
20221211,1
20222074,0
20226012,0
20221222,0
20228005,0
20222096,4
20223224,0
20221144,5
20221146,0
20223083,3
20226010,0
20223104,0
20222025,3
20224047,0
20227032,0
20223149,1
20223192,0
20223106,0
20224011,0
20221114,0
20221236,0
20221029,0
20224023,0
20224046,0
20222189,0
20221125,1
20222099,3
20221095,1
20227015,0
20223040,0
20221147,0
20227008,0
20228012,0
20221201,0
20221062,0
20223020,0
20222076,0
20224064,0
20222238,0
20224059,0
20221164,0
20222170,0
20221108,0
20222144,0
20222038,3
20226029,0
20221046,0
20223266,0
20221196,1
20226031,0
20222072,0
20221226,0
20223035,0
20221124,3
20221027,3
20221261,0
20221113,0
20223196,0
20221185,0
20221044,0
20226001,0
20224001,0
20221231,0
20222084,0
20221128,0
20227024,0
20222066,0
20221018,0
20227026,0
20228010,0
20223167,0
20222042,0
20222034,0
20226036,0
20223145,0
20223036,0
20224049,1
20222147,0
20223151,0
20223109,0
20221001,0
20224016,0
20221200,0
20222227,0
20221208,0
20223056,0
20226039,0
20226008,0
20226017,0
20221111,0
20224018,0
20227036,0
20222200,0
20224045,3
20222230,0
20222173,3
20224004,0
20221253,0
20222093,0
20221238,0
20221093,0
20222058,0
20221157,0
20223260,1
20224006,0
20222175,0
20226018,3
20221072,3
20221076,3
20221251,0
20224021,0
20221148,0
20222080,0
20222114,1
20223127,0
20226009,0
20222145,0
20222049,0
20221193,0
20223072,0
20223169,0
20221049,0
20223225,1
20224003,0
20221064,0
20223159,0
20222185,0
20223060,0
20227007,0
20222081,0
20222138,0
20223240,0
20221084,0
20221121,0
20227033,0
20224042,0
20227020,0
20221145,0
20221066,0
20221139,1
20223094,1
20221242,0
20222027,0
20221223,0
20223160,0
20224014,0
20223017,0
20223132,1
20221101,0
20222026,0
20223245,3
20223200,3
20221019,0
20224034,0
20222122,0
20223215,0
20223122,0
20221182,5
20222061,0
20221247,0
20221033,0
20223189,0
20226035,0
20221169,0
20221207,0
20223250,0
20226014,0
20223232,0
20221088,0
20221165,0
20222234,0
20221204,0
20222134,3
20226013,0
20223175,0
20223263,0
20222020,0
20223001,0
20221119,0
20221138,0
20223205,0
20221063,0
20227004,0
20223112,0
20222161,0
20222235,0
20222150,0
20223066,0
20223069,5
20223137,1
20223194,0
20223268,0
20223124,0
20221036,0
20223084,0
20221172,3
20222048,0
20221134,0
20223251,0
20222113,0
20222017,0
20221069,0
20223213,0
20222070,0
20223229,0
20223187,0
20222130,0
20221023,0
20221038,3
20227030,0
20221083,1
20224031,0
20222213,0
20221206,0
20227010,1
20224027,0
20223130,0
20222083,0
20223126,0
20223144,0
20221032,0
20221156,0
20224029,0
20224063,0
20223027,0
20224022,0
20221130,0
20222082,0
20222097,0
20223244,0
20221260,0
20221167,0
20222228,0
20221005,0
20223255,0
20223079,0
20222188,0
20228011,0
20226025,0
20223207,0
20222086,0
20221045,0
20223007,3
20226032,0
20221117,0
20222107,0
20221104,0
20221218,0
20224052,0
20223182,0
20222155,1
20226028,0
20222045,0
20223161,3
20224039,0
20221142,3
20223231,3
20222146,0
20222039,3
20221160,0
20221137,0
20223227,0
20221022,0
20227035,0
20223009,0
20223165,0
20223019,0
20222201,0
20222050,0
20223081,0
20223210,0
20223116,0
20221041,6
20222088,0
20224010,0
20221216,0
20223267,1
20223030,0
20221007,0
20223176,0
20221246,0
20223022,0
20223230,0
20221021,0
20222087,0
20223184,0
20224030,0
20222179,0
20222118,0
20224005,0
20221048,0
20223140,0
20223092,0
20221014,0
20221057,0
20222116,3
20223047,0
20222056,0
20222203,0
20223257,1
20223128,0
20222160,0
20222053,0
20221183,0
20222110,0
20221224,0
20221259,0
20221228,0
20221198,0
20223195,0
20221034,1
20221115,0
20223211,1
20221075,0
20223089,0
20222162,0
20222065,0
20221159,0
20222046,0
20221068,1
20222174,0
20223041,0
20226022,0
20221020,0
20223133,1
20222062,0
20221254,3
20222007,3
20223233,0
20221241,1
20227006,0
20222212,0
20221229,0
20226033,3
20222041,0
20221186,0
20227034,1
20224048,3
20221214,0
20223142,3
20222100,0
20223021,0
20221158,0
20222117,0
20221154,3
20227019,0
20221024,0
20222186,0
20224017,0
20222219,0
20228001,0
20222125,0
20226024,0
20213216,0
20212172,0
20215133,0
20213127,0
20212142,0
20212161,1
20211232,0
20212205,0
20211018,0
20212026,3
20217020,0
20216011,0
20212157,0
20213119,0
20212051,0
20211130,0
20217003,0
20213226,0
20217025,0
20213164,1
20211254,0
20212108,0
20213187,1
20212145,0
20214071,0
20211225,0
20211166,0
20211178,0
20214004,0
20211200,0
20215156,0
20211155,0
20211170,0
20215047,0
20212198,0
20212013,0
20214049,1
20213006,0
20211017,0
20214075,0
20213162,0
20217007,0
20211124,0
20215063,0
20211075,0
20211174,1
20211229,0
20213008,0
20213150,0
20211133,3
20211042,0
20212133,0
20212194,0
20212196,0
20213195,0
20212129,0
20215152,0
20215013,0
20215078,0
20216018,0
20211250,0
20216010,0
20211039,0
20211131,0
20214022,0
20211246,1
20214015,0
20211031,0
20212030,0
20212067,0
20211081,0
20211181,0
20215057,3
20214074,0
20215150,3
20213228,0
20211027,0
20211087,0
20211086,3
20211242,3
20215054,0
20215144,0
20211147,0
20211194,0
20213247,0
20211146,3
20212029,0
20213206,0
20216016,0
20211164,1
20211009,0
20212162,1
20213242,0
20212075,0
20213086,0
20211235,0
20211025,3
20213175,3
20212078,0
20211058,0
20212153,0
20211167,0
20212167,0
20211215,0
20213154,3
20211205,3
20215151,0
20215066,0
20212113,3
20214077,0
20211013,3
20211103,0
20211085,3
20213026,0
20217018,5
20213052,0
20213031,0
20213153,0
20214027,0
20215076,0
20216032,0
20214020,1
20211097,0
20212061,0
20213071,0
20212176,0
20212136,0
20214084,0
20215105,0
20214056,0
20211024,0
20212201,0
20213166,0
20215106,0
20212057,1
20211201,0
20212160,3
20211140,1
20211041,0
20212034,3
20212010,0
20214036,0
20213163,0
20211101,3
20211251,0
20213143,0
20212209,0
20212135,0
20211168,0
20214050,1
20212011,3
20212185,1
20213088,0
20211245,0
20214039,0
20213137,0
20212137,0
20215141,0
20213214,0
20211127,0
20213134,0
20211183,1
20213027,0
20212155,0
20213067,0
20211213,1
20212016,0
20215018,0
20215149,0
20213190,0
20212024,0
20215024,0
20216027,0
20215095,0
20213149,0
20212143,0
20214058,0
20211185,5
20211159,0
20213140,0
20212156,3
20215001,0
20215114,0
20212097,0
20212028,0
20215067,5
20212087,0
20213227,0
20213174,0
20213136,0
20211202,0
20213197,0
20211189,0
20213106,0
20211100,0
20211093,0
20213032,1
20214003,0
20211021,0
20211161,0
20211256,0
20215065,0
20213070,0
20213132,0
20212056,3
20217014,1
20213046,0
20214037,0
20211135,0
20211234,0
20213170,0
20214061,0
20213235,0
20213212,0
20214023,1
20211151,0
20212060,0
20211089,0
20215041,0
20213123,0
20211145,0
20216009,0
20211078,3
20211207,1
20211059,0
20212154,0
20215020,0
20212019,1
20213144,0
20213199,0
20212186,0
20213082,0
20211006,0
20213003,0
20213141,0
20214030,0
20214054,0
20215125,0
20213230,0
20212179,0
20215157,0
20211077,0
20212049,1
20213135,1
20214062,0
20213112,0
20211199,0
20212092,0
20211152,3
20212036,0
20213093,0
20213151,0
20213057,0
20215059,0
20211212,0
20211106,3
20211184,0
20215154,0
20213183,0
20217012,0
20211063,0
20217009,0
20213177,1
20213101,0
20212095,0
20213185,0
20214091,0
20214081,0
20212128,0
20215102,0
20212098,0
20214059,3
20211177,0
20214001,0
20212119,0
20215127,0
20213002,0
20216013,0
20213087,0
20213030,0
20212021,0
20211116,0
20211076,0
20211136,0
20212008,0
20215077,0
20213129,0
20212066,0
20214047,0
20211191,0
20215044,0
20212106,0
20212134,0
20212053,0
20217008,0
20212111,0
20211011,0
20213068,0
20213157,0
20212012,0
20211203,1
20215140,0
20213090,0
20212072,0
20215088,0
20215155,0
20215147,5
20213155,0
20215055,0
20211020,0
20213130,3
20215121,0
20216022,0
20215014,0
20212090,0
20211030,0
20215040,0
20213188,0
20212159,0
20214013,0
20215142,0
20211154,0
20215132,5
20212077,1
20216014,0
20211094,0
20212146,0
20211015,0
20211108,0
20213165,4
20214086,3
20214079,0
20214010,0
20215128,0
20213062,0
20215089,3
20211055,0
20213128,0
20211048,1
20213210,0
20212055,0
20212151,0
20213084,0
20215028,1
20216031,0
20217010,0
20211237,0
20211197,1
20215002,0
20211160,0
20215022,0
20213113,1
20213133,0
20213232,1
20215030,3
20212175,0
20213096,0
20211029,3
20213085,0
20213040,0
20213126,0
20213222,0
20211244,0
20215038,0
20213217,0
20213066,0
20211172,0
20211125,0
20217006,0
20216020,0
20215049,0
20213058,0
20212058,0
20216025,0
20215145,0
20213218,1
20214017,3
20212023,0
20212014,0
20213028,0
20213023,0
20212171,0
20211118,1
20213248,0
20214070,0
20212076,0
20213024,0
20217023,0
20213142,0
20213139,0
20212071,3
20211220,4
20211236,0
20216033,3
20214028,0
20212118,0
20211057,1
20213196,3
20212074,3
20211126,0
20211045,0
20215110,3
20212210,3
20215015,0
20216029,0
20211113,0
20213192,0
20213118,0
20213019,0
20212124,0
20213012,0
20212187,0
20212044,1
20212109,0
20215007,0
20213016,0
20211249,0
20212005,0
20211088,3
20215123,0
20213010,0
20214066,1
20213120,0
20212088,0
20215091,0
20215153,0
20214078,0
20216024,1
20213073,1
20211148,0
20213103,0
20212180,0
20216028,0
20215139,0
20213231,0
20213237,0
20211260,0
20217015,0
20211049,0
20215082,0
20214012,0
20215131,0
20212050,0
20213238,0
20212079,0
20214016,0
20211026,0
20215005,3
20212096,1
20213078,0
20213004,0
20213097,0
20212189,0
20211050,0
20212052,0
20217024,0
20213039,0
20213107,0
20216006,0
20215046,0
20211068,0
20212147,0
20217016,0
20213080,0
20215143,0
20212149,1
20213035,1
20211239,0
20211064,0
20217031,0
20214025,0
20212158,0
20216019,0
20211241,0
20211221,1
20212002,0
20213029,0
20211120,0
20212039,0
20212063,0
20213005,0
20211040,0
20212148,0
20215061,0
20213169,1
20213017,0
20214014,0
20215052,0
20214021,0
20211012,1
20213182,0
20211175,0
20214024,0
20211196,0
20217019,0
20213160,0
20211062,0
20212038,0
20213079,1
20214072,0
20211038,0
20217028,3
20211227,0
20218003,0
20212204,0
20211047,0
20213219,0
20213180,1
20212177,0
20213054,1
20212182,0
20212022,4
20211003,1
20211072,0
20213200,0
20213038,0
20211074,0
20211028,0
20214052,1
20213077,0
20211115,0
20211014,0
20212165,0
20211252,0
20211104,1
20212211,0
20214063,0
20211069,0
20215099,0
20217029,0
20214032,0
20212141,0
20211096,0
20211095,0
20212089,0
20213061,0
20211142,0
20213048,0
20213033,0
20213156,0
20212188,0
20214069,0
20211158,0
20213041,0
20211144,0
20216021,0
20212018,0
20211186,0
20214053,0
20217022,0
20211216,0
20215004,0
20213105,0
20212103,0
20212047,0
20215021,0
20212064,0
20211228,0
20211218,0
20215073,0
20213173,0
20213034,3
20213171,1
20215009,0
20214073,0
20213146,0
20215098,0
20213099,0
20211162,5
20212099,3
20213100,0
20212003,0
20212107,0
20215096,0
20211150,0
20215070,0
20211259,0
20211036,3
20212166,3
20212178,0
20212020,0
20213124,1
20215148,0
20211255,0
20213125,0
20217013,0
20213072,0
20214038,0
20211134,0
20213225,1
20215045,1
20211192,0
20211053,1
20215083,0
20215011,0
20215056,1
20213158,5
20213009,0
20211129,0
20213060,1
20217011,0
20213186,1
20215053,0
20213194,0
20212104,0
20214005,0
20213209,0
20213211,0
20211209,0
20216026,0
20213091,0
20217032,0
20212190,0
20211079,0
20211257,5
20212070,0
20213203,0
20215033,0
20211111,0
20211231,0
20212169,0
20211123,0
20217001,0
20214048,0
20211258,0
20211222,0
20211022,0
20216012,0
20215068,0
20215006,0
20211034,0
20217004,0
20215100,1
20211190,0
20215036,0
20215037,0
20213193,0
20213245,0
20214057,0
20215108,0
20214019,0
20211132,0
20212125,0
20213083,0
20215124,0
20215069,0
20212086,0
20213044,0
20212025,5
20215058,0
20211226,0
20213021,5
20216003,0
20212073,0
20212138,0
20211206,0
20212131,0
20213223,0
20211043,1
20215092,0
20214088,5
20211195,0
20213114,0
20212117,0
20215090,3
20212207,0
20212174,1
20212004,0
20211001,1
20213152,0
20212091,3
20216030,0
20211083,0
20212037,0
20212105,0
20217017,0
20215094,0
20214080,0
20216002,4
20211247,0
20213050,0
20215050,1
20213059,0
20213074,0
20212054,0
20215115,0
20214040,0
20212085,0
20214093,0
20211198,0
20212094,0
20212195,0
20211007,0
20215134,0
20213055,0
20214041,0
20211005,3
20212203,0
20213089,0
20211248,0
20215093,0
20212121,0
20215003,0
20211099,0
20212163,0
20213213,0
20211188,3
20211180,0
20216023,0
20213075,0
20215136,0
20213076,0
20211016,0
20211238,0
20213168,0
20213042,0
20212040,0
20211082,0
20214083,1
20213013,0
20214042,0
20216005,0
20212065,0
20211061,0
20211067,0
20215111,0
20214065,0
20216017,0
20212101,0
20216008,0
20211137,3
20211060,3
20211033,0
20211084,0
20215039,1
20211117,0
20212045,0
20213108,0
20214090,0
20213234,0
20218010,0
20211240,0
20211098,1
20213220,0
20217002,0
20213176,0
20211219,0
20214018,0
20212152,0
20211071,0
20214043,0
20213229,1
20215043,0
20213236,0
20212035,0
20211163,0
20211092,0
20218005,0
20213051,0
20213047,0
20211217,0
20211149,3
20211070,0
20213081,0
20213036,1
20213233,0
20212001,0
20213244,1
20213014,1
20211035,0
20213179,0
20214045,0
20212191,0
20213104,0
20213145,0
20217021,0
20212009,0
20212164,0
20212042,0
20212130,0
20213178,0
20214082,1
20213243,0
20212032,0
20214026,0
20212081,0
20213205,0
20213001,0
20212033,0
20211080,0
20215146,1
20211044,0
20215042,0
20213056,0
20212144,0
20212110,0
20215087,0
20212059,0
20213109,0
20212212,0
20213110,0
20213148,0
20214085,0
20211128,0
20214006,0
20212116,0
20212120,0
20217030,0
20212027,1
20215034,0
20212062,3
20214009,0
20211052,0
20212083,1
20215086,0
20214087,0
20213147,5
20212015,1
20211056,0
20215027,1
20213020,1
20211037,1
20214051,0
20212183,0
20211171,0
20211091,0
20215074,0
20213189,1
20215097,0
20211004,0
20211182,0
20211065,0
20213224,0
20213053,1
20214092,1
20212139,3
20212115,0
20211090,0
20213063,1
20213049,0
20211187,0
20213043,0
20211211,0
20213215,0
20213207,0
20211122,0
20214011,0
20212046,0
20215060,0
20213167,0
20215119,0
20213094,1
20213208,1
20214094,0
20213045,0
20211214,0
20212199,0
20211153,0
20213138,1
20213007,0
20211002,1
20212200,0
20215103,0
20211109,0
20212150,0
20212017,0
20211210,0
20215138,0
20213159,0
20214089,0
20213122,0
20212114,0
20211169,0
20212082,0
20211119,0
20213117,0
20212122,0
20211173,0
20215117,0
20211233,0
20211230,0
20211051,0
20216004,0
20211054,0
20211253,0
20212080,0
20213115,0
20213064,0
20213022,0
20212007,0
20211073,0
20214044,0
20212197,1
20215129,3
20212041,0
20213095,0
20213191,0
20211023,0
20214002,0
20212126,0
20218011,0
20212069,0
20211176,0
20213011,3
20212208,0
20211141,3
20211032,3
20214068,5
20211243,1
20211143,0
20212123,0
20212170,0
20215081,0
20213172,0
20211165,0
20212192,0
20213241,0
20213240,0
20215008,0
20214033,5
20214008,0
20213037,0
20211193,0
20214007,0
20217026,0
20213131,0
20211105,0
20215158,0
20214076,0
20215071,0
20213161,0
20212193,0
20211139,0
20215126,0
20211102,3
20217005,0
20211112,1
20212127,0
20213025,0
20211046,0
20214031,0
20213069,0
20211110,0
20214035,0
20211138,0
20213184,3
20216015,0
20215080,0
20212184,1
20213239,0
20212043,0
20217027,0
20215026,0
20215051,0
20215113,0
20213121,0
20212202,3
20211156,0
20212048,0
20212068,0
20213246,0
20215064,0
20214060,0
20212100,0
20213116,0
20215118,0
20211114,0
20211224,0
20213098,0
20211107,0
20211179,0
20218009,0
20211157,0
20215029,0
20213102,0
20215010,0
20215085,0
20215135,0
20212112,0
20212093,0
20211066,0
20212102,0
20214055,0
20213015,0
20215079,0
20211208,0
20213065,0
20211223,0
20211008,0
20211010,0
20215048,0
20214034,0
20215130,0
20212168,0
20215025,0
20212173,0
20211019,0
20215109,0
20215031,0
20211204,0
20213201,0
20215032,0
20215112,0
20211121,0
20215035,0
20213221,0
20214064,0
20214046,0
20213018,1
20212140,0
20213198,1
20216007,3
20203116,0
20203201,0
20203050,0
20201071,0
20203222,0
20203006,0
20202059,0
20203233,0
20202124,0
20205110,0
20205108,0
20206023,0
20202004,0
20203146,0
20203134,0
20204053,0
20203228,1
20201006,0
20202109,5
20203158,0
20204081,0
20202175,0
20204074,0
20203097,3
20203049,0
20201118,3
20201202,3
20203013,0
20204003,0
20205095,1
20203137,0
20202130,0
20207022,0
20205128,0
20204001,0
20201212,0
20203038,0
20201166,0
20204004,1
20205127,0
20201253,0
20201205,0
20202066,0
20202061,0
20201148,0
20203105,0
20203103,0
20201100,0
20202100,0
20202127,0
20202188,0
20201033,0
20201098,0
20203159,0
20203163,0
20207017,0
20201185,0
20203063,0
20204072,0
20205030,1
20203181,1
20201116,1
20203021,0
20204068,0
20203007,0
20201059,0
20201250,0
20207009,1
20201167,0
20202160,1
20203058,0
20203160,0
20201186,0
20201201,5
20205023,1
20202018,0
20203185,0
20201093,0
20203152,0
20201043,0
20207015,0
20202016,0
20203011,0
20206003,0
20205104,0
20201058,3
20205067,0
20205077,1
20203237,0
20201197,1
20203232,0
20204020,0
20201047,0
20203178,1
20206019,0
20201065,0
20205114,0
20203197,1
20203230,0
20203164,0
20203095,0
20201110,3
20201096,0
20203015,3
20201180,0
20201042,0
20201073,3
20203099,0
20201022,0
20204044,0
20202105,0
20203024,0
20203167,0
20205068,0
20201165,0
20202049,0
20204040,0
20205106,0
20207007,0
20201002,0
20202039,0
20201244,0
20207013,0
20205014,0
20201264,0
20206010,0
20201223,0
20203039,0
20201175,0
20202095,0
20203118,0
20201215,0
20201051,0
20201243,0
20203213,0
20205083,0
20204032,0
20205001,0
20204054,0
20205042,0
20203062,0
20203155,0
20202033,0
20203027,1
20204084,0
20202072,0
20202131,3
20202088,1
20205061,0
20203176,5
20204005,5
20202189,0
20204029,0
20207005,0
20204073,0
20201021,0
20203051,1
20202013,0
20202097,0
20203055,0
20204008,0
20205035,0
20202133,0
20205069,0
20204060,0
20202134,0
20203172,1
20202044,0
20201237,3
20201011,0
20203014,1
20201209,0
20205040,0
20204010,0
20203083,0
20205092,0
20203053,0
20202053,0
20203220,1
20203223,0
20206032,0
20205048,0
20202082,0
20202143,1
20203193,0
20201045,3
20201106,0
20207003,0
20203179,0
20204012,3
20203205,1
20203068,3
20202037,3
20202071,0
20204066,0
20202092,1
20203084,0
20202087,0
20201121,3
20201170,0
20205017,0
20203074,0
20202163,0
20207008,0
20201078,0
20201232,0
20203052,0
20202118,0
20204021,0
20205136,0
20202102,0
20206022,0
20203047,0
20203002,0
20202098,0
20205135,3
20203012,0
20205029,0
20205112,0
20202187,0
20201236,0
20205101,0
20203244,0
20203191,0
20203098,0
20203017,0
20203162,0
20202056,0
20205054,0
20204065,0
20201037,0
20203113,0
20203048,0
20202009,0
20205051,0
20201196,0
20201032,0
20203143,0
20201145,0
20207004,0
20202094,0
20203156,0
20204061,0
20201173,0
20204030,0
20201242,0
20201217,0
20205004,5
20206025,0
20203177,0
20205100,0
20204013,0
20202062,1
20202180,0
20201247,0
20203072,1
20203131,0
20205049,0
20202190,0
20203036,0
20203076,0
20201182,0
20205102,3
20205119,0
20202058,1
20201263,0
20202123,0
20206030,0
20203071,0
20205089,0
20201114,3
20201143,0
20203239,0
20205020,0
20203032,0
20203117,0
20202079,0
20201112,0
20202170,0
20202080,0
20205041,0
20201119,0
20204048,0
20201038,0
20201008,0
20203238,0
20201154,0
20201090,0
20203129,0
20201164,0
20201132,0
20201155,0
20201153,1
20201262,3
20202060,0
20201144,0
20203175,0
20201255,0
20203214,0
20205124,0
20202096,0
20201025,0
20202132,0
20203040,0
20203119,0
20202070,0
20201081,0
20203190,0
20203114,0
20203173,1
20202166,0
20203226,0
20208006,0
20203111,0
20205039,0
20205045,0
20203130,0
20203010,1
20205109,0
20204067,1
20201251,0
20201091,0
20201064,0
20203211,0
20201200,1
20203139,0
20203250,1
20208001,0
20203148,5
20201249,0
20202172,0
20201151,0
20202020,0
20201226,5
20205028,0
20201133,0
20202147,0
20204035,0
20201072,1
20203089,0
20202151,0
20201231,0
20202168,0
20201023,0
20201070,0
20201095,0
20205129,0
20205118,0
20205009,0
20203235,0
20202111,0
20204071,3
20204019,0
20205116,0
20201158,0
20201034,0
20202025,0
20201035,0
20201207,0
20201229,0
20201104,0
20203199,0
20203124,0
20201213,0
20201189,0
20203153,0
20201088,1
20202157,0
20201092,0
20203057,0
20206014,0
20203212,0
20202128,0
20202156,0
20202032,0
20202177,0
20206012,0
20202015,0
20201003,0
20207024,0
20201066,0
20203194,0
20207002,0
20206028,0
20203142,0
20203064,0
20203106,0
20203184,0
20203206,0
20205002,0
20202065,0
20203188,0
20205098,0
20201162,1
20207001,0
20203030,0
20202099,0
20202035,0
20202090,0
20201239,0
20206018,5
20203123,0
20205027,3
20205074,4
20201126,0
20203132,0
20205130,0
20207028,0
20202106,0
20201241,5
20203236,3
20205111,0
20202075,0
20203234,0
20204037,0
20203033,0
20201044,0
20203094,0
20205015,0
20201204,0
20203157,0
20201187,0
20203135,0
20201137,0
20204082,0
20201056,0
20203171,0
20202145,0
20201140,0
20203198,0
20201138,4
20201007,0
20203043,1
20201016,3
20204036,0
20202069,0
20207019,0
20205050,0
20202176,0
20207011,0
20205072,0
20203029,0
20205093,0
20202023,3
20203093,1
20208003,0
20201159,3
20201063,3
20201087,0
20203018,0
20206020,0
20205031,0
20202091,0
20202159,0
20203005,0
20203042,0
20203209,0
20205117,0
20203109,0
20201102,0
20205025,0
20201195,0
20204069,0
20201224,0
20201084,0
20201198,0
20203107,0
20201040,0
20204039,0
20201240,0
20204063,0
20204022,0
20203245,5
20203035,0
20203001,0
20205056,0
20202050,3
20202116,0
20202122,0
20202101,0
20203056,0
20203210,0
20202014,0
20203243,0
20201080,1
20201120,0
20205133,0
20203046,0
20201130,0
20204076,0
20201211,0
20203225,3
20206015,3
20203122,0
20202076,0
20201135,0
20203081,0
20205081,0
20205032,3
20204075,3
20207025,0
20204085,3
20204034,0
20201163,1
20205033,1
20201172,0
20201181,5
20204017,0
20203241,0
20202154,0
20203108,1
20205036,0
20203187,0
20202089,0
20203136,0
20203009,0
20202084,0
20201101,0
20201094,0
20203008,0
20201124,0
20205064,0
20203217,0
20203037,0
20203075,0
20203204,0
20203249,0
20202034,3
20201041,0
20205019,3
20201257,0
20205052,0
20205073,0
20207020,0
20207023,0
20202110,0
20202093,0
20201125,0
20201062,0
20201067,0
20205125,0
20203060,0
20202195,0
20203101,0
20201142,0
20205053,0
20203080,0
20203041,0
20207006,0
20202114,0
20203096,0
20204011,0
20202164,0
20203218,0
20201220,0
20201234,0
20201004,1
20202012,0
20201258,0
20201252,0
20201026,0
20205022,0
20202119,0
20201052,0
20203229,3
20202193,1
20203079,0
20204050,0
20201233,1
20201146,0
20205065,0
20202028,0
20203127,0
20205123,0
20203077,0
20202171,0
20201039,0
20205071,0
20201129,0
20201031,1
20201177,0
20202178,0
20205120,0
20201218,0
20203121,0
20201193,0
20205063,0
20204015,0
20205094,0
20205057,0
20206027,1
20202108,0
20203087,0
20203125,1
20202007,0
20201131,1
20203020,0
20203165,0
20202022,0
20202051,0
20203045,3
20201169,0
20201238,0
20203104,0
20201086,0
20201225,1
20204007,0
20205066,0
20201150,0
20203246,0
20201219,0
20201191,0
20202139,0
20203031,0
20203112,1
20207018,0
20201188,0
20202038,0
20204047,0
20203090,0
20201136,0
20203004,1
20202029,0
20203126,0
20201174,0
20201208,0
20205018,0
20201019,3
20205091,0
20204046,0
20203202,0
20203208,0
20202169,0
20204028,0
20202046,0
20205026,0
20205007,0
20201001,0
20203066,0
20205024,0
20202129,0
20202019,0
20202073,0
20202153,0
20203115,0
20203088,3
20205047,0
20202191,0
20205075,0
20206006,0
20203189,0
20201194,3
20203025,0
20203086,1
20203161,0
20202081,0
20203168,0
20202140,0
20205058,0
20201079,0
20204025,0
20202125,1
20204079,0
20202144,0
20203065,0
20201009,0
20203100,0
20203069,0
20201036,1
20208004,0
20205016,0
20204033,0
20201222,0
20201053,0
20201061,0
20203061,0
20203215,0
20201082,1
20203023,0
20205078,0
20201122,0
20204006,1
20202186,0
20203078,0
20201013,0
20203120,1
20207027,0
20201176,0
20201152,0
20203028,0
20202121,0
20204078,0
20201068,3
20201014,1
20202183,0
20203003,0
20202002,3
20201149,0
20203221,0
20205080,0
20201184,0
20205046,0
20206004,0
20203248,0
20202057,3
20201141,0
20205097,0
20201214,0
20201010,0
20201127,1
20203054,0
20201057,0
20205034,0
20205008,0
20201099,3
20201246,0
20202006,0
20203138,0
20203091,0
20204041,0
20202138,0
20202162,1
20206017,0
20201029,0
20203192,1
20201256,3
20205038,0
20203240,0
20201216,1
20202077,0
20205070,3
20202135,0
20202182,0
20202181,3
20203140,0
20202017,0
20202005,0
20205103,0
20202042,0
20202027,0
20203186,0
20201077,0
20203231,0
20203150,0
20204058,0
20202155,0
20202173,0
20202074,0
20201183,0
20205006,0
20205126,0
20201168,0
20205062,0
20203085,0
20204027,0
20202055,1
20204014,0
20202146,0
20204045,0
20204077,0
20204064,0
20205076,0
20202113,0
20202030,0
20203082,3
20205113,0
20203026,0
20201192,0
20204024,0
20203145,0
20204056,0
20203151,0
20203170,0
20204051,0
20201221,0
20201109,0
20201113,0
20202148,0
20201117,0
20201083,0
20202117,0
20204057,0
20203182,0
20201260,0
20203180,1
20201097,0
20204026,0
20202165,0
20203059,0
20201248,0
20203169,0
20201147,1
20202043,0
20202067,0
20203183,0
20205012,0
20201228,3
20203174,0
20203073,0
20201017,0
20201227,0
20203141,0
20202036,0
20204070,0
20204002,0
20206001,1
20202137,3
20203016,0
20206013,0
20204055,0
20202001,0
20201028,0
20202149,1
20201156,0
20202010,0
20201005,0
20201055,0
20207012,0
20204043,0
20201161,0
20203019,3
20202120,0
20202021,0
20205084,0
20203154,0
20201230,0
20201089,0
20203247,0
20207016,0
20203044,0
20201108,1
20205021,3
20205003,0
20202078,0
20205115,0
20202150,1
20202112,0
20207014,0
20201115,0
20202103,0
20203102,0
20206007,0
20201020,0
20204023,0
20201069,3
20201030,0
20201235,0
20205085,0
20202185,0
20202136,3
20205107,0
20201157,0
20202152,0
20205088,0
20201050,0
20202179,0
20204042,0
20203133,0
20202031,0
20202052,0
20204009,5
20203216,0
20203219,0
20201128,0
20201074,0
20206031,0
20205060,0
20201139,0
20201261,0
20207021,0
20201123,1
20201049,0
20201015,3
20203251,0
20206002,0
20202048,1
20203034,0
20201054,0
20201018,0
20202003,0
20204031,0
20203067,1
20204018,0
20203110,0
20201103,3
20202107,0
20203166,0
20201024,0
20201206,0
20202142,1
20201203,3
20201075,0
20206009,0
20202045,0
20204059,0
20205132,0
20203200,0
20205090,0
20205037,0
20201111,0
20202158,0
20202167,1
20202040,0
20201107,0
20203224,1
20203147,0
20202184,0
20201190,3
20201245,0
20204083,0
20203207,0
20201259,0
20202068,0
20201178,1
20203196,0
20206016,0
20206008,0
20201105,0
20201171,0
20202161,0
20205010,0
20202085,0
20206026,0
20201199,3
