from,to
8378,SA
8379,NSW
8380,QLD
8381,VIC
8382,NSW
8383,WA
8384,NSW
8385,WA
8386,SA
8387,WA
8388,VIC
8389,NSW
8390,QLD
8391,QLD
8392,VIC
8393,QLD
8394,VIC
8395,VIC
8396,VIC
8397,QLD
8398,VIC
8399,ACT
8400,TAS
8401,NSW
8402,VIC
8403,SA
8404,NT
8405,NT
8406,QLD
8407,QLD
8408,NSW
8409,QLD
8410,VIC
8411,WA
8412,WA
8413,QLD
8414,NSW
8415,NT
8416,QLD
8417,QLD
8418,NSW
8419,VIC
8420,NSW
8421,QLD
8422,SA
8423,VIC
8424,VIC
8425,NSW
8426,VIC
8427,QLD
8428,NSW
8429,NSW
8430,NSW
8431,NSW
8432,VIC
8433,QLD
8434,NSW
8435,VIC
8436,QLD
8437,QLD
8438,NSW
8439,SA
8440,VIC
8441,QLD
8442,QLD
8443,NSW
8444,VIC
8445,VIC
8446,NSW
8447,SA
8448,VIC
8449,NSW
8450,NSW
8451,SA
8452,SA
8453,TAS
8454,VIC
8455,VIC
8456,WA
8457,NSW
8458,QLD
8459,QLD
8460,TAS
8461,NSW
8462,QLD
8463,QLD
8464,NSW
8465,WA
8466,NSW
8467,QLD
8468,VIC
8469,NSW
8470,WA
8471,NSW
8472,NSW
8473,NSW
8474,NSW
8475,NSW
8476,VIC
8477,QLD
8478,QLD
8479,NSW
8480,WA
8481,VIC
8482,WA
8483,QLD
8484,NSW
8485,QLD
8486,NSW
8487,QLD
8488,QLD
8489,VIC
8490,NSW
8491,QLD
8492,VIC
8493,QLD
8494,WA
8495,WA
8496,WA
8497,VIC
8498,VIC
8499,WA
8500,NSW
8501,NSW
8502,QLD
8503,NSW
8504,QLD
8505,VIC
8506,NSW
8507,QLD
8508,SA
8509,QLD
8510,QLD
8511,QLD
8512,WA
8513,NSW
8514,NSW
8515,NSW
8516,WA
8517,VIC
8518,QLD
8519,VIC
8520,NSW
8521,NSW
8522,WA
8523,QLD
8524,NT
8525,VIC
8526,WA
8527,NSW
8528,NSW
8529,NSW
8530,NSW
8531,NT
8532,NT
8533,WA
8534,VIC
8535,QLD
8536,SA
8537,NSW
8538,NSW
8539,WA
8540,NT
8541,SA
8542,NSW
8543,WA
8544,WA
8545,WA
8546,NSW
8547,WA
8548,WA
8549,WA
8550,NSW
8551,NSW
8552,NSW
8553,WA
8554,SA
8555,WA
8556,NSW
8557,SA
8558,NSW
8559,NSW
8560,WA
8561,TAS
8562,NT
8563,NSW
8564,NSW
8565,WA
8566,TAS
8567,NSW
8568,NSW
8569,NSW
8570,NSW
8571,NSW
8572,NSW
8573,NT
8574,NSW
8575,SA
8576,NSW
8577,WA
8578,WA
8579,NSW
8580,NSW
8581,SA
8582,NSW
8583,NSW
8584,SA
8585,WA
8586,NSW
8587,NT
8588,NSW
8589,WA
8590,WA
8591,NSW
8592,WA
8593,NSW
8594,NSW
8595,WA
8596,TAS
8597,WA
8598,WA
8599,WA
8600,NT
8601,NSW
8602,NT
8603,NSW
8604,NSW
8605,NSW
8606,NSW
8607,SA
8608,NSW
8609,NSW
8610,WA
8611,NSW
8612,SA
8613,SA
8614,SA
8615,SA
8616,NSW
8617,NSW
8618,NT
8619,NT
8620,NT
8621,WA
8622,WA
8623,WA
8624,WA
8625,TAS
8626,NSW
8627,SA
8628,SA
8629,NSW
8630,ACT
8631,WA
8632,WA
8633,NSW
8634,WA
8635,NSW
8636,NSW
8637,WA
8638,WA
8639,WA
8640,WA
8641,SA
8642,NSW
8643,NSW
8644,NSW
8645,WA
8646,NSW
8647,NSW
8648,NSW
8649,NSW
8650,NSW
8651,NSW
8652,SA
8653,NSW
8654,SA
8655,SA
8656,WA
8657,TAS
8658,NSW
8659,NSW
8660,NSW
8661,NT
8662,NT
8663,NT
8664,TAS
8665,NSW
8666,NSW
8667,NSW
8668,NSW
8669,SA
8670,SA
8671,WA
8672,NSW
8673,WA
8674,WA
8675,WA
8676,WA
8677,WA
8678,TAS
8679,NSW
8680,SA
8681,NT
8682,SA
8683,NT
8684,NT
8685,NSW
8686,WA
8687,WA
8688,WA
8689,WA
8690,NSW
8691,NSW
8692,NSW
8693,SA
8694,WA
8695,ACT
8696,NSW
8697,NSW
8698,WA
8699,NSW
8700,NSW
8701,WA
8702,NSW
8703,NSW
8704,NSW
8705,ACT
8706,WA
8707,NSW
8708,NT
8709,SA
8710,NSW
8711,SA
8712,NSW
8713,NSW
8714,NSW
8715,WA
8716,NSW
8717,WA
8718,NSW
8719,SA
8720,WA
8721,WA
8722,TAS
8723,NSW
8724,NSW
8725,NSW
8726,WA
8727,NSW
8728,SA
8729,NSW
8730,NSW
8731,NSW
8732,ACT
8733,SA
8734,NSW
8735,NSW
8736,SA
8737,NSW
8738,NSW
8739,WA
8740,NSW
8741,NSW
8742,WA
8743,ACT
8744,NSW
8745,NSW
8746,NSW
8747,NSW
8748,NSW
8749,NSW
8750,NSW
8751,WA
8752,TAS
8753,NSW
8754,NSW
8755,NSW
8756,NSW
8757,WA
8758,NSW
8759,NSW
8760,WA
8761,WA
8762,NSW
8763,SA
8764,NSW
8765,TAS
8766,NSW
8767,TAS
8768,SA
8769,SA
8770,NSW
8771,WA
8772,TAS
8773,TAS
8774,SA
8775,NSW
8776,NSW
8777,WA
8778,WA
8779,NSW
8780,NSW
8781,WA
8782,NSW
8783,NSW
8784,SA
8785,WA
8786,NSW
8787,NSW
8788,NSW
8789,NSW
8790,WA
8791,NSW
8792,NSW
8793,NSW
8794,NSW
8795,NSW
8796,NSW
8797,SA
8798,NSW
8799,WA
8800,SA
8801,NSW
8802,NSW
8803,WA
8804,NSW
8805,NSW
8806,NT
8807,NSW
8808,NT
8809,NT
8810,NSW
8811,NSW
8812,NSW
8813,WA
8814,NSW
8815,NSW
8816,SA
8817,NSW
8818,NSW
8819,NSW
8820,NSW
8821,NSW
8822,WA
8823,WA
8824,NSW
8825,WA
8826,WA
8827,WA
8828,NSW
8829,NSW
8830,WA
8831,SA
8832,NT
8833,WA
8834,NSW
8835,SA
8836,NSW
8837,WA
8838,WA
8839,NSW
8840,NSW
8841,NSW
8842,WA
8843,NT
8844,NSW
8845,NT
8846,NSW
8847,SA
8848,WA
8849,WA
8850,NSW
8851,NSW
8852,NSW
8853,SA
8854,WA
8855,SA
8856,WA
8857,NSW
8858,TAS
8859,WA
8860,WA
8861,NSW
8862,NSW
8863,WA
8864,NSW
8865,WA
8866,TAS
8867,NT
8868,NSW
8869,NSW
8870,ACT
8871,WA
8872,NSW
8873,SA
8874,NSW
8875,NSW
8876,NSW
8877,NSW
8878,WA
8879,WA
8880,NSW
8881,SA
8882,NSW
8883,NSW
8884,WA
8885,NSW
8886,WA
8887,NSW
8888,NSW
8889,NSW
8890,WA
8891,NSW
8892,NSW
8893,NSW
8894,NSW
8895,NSW
8896,NSW
8897,WA
8898,WA
8899,NT
8900,NT
8901,NSW
8902,NSW
8903,WA
8904,WA
8905,NSW
8906,WA
8907,ACT
8908,WA
8909,NSW
8910,NSW
8911,NSW
8912,NSW
8913,NSW
8914,SA
8915,WA
8916,NSW
8917,NSW
8918,WA
8919,NSW
8920,NSW
8921,NSW
8922,NSW
8923,NSW
8924,SA
8925,NSW
8926,NSW
8927,NSW
8928,SA
8929,NSW
8930,NSW
8931,NSW
8932,SA
8933,NSW
8934,NSW
8935,WA
8936,NSW
8937,NSW
8938,WA
8939,WA
8940,NSW
8941,WA
8942,NSW
8943,NSW
8944,NT
8945,NSW
8946,NSW
8947,WA
8948,SA
8949,NSW
8950,NSW
8951,NSW
8952,SA
8953,TAS
8954,TAS
8955,SA
8956,WA
8957,NSW
8958,NSW
8959,NSW
8960,NSW
8961,NSW
8962,NSW
8963,WA
8964,NSW
8965,NSW
8966,NT
8967,NT
8968,WA
8969,NSW
8970,NSW
8971,NSW
8972,NSW
8973,NSW
8974,NSW
8975,TAS
8976,SA
8977,NSW
8978,SA
8979,SA
8980,NSW
8981,NSW
8982,ACT
8983,WA
8984,WA
8985,NSW
8986,NSW
8987,NSW
8988,NSW
8989,NSW
8990,NSW
8991,NT
8992,NSW
8993,SA
8994,NSW
8995,NT
8996,WA
8997,NSW
8998,WA
8999,WA
9000,SA
9001,WA
9002,NSW
9003,NSW
9004,NSW
9005,NSW
9006,TAS
9007,NSW
9008,NSW
9009,WA
9010,NSW
9011,NSW
9012,WA
9013,SA
9014,SA
9015,NSW
9016,ACT
9017,WA
9018,WA
9019,NSW
9020,WA
9021,NSW
9022,WA
9023,SA
9024,NSW
9025,TAS
9026,NSW
9027,NSW
9028,TAS
9029,NSW
9030,NSW
9031,NSW
9032,NSW
9033,WA
9034,SA
9035,NSW
9036,NSW
9037,NSW
9038,NT
9039,NSW
9040,NSW
9041,NSW
9042,NSW
9043,NSW
9044,NSW
9045,NSW
9046,NSW
9047,NSW
9048,NSW
9049,NSW
9050,SA
9051,SA
9052,SA
9053,SA
9054,WA
9055,WA
9056,WA
9057,NSW
9058,NSW
9059,NSW
9060,NSW
9061,NSW
9062,NSW
9063,NSW
9064,TAS
9065,NSW
9066,TAS
9067,TAS
9068,TAS
9069,NSW
9070,TAS
9071,NT
9072,NSW
9073,NSW
9074,SA
9075,NSW
9076,SA
9077,SA
9078,NT
9079,NSW
9080,NSW
9081,NSW
9082,NSW
9083,NSW
9084,NSW
9085,NSW
9086,NSW
9087,NT
9088,WA
9089,NSW
9090,SA
9091,NSW
9092,NSW
9093,WA
9094,NSW
9095,NSW
9096,NSW
9097,NT
9098,WA
9099,WA
9100,NSW
9101,NSW
9102,NSW
9103,SA
9104,WA
9105,NSW
9106,NSW
9107,NT
9108,SA
9109,SA
9110,NSW
9111,WA
9112,TAS
9113,WA
9114,NSW
9115,NSW
9116,SA
9117,SA
9118,WA
9119,WA
9120,NSW
9121,WA
9122,NSW
9123,WA
9124,NSW
9125,WA
9126,TAS
9127,TAS
9128,NSW
9129,NSW
9130,WA
9131,WA
9132,WA
9133,NSW
9134,WA
9135,NSW
9136,SA
9137,SA
9138,NSW
9139,TAS
9140,NSW
9141,SA
9142,NSW
9143,NSW
9144,WA
9145,WA
9146,NSW
9147,NSW
9148,NSW
9149,WA
9150,NSW
9151,NSW
9152,NSW
9153,NT
9154,NSW
9155,ACT
9156,NSW
9157,WA
9158,NSW
9159,NSW
9160,NSW
9161,NSW
9162,WA
9163,WA
9164,NSW
9165,NSW
9166,NSW
9167,NSW
9168,NSW
9169,NSW
9170,NSW
9171,SA
9172,NSW
9173,NSW
9174,NSW
9175,WA
9176,NSW
9177,NSW
9178,NSW
9179,WA
9180,NSW
9181,NSW
9182,WA
9183,NSW
9184,NSW
9185,NSW
9186,NSW
9187,NT
9188,SA
9189,NSW
9190,NSW
9191,NT
9192,NSW
9193,WA
9194,WA
9195,SA
9196,NSW
9197,NSW
9198,WA
9199,NSW
9200,NSW
9201,NSW
9202,NSW
9203,SA
9204,NT
9205,WA
9206,SA
9207,TAS
9208,WA
9209,NSW
9210,WA
9211,TAS
9212,NSW
9213,WA
9214,NSW
9215,NSW
9216,WA
9217,SA
9218,NSW
9219,NSW
9220,TAS
9221,NSW
9222,WA
9223,WA
9224,WA
9225,NT
9226,NSW
9227,NSW
9228,NSW
9229,NSW
9230,NSW
9231,WA
9232,NSW
9233,SA
9234,SA
9235,SA
9236,NSW
9237,NSW
9238,WA
9239,WA
9240,NSW
9241,TAS
9242,TAS
9243,SA
9244,WA
9245,TAS
9246,WA
9247,NSW
9248,NSW
9249,TAS
9250,WA
9251,WA
9252,NSW
9253,NT
9254,NSW
9255,NSW
9256,NSW
9257,NSW
9258,SA
9259,NSW
9260,WA
9261,WA
9262,NSW
9263,NT
9264,NT
9265,WA
9266,NT
9267,ACT
9268,NSW
9269,SA
9270,NSW
9271,WA
9272,WA
9273,NSW
9274,SA
9275,VIC
9276,ACT
9277,NSW
9278,VIC
9279,NSW
9280,NSW
9281,NT
9282,NT
9283,NT
9284,NSW
9285,NSW
9286,VIC
9287,NSW
9288,WA
9289,VIC
9290,VIC
9291,NSW
9292,WA
9293,VIC
9294,WA
9295,NSW
9296,NSW
9297,WA
9298,NSW
9299,NSW
9300,VIC
9301,VIC
9302,VIC
9303,VIC
9304,WA
9305,NSW
9306,VIC
9307,ACT
9308,ACT
9309,NSW
9310,VIC
9311,SA
9312,NSW
9313,VIC
9314,NSW
9315,NT
9316,VIC
9317,VIC
9318,WA
9319,NSW
9320,NSW
9321,NSW
9322,VIC
9323,VIC
9324,WA
9325,NSW
9326,WA
9327,NSW
9328,NT
9329,SA
9330,SA
9331,NSW
9332,TAS
9333,WA
9334,NSW
9335,WA
9336,NSW
9337,VIC
9338,VIC
9339,TAS
9340,NSW
9341,NSW
9342,WA
9343,WA
9344,WA
9345,SA
9346,NSW
9347,SA
9348,NSW
9349,VIC
9350,NSW
9351,NSW
9352,NSW
9353,VIC
9354,WA
9355,NSW
9356,SA
9357,NSW
9358,SA
9359,WA
9360,WA
9361,VIC
9362,VIC
9363,VIC
9364,VIC
9365,WA
9366,WA
9367,WA
9368,NSW
9369,SA
9370,NSW
9371,NSW
9372,NSW
9373,NSW
9374,VIC
9375,VIC
9376,NSW
9377,NSW
9378,NSW
9379,WA
9380,WA
9381,SA
9382,VIC
9383,ACT
9384,VIC
9385,VIC
9386,VIC
9387,NSW
9388,NSW
9389,VIC
9390,SA
9391,SA
9392,VIC
9393,WA
9394,NSW
9395,WA
9396,NSW
9397,NSW
9398,NT
9399,NSW
9400,NSW
9401,TAS
9402,VIC
9403,NSW
9404,NSW
9405,NSW
9406,NSW
9407,NSW
9408,VIC
9409,NSW
9410,NSW
9411,VIC
9412,NSW
9413,WA
9414,NSW
9415,NSW
9416,NSW
9417,SA
9418,VIC
9419,NSW
9420,NSW
9421,VIC
9422,SA
9423,SA
9424,WA
9425,VIC
9426,NSW
9427,NSW
9428,SA
9429,NSW
9430,NSW
9431,NSW
9432,VIC
9433,VIC
9434,TAS
9435,VIC
9436,WA
9437,TAS
9438,WA
9439,VIC
9440,SA
9441,SA
9442,VIC
9443,WA
9444,NT
9445,VIC
9446,SA
9447,SA
9448,NSW
9449,SA
9450,VIC
9451,NSW
9452,NSW
9453,NSW
9454,NSW
9455,NSW
9456,NT
9457,NT
9458,NSW
9459,NSW
9460,VIC
9461,VIC
9462,NSW
9463,NSW
9464,SA
9465,SA
9466,NSW
9467,SA
9468,VIC
9469,TAS
9470,SA
9471,SA
9472,SA
9473,NSW
9474,NSW
9475,NSW
9476,NSW
9477,VIC
9478,WA
9479,VIC
9480,NSW
9481,VIC
9482,VIC
9483,VIC
9484,VIC
9485,VIC
9486,WA
9487,NSW
9488,SA
9489,VIC
9490,NSW
9491,NSW
9492,NT
9493,NSW
9494,VIC
9495,SA
9496,SA
9497,TAS
9498,VIC
9499,VIC
9500,VIC
9501,NSW
9502,NSW
9503,VIC
9504,SA
9505,WA
9506,VIC
9507,NSW
9508,NSW
9509,VIC
9510,NSW
9511,VIC
9512,WA
9513,SA
9514,ACT
9515,NT
9516,VIC
9517,NSW
9518,SA
9519,NSW
9520,NSW
9521,TAS
9522,NSW
9523,NSW
9524,WA
9525,WA
9526,NSW
9527,NSW
9528,NT
9529,VIC
9530,VIC
9531,NSW
9532,NSW
9533,NSW
9534,NSW
9535,WA
9536,TAS
9537,NSW
9538,ACT
9539,SA
9540,WA
9541,NSW
9542,NSW
9543,VIC
9544,NSW
9545,SA
9546,VIC
9547,TAS
9548,VIC
9549,NSW
9550,NSW
9551,WA
9552,WA
9553,VIC
9554,WA
9555,VIC
9556,WA
9557,WA
9558,NT
9559,SA
9560,NSW
9561,NSW
9562,VIC
9563,NSW
9564,SA
9565,NSW
9566,WA
9567,NSW
9568,SA
9569,VIC
9570,NSW
9571,NSW
9572,NSW
9573,VIC
9574,VIC
9575,TAS
9576,VIC
9577,VIC
9578,NSW
9579,NSW
9580,NSW
9581,NSW
9582,NSW
9583,VIC
9584,SA
9585,NSW
9586,VIC
9587,NSW
9588,WA
9589,WA
9590,WA
9591,WA
9592,WA
9593,NSW
9594,WA
9595,TAS
9596,NSW
9597,WA
9598,VIC
9599,NSW
9600,NT
9601,VIC
9602,SA
9603,NSW
9604,VIC
9605,NT
9606,WA
9607,WA
9608,WA
9609,WA
9610,VIC
9611,NSW
9612,VIC
9613,NT
9614,NSW
9615,NSW
9616,NSW
9617,VIC
9618,VIC
9619,NSW
9620,NSW
9621,NSW
9622,SA
9623,NSW
9624,VIC
9625,WA
9626,NSW
9627,NSW
9628,NSW
9629,SA
9630,NSW
9631,NSW
9632,NSW
9633,NSW
9634,WA
9635,SA
9636,SA
9637,NSW
9638,NSW
9639,NSW
9640,NSW
9641,NSW
9642,VIC
9643,SA
9644,NSW
9645,NSW
9646,VIC
9647,VIC
9648,NT
9649,NT
9650,WA
9651,NSW
9652,VIC
9653,SA
9654,VIC
9655,NSW
9656,WA
9657,SA
9658,VIC
9659,NSW
9660,WA
9661,NSW
9662,NSW
9663,WA
9664,SA
9665,NSW
9666,SA
9667,VIC
9668,VIC
9669,VIC
9670,NT
9671,WA
9672,WA
9673,VIC
9674,NSW
9675,WA
9676,VIC
9677,VIC
9678,VIC
9679,NT
9680,WA
9681,VIC
9682,SA
9683,NSW
9684,NSW
9685,NSW
9686,VIC
9687,VIC
9688,VIC
9689,WA
9690,NSW
9691,NSW
9692,VIC
9693,WA
9694,TAS
9695,NSW
9696,VIC
9697,VIC
9698,SA
9699,SA
9700,NT
9701,NSW
9702,WA
9703,NSW
9704,VIC
9705,VIC
9706,NSW
9707,NSW
9708,NSW
9709,NSW
9710,VIC
9711,NSW
9712,NT
9713,NSW
9714,ACT
9715,TAS
9716,TAS
9717,VIC
9718,VIC
9719,VIC
9720,TAS
9721,VIC
9722,NSW
9723,VIC
9724,NSW
9725,NSW
9726,NSW
9727,VIC
9728,NSW
9729,NSW
9730,SA
9731,NSW
9732,NSW
9733,WA
9734,VIC
9735,NSW
9736,NSW
9737,TAS
9738,NSW
9739,NSW
9740,NSW
9741,VIC
9742,NSW
9743,TAS
9744,NSW
9745,NSW
9746,ACT
9747,NSW
9748,WA
9749,NSW
9750,SA
9751,NSW
9752,NSW
9753,VIC
9754,NSW
9755,VIC
9756,TAS
9757,VIC
9758,NT
9759,VIC
9760,VIC
9761,NSW
9762,NSW
9763,WA
9764,NSW
9765,NT
9766,VIC
9767,NSW
9768,SA
9769,SA
9770,SA
9771,NSW
9772,WA
9773,WA
9774,NSW
9775,NT
9776,SA
9777,NSW
9778,VIC
9779,NSW
9780,NT
9781,NT
9782,NSW
9783,SA
9784,WA
9785,NSW
9786,VIC
9787,VIC
9788,NSW
9789,VIC
9790,NSW
9791,WA
9792,NSW
9793,NT
9794,TAS
9795,ACT
9796,VIC
9797,VIC
9798,NSW
9799,VIC
9800,VIC
9801,SA
9802,SA
9803,NSW
9804,SA
9805,VIC
9806,NT
9807,NT
9808,NSW
9809,WA
9810,VIC
9811,VIC
9812,VIC
9813,SA
9814,WA
9815,VIC
9816,SA
9817,NSW
9818,NSW
9819,WA
9820,VIC
9821,ACT
9822,NSW
9823,WA
9824,WA
9825,NSW
9826,NSW
9827,VIC
9828,VIC
9829,TAS
9830,WA
9831,NSW
9832,WA
9833,SA
9834,WA
9835,NSW
9836,WA
9837,VIC
9838,SA
9839,NSW
9840,NSW
9841,NSW
9842,NSW
9843,VIC
9844,NSW
9845,NT
9846,VIC
9847,VIC
9848,VIC
9849,NSW
9850,VIC
9851,SA
9852,WA
9853,NSW
9854,NSW
9855,WA
9856,SA
9857,WA
9858,NSW
9859,VIC
9860,VIC
9861,NSW
9862,NSW
9863,VIC
9864,VIC
9865,NSW
9866,TAS
9867,NSW
9868,VIC
9869,NT
9870,NSW
9871,VIC
9872,VIC
9873,NSW
9874,NSW
9875,ACT
9876,SA
9877,VIC
9878,NSW
9879,NSW
9880,VIC
9881,NSW
9882,NSW
9883,NSW
9884,WA
9885,VIC
9886,NSW
9887,NSW
9888,SA
9889,VIC
9890,NSW
9891,NSW
9892,SA
9893,ACT
9894,NSW
9895,NSW
9896,NSW
9897,VIC
9898,NSW
9899,NSW
9900,NSW
9901,VIC
9902,NT
9903,NT
9904,NSW
9905,NSW
9906,SA
9907,NT
9908,VIC
9909,NSW
9910,VIC
9911,WA
9912,WA
9913,SA
9914,NSW
9915,NSW
9916,VIC
9917,VIC
9918,VIC
9919,VIC
9920,VIC
9921,SA
9922,SA
9923,VIC
9924,VIC
9925,WA
9926,WA
9927,VIC
9928,WA
9929,NSW
9930,NSW
9931,NSW
9932,NSW
9933,NSW
9934,NSW
9935,VIC
9936,VIC
9937,WA
9938,VIC
9939,VIC
9940,VIC
9941,VIC
9942,WA
9943,WA
9944,WA
9945,WA
9946,SA
9947,NSW
9948,NSW
9949,SA
9950,NSW
9951,WA
9952,WA
9953,NT
9954,NSW
9955,VIC
9956,VIC
9957,WA
9958,NSW
9959,SA
9960,NSW
9961,SA
9962,NSW
9963,VIC
9964,NSW
9965,SA
9966,VIC
9967,NSW
9968,NSW
9969,NSW
9970,VIC
9971,VIC
9972,NSW
9973,NSW
9974,NSW
9975,NSW
9976,ACT
9977,NT
9978,SA
9979,NSW
9980,NSW
9981,VIC
9982,WA
9983,NSW
9984,WA
9985,VIC
9986,WA
9987,NSW
9988,VIC
9989,TAS
9990,NT
9991,WA
9992,WA
9993,VIC
9994,VIC
9995,VIC
9996,VIC
9997,NSW
9998,TAS
9999,NSW
10000,WA
10001,VIC
10002,VIC
10003,WA
10004,WA
10005,WA
10006,WA
10007,SA
10008,VIC
10009,VIC
10010,WA
10011,WA
10012,NSW
10013,WA
10014,NSW
10015,NSW
10016,NSW
10017,VIC
10018,NT
10019,WA
10020,NSW
10021,NSW
10022,NSW
10023,NSW
10024,VIC
10025,VIC
10026,VIC
10027,VIC
10028,WA
10029,NSW
10030,VIC
10031,SA
10032,SA
10033,NSW
10034,NSW
10035,NSW
10036,NSW
10037,NT
10038,VIC
10039,NSW
10040,NT
10041,VIC
10042,NSW
10043,NSW
10044,NSW
10045,VIC
10046,VIC
10047,VIC
10048,NSW
10049,WA
10050,WA
10051,VIC
10052,VIC
10053,VIC
10054,TAS
10055,NSW
10056,WA
10057,VIC
10058,WA
10059,WA
10060,VIC
10061,VIC
10062,WA
10063,WA
10064,NSW
10065,NSW
10066,NSW
10067,VIC
10068,VIC
10069,NSW
10070,NSW
10071,WA
10072,NSW
10073,VIC
10074,VIC
10075,TAS
10076,VIC
10077,VIC
10078,VIC
10079,VIC
10080,NSW
10081,WA
10082,TAS
10083,SA
10084,VIC
10085,NT
10086,TAS
10087,TAS
10088,NSW
10089,NSW
10090,NT
10091,NT
10092,VIC
10093,SA
10094,NSW
10095,SA
10096,VIC
10097,NSW
10098,NSW
10099,VIC
10100,SA
10101,NSW
10102,WA
10103,VIC
10104,VIC
10105,NSW
10106,NSW
10107,VIC
10108,VIC
10109,SA
10110,NSW
10111,TAS
10112,SA
10113,NSW
10114,NSW
10115,NSW
10116,NSW
10117,VIC
10118,NT
10119,NSW
10120,NSW
10121,VIC
10122,SA
10123,NSW
10124,VIC
10125,VIC
10126,WA
10127,WA
10128,VIC
10129,SA
10130,SA
10131,NSW
10132,NSW
10133,SA
10134,SA
10135,NSW
10136,NSW
10137,VIC
10138,NSW
10139,NSW
10140,NSW
10141,NSW
10142,VIC
10143,VIC
10144,VIC
10145,NSW
10146,NSW
10147,NSW
10148,NSW
10149,NSW
10150,WA
10151,NSW
10152,NSW
10153,WA
10154,SA
10155,NSW
10156,WA
10157,VIC
10158,TAS
10159,VIC
10160,VIC
10161,NSW
10162,ACT
10163,NSW
10164,NSW
10165,NSW
10166,SA
10167,SA
10168,SA
10169,WA
10170,VIC
10171,WA
10172,NSW
10173,NSW
10174,NSW
10175,VIC
10176,NSW
10177,NSW
10178,WA
10179,WA
10180,SA
10181,VIC
10182,VIC
10183,NSW
10184,TAS
10185,VIC
10186,VIC
10187,VIC
10188,VIC
10189,VIC
10190,NSW
10191,VIC
10192,NSW
10193,NSW
10194,WA
10195,SA
10196,WA
10197,WA
10198,WA
10199,SA
10200,SA
10201,SA
10202,SA
10203,SA
10204,SA
10205,SA
10206,SA
10207,SA
10208,SA
10209,SA
10210,WA
10211,WA
10212,WA
10213,WA
10214,SA
10215,SA
10216,TAS
10217,WA
10218,WA
10219,TAS
10220,WA
10221,SA
10222,WA
10223,SA
10224,SA
10225,SA
10226,SA
10227,SA
10228,WA
10229,WA
10230,WA
10231,SA
10232,WA
10233,WA
10234,SA
10235,TAS
10236,SA
10237,SA
10238,WA
10239,WA
10240,TAS
10241,WA
10242,WA
10243,WA
10244,TAS
10245,WA
10246,WA
10247,WA
10248,WA
10249,TAS
10250,WA
10251,SA
10252,SA
10253,WA
10254,SA
10255,SA
10256,SA
10257,WA
10258,WA
10259,WA
10260,WA
10261,WA
10262,WA
10263,WA
10264,WA
10265,SA
10266,WA
10267,TAS
10268,WA
10269,TAS
10270,SA
10271,SA
10272,WA
10273,WA
10274,WA
10275,WA
10276,WA
10277,SA
10278,SA
10279,WA
10280,WA
10281,WA
10282,WA
10283,WA
10284,SA
10285,SA
10286,WA
10287,TAS
10288,WA
10289,WA
10290,SA
10291,SA
10292,WA
10293,SA
10294,SA
10295,WA
10296,WA
10297,TAS
10298,WA
10299,SA
10300,SA
10301,WA
10302,WA
10303,WA
10304,WA
10305,WA
10306,WA
10307,WA
10308,SA
10309,SA
10310,WA
10311,SA
10312,SA
10313,WA
10314,SA
10315,SA
10316,SA
10317,WA
10318,WA
10319,WA
10320,SA
10321,SA
10322,WA
10323,WA
10324,SA
10325,WA
10326,SA
10327,SA
10328,WA
10329,TAS
10330,WA
10331,WA
10332,SA
10333,WA
10334,WA
10335,WA
10336,SA
10337,WA
10338,SA
10339,TAS
10340,WA
10341,SA
10342,SA
10343,SA
10344,WA
10345,TAS
10346,SA
10347,WA
10348,WA
10349,WA
10350,WA
10351,WA
10352,WA
10353,WA
10354,WA
10355,SA
10356,SA
10357,SA
10358,TAS
10359,TAS
10360,SA
10361,WA
10362,WA
10363,SA
10364,WA
10365,WA
10366,SA
10367,WA
10368,WA
10369,WA
10370,TAS
10371,SA
10372,WA
10373,WA
10374,WA
10375,SA
10376,WA
10377,WA
10378,SA
10379,WA
10380,SA
10381,SA
10382,WA
10383,WA
10384,WA
10385,SA
10386,WA
10387,WA
10388,SA
10389,SA
10390,SA
10391,SA
10392,WA
10393,SA
10394,WA
10395,WA
10396,TAS
10397,TAS
10398,WA
10399,TAS
10400,TAS
10401,WA
10402,WA
10403,SA
10404,TAS
10405,TAS
10406,TAS
10407,WA
10408,WA
10409,SA
10410,SA
10411,WA
10412,WA
10413,WA
10414,WA
10415,WA
10416,WA
10417,TAS
10418,WA
10419,SA
10420,WA
10421,WA
10422,SA
10423,SA
10424,WA
10425,SA
10426,WA
10427,SA
10428,WA
10429,WA
10430,WA
10431,SA
10432,SA
10433,SA
10434,SA
10435,WA
10436,WA
10437,WA
10438,WA
10439,SA
10440,WA
10441,TAS
10442,SA
10443,SA
10444,WA
10445,TAS
10446,WA
10447,WA
10448,SA
10449,WA
10450,WA
10451,SA
10452,WA
10453,WA
10454,WA
10455,SA
10456,TAS
10457,SA
10458,WA
10459,WA
10460,WA
10461,WA
10462,SA
10463,SA
10464,WA
10465,SA
10466,WA
10467,WA
10468,WA
10469,WA
10470,WA
10471,WA
10472,SA
10473,WA
10474,SA
10475,SA
10476,SA
10477,WA
10478,WA
10479,SA
10480,TAS
10481,SA
10482,WA
10483,SA
10484,WA
10485,TAS
10486,SA
10487,WA
10488,SA
10489,WA
10490,WA
