crashID,month,year,dayweek,time,numberFatalities,speedLimit
20221139,3,2022,Sunday,5:35,1,100
20223094,3,2022,Sunday,7:00,1,100
20221242,3,2022,Sunday,11:10,1,70
20222027,3,2022,Sunday,13:17,1,60
20221223,3,2022,Sunday,15:25,1,60
20223160,3,2022,Sunday,16:00,1,60
20224014,3,2022,Sunday,19:00,1,110
20223017,3,2022,Sunday,20:00,1,100
20223132,3,2022,Sunday,23:00,1,100
20221101,3,2022,Sunday,23:46,2,70
20222026,3,2022,Thursday,0:15,1,70
20223245,3,2022,Thursday,1:00,1,40
20223200,3,2022,Thursday,5:00,1,100
20221019,3,2022,Thursday,13:30,2,110
20224034,3,2022,Thursday,14:01,1,60
20222122,3,2022,Thursday,14:30,1,100
20223215,3,2022,Thursday,15:00,1,50
20223122,3,2022,Thursday,16:00,1,100
20221182,3,2022,Thursday,20:26,1,60
20222061,3,2022,Thursday,20:35,1,60
20221247,3,2022,Tuesday,4:15,1,100
20221033,3,2022,Tuesday,6:50,1,90
20223189,3,2022,Tuesday,7:00,1,50
20226035,3,2022,Tuesday,11:47,1,100
20221169,3,2022,Tuesday,13:20,1,70
20221207,3,2022,Tuesday,14:00,1,70
20223250,3,2022,Tuesday,14:00,1,100
20226014,3,2022,Tuesday,16:20,1,70
20223232,3,2022,Tuesday,17:00,1,100
20221088,3,2022,Wednesday,5:15,1,50
20221165,3,2022,Wednesday,5:20,1,100
20222234,3,2022,Wednesday,11:10,1,100
20221204,3,2022,Wednesday,12:45,1,100
20222134,3,2022,Wednesday,12:46,1,100
20226013,3,2022,Wednesday,14:57,1,100
20223175,3,2022,Wednesday,17:00,1,50
20223263,3,2022,Wednesday,18:00,1,60
20222020,3,2022,Wednesday,19:55,1,100
20223001,3,2022,Wednesday,20:00,1,100
20221119,3,2022,Wednesday,21:45,1,60
20221138,3,2022,Wednesday,22:30,1,70
20223205,2,2022,Friday,0:00,1,60
20221063,2,2022,Friday,0:07,1,60
20227004,2,2022,Friday,0:10,1,100
20223112,2,2022,Friday,6:00,1,50
20222161,2,2022,Friday,6:42,1,60
20222235,2,2022,Friday,11:39,1,60
20222150,2,2022,Friday,13:40,1,100
20223066,2,2022,Friday,15:00,1,100
20223069,2,2022,Friday,20:00,1,60
20223137,2,2022,Friday,21:00,1,100
20223194,2,2022,Friday,22:00,1,50
20223268,2,2022,Monday,1:00,1,60
20223124,2,2022,Monday,3:00,1,60
20221036,2,2022,Monday,13:10,1,100
20223084,2,2022,Monday,16:00,1,60
20221172,2,2022,Monday,19:00,1,100
20222048,2,2022,Monday,21:20,1,100
20221134,2,2022,Saturday,7:30,1,50
20223251,2,2022,Saturday,8:00,1,60
20222113,2,2022,Saturday,8:29,1,100
20222017,2,2022,Saturday,9:11,1,70
20221069,2,2022,Saturday,12:11,1,100
20223213,2,2022,Saturday,14:00,1,70
20222070,2,2022,Saturday,15:00,1,50
20223229,2,2022,Saturday,16:00,1,100
20223187,2,2022,Saturday,16:00,1,50
20222130,2,2022,Saturday,16:02,1,50
20221023,2,2022,Saturday,16:15,1,80
20221038,2,2022,Saturday,16:30,1,80
20227030,2,2022,Saturday,18:44,4,70
20221083,2,2022,Saturday,18:56,2,80
20224031,2,2022,Saturday,19:21,1,60
20222213,2,2022,Saturday,20:30,1,50
20221206,2,2022,Saturday,21:10,1,80
20227010,2,2022,Saturday,21:30,1,90
20224027,2,2022,Saturday,21:45,1,80
20223130,2,2022,Saturday,23:00,1,100
20222083,2,2022,Saturday,23:46,1,100
20223126,2,2022,Sunday,0:00,1,100
20223144,2,2022,Sunday,3:00,1,60
20221032,2,2022,Sunday,3:50,1,80
20221156,2,2022,Sunday,4:20,1,80
20224029,2,2022,Sunday,6:50,1,100
20224063,2,2022,Sunday,11:35,1,100
20223027,2,2022,Sunday,12:00,1,70
20224022,2,2022,Sunday,13:00,1,100
20221130,2,2022,Sunday,14:27,1,50
20222082,2,2022,Sunday,14:31,1,80
20222097,2,2022,Sunday,14:53,1,60
20223244,2,2022,Sunday,16:00,1,60
20221260,2,2022,Sunday,16:10,1,100
20221167,2,2022,Sunday,16:20,1,110
20222228,2,2022,Sunday,16:57,1,100
20221005,2,2022,Sunday,19:58,1,80
20223255,2,2022,Sunday,20:00,1,60
20223079,2,2022,Sunday,21:00,1,100
20222188,2,2022,Sunday,22:45,1,100
20228011,2,2022,Sunday,23:00,1,80
20226025,2,2022,Thursday,7:11,1,100
20223207,2,2022,Thursday,12:00,1,50
20222086,2,2022,Thursday,12:30,1,100
20221045,2,2022,Thursday,13:00,1,60
20223007,2,2022,Thursday,14:00,1,50
20226032,2,2022,Thursday,15:56,1,80
20221117,2,2022,Thursday,16:40,1,100
20222107,2,2022,Thursday,17:17,1,80
20221104,2,2022,Thursday,21:24,1,60
20221218,2,2022,Thursday,22:30,1,80
20224052,2,2022,Tuesday,3:30,1,110
20223182,2,2022,Tuesday,6:00,1,60
20222155,2,2022,Tuesday,6:24,1,100
20226028,2,2022,Tuesday,6:25,1,40
20222045,2,2022,Tuesday,6:30,1,50
20223161,2,2022,Tuesday,7:00,2,100
20224039,2,2022,Tuesday,9:38,1,100
20221142,2,2022,Tuesday,10:20,1,50
20223231,2,2022,Tuesday,11:00,1,70
20222146,2,2022,Tuesday,12:04,1,100
20222039,2,2022,Tuesday,13:10,1,80
20221160,2,2022,Tuesday,15:15,1,110
20221137,2,2022,Tuesday,15:20,1,100
20223227,2,2022,Tuesday,16:00,1,60
20221022,2,2022,Tuesday,18:15,1,40
20227035,2,2022,Tuesday,20:02,1,50
20223009,2,2022,Wednesday,1:00,1,100
20223165,2,2022,Wednesday,4:00,1,60
20223019,2,2022,Wednesday,5:00,1,60
20222201,2,2022,Wednesday,6:50,1,60
20222050,2,2022,Wednesday,7:00,1,100
20223081,2,2022,Wednesday,9:00,2,110
20223210,2,2022,Wednesday,13:00,1,50
20223116,2,2022,Wednesday,15:00,1,100
20221041,2,2022,Wednesday,16:16,1,80
20222088,2,2022,Wednesday,18:00,1,100
20224010,2,2022,Wednesday,20:15,1,100
20221216,2,2022,Wednesday,21:59,1,70
20223267,2,2022,Wednesday,23:00,1,100
20223030,1,2022,Friday,2:00,1,100
20221007,1,2022,Friday,2:30,1,90
20223176,1,2022,Friday,10:00,2,100
20221246,1,2022,Friday,12:05,1,100
20223022,1,2022,Friday,13:00,1,60
20223230,1,2022,Friday,15:00,1,100
20221021,1,2022,Friday,15:15,1,80
20222087,1,2022,Friday,17:00,1,100
20223184,1,2022,Friday,18:00,1,40
20224030,1,2022,Friday,19:09,1,80
20222179,1,2022,Friday,20:15,1,100
20222118,1,2022,Friday,20:44,1,50
20224005,1,2022,Friday,21:10,1,80
20221048,1,2022,Friday,22:15,1,60
20223140,1,2022,Friday,23:00,1,60
20223092,1,2022,Monday,2:00,1,110
20221014,1,2022,Monday,9:20,1,100
20221057,1,2022,Monday,13:10,1,100
20222116,1,2022,Monday,14:18,1,70
20223047,1,2022,Monday,15:00,1,60
20222056,1,2022,Monday,16:30,1,100
20222203,1,2022,Monday,16:38,1,80
20223257,1,2022,Monday,22:00,1,60
20223128,1,2022,Saturday,1:00,1,100
20222160,1,2022,Saturday,1:35,1,70
20222053,1,2022,Saturday,6:30,1,60
20221183,1,2022,Saturday,10:45,1,80
20222110,1,2022,Saturday,11:00,1,100
20221224,1,2022,Saturday,13:00,1,100
20221259,1,2022,Saturday,14:30,1,80
20221228,1,2022,Saturday,16:05,1,100
20221198,1,2022,Saturday,18:17,1,100
20223195,1,2022,Saturday,22:00,1,70
20221034,1,2022,Saturday,22:30,1,100
20221115,1,2022,Sunday,1:11,1,60
20223211,1,2022,Sunday,8:00,2,100
20221075,1,2022,Sunday,9:20,1,100
20223089,1,2022,Sunday,10:00,1,100
20222162,1,2022,Sunday,11:00,1,90
20222065,1,2022,Sunday,11:30,1,100
20221159,1,2022,Sunday,13:30,1,80
20222046,1,2022,Sunday,14:15,1,100
20221068,1,2022,Sunday,16:00,1,100
20222174,1,2022,Sunday,17:58,1,100
20223041,1,2022,Sunday,18:00,1,80
20226022,1,2022,Sunday,19:00,1,110
20221020,1,2022,Sunday,20:20,1,100
20223133,1,2022,Thursday,2:00,1,100
20222062,1,2022,Thursday,4:00,1,80
20221254,1,2022,Thursday,9:30,2,100
20222007,1,2022,Thursday,9:43,1,100
20223233,1,2022,Thursday,12:00,1,100
20221241,1,2022,Thursday,12:13,1,100
20227006,1,2022,Thursday,13:05,1,110
20222212,1,2022,Thursday,15:20,1,100
20221229,1,2022,Thursday,15:59,1,70
20226033,1,2022,Thursday,16:44,1,60
20222041,1,2022,Thursday,19:22,1,60
20221186,1,2022,Thursday,19:33,1,50
20227034,1,2022,Thursday,22:00,1,130
20224048,1,2022,Tuesday,7:30,1,50
20221214,1,2022,Tuesday,9:20,1,60
20223142,1,2022,Tuesday,13:00,1,80
20222100,1,2022,Tuesday,14:00,1,100
20223021,1,2022,Wednesday,0:00,1,60
20221158,1,2022,Wednesday,1:25,1,60
20222117,1,2022,Wednesday,1:30,1,80
20221154,1,2022,Wednesday,11:50,1,110
20227019,1,2022,Wednesday,16:29,1,100
20221024,1,2022,Wednesday,16:45,2,100
20222186,1,2022,Wednesday,16:52,1,60
20224017,1,2022,Wednesday,18:30,1,50
20222219,1,2022,Wednesday,18:45,1,70
20228001,1,2022,Wednesday,20:00,1,80
20222125,1,2022,Wednesday,21:05,1,100
20226024,1,2022,Wednesday,22:12,1,110
20213216,12,2021,Friday,2:00,1,100
20212172,12,2021,Friday,5:37,1,70
20215133,12,2021,Friday,6:00,1,100
20213127,12,2021,Friday,6:00,1,40
20212142,12,2021,Friday,7:51,1,100
20212161,12,2021,Friday,8:09,1,100
20211232,12,2021,Friday,8:10,1,50
20212205,12,2021,Friday,11:48,1,80
20211018,12,2021,Friday,12:32,1,100
20212026,12,2021,Friday,13:31,1,100
20217020,12,2021,Friday,13:35,1,90
20216011,12,2021,Friday,13:55,1,100
20212157,12,2021,Friday,15:10,1,50
20213119,12,2021,Friday,17:00,1,60
20212051,12,2021,Friday,19:12,1,60
20211130,12,2021,Friday,19:20,1,60
20217003,12,2021,Friday,21:00,2,110
20213226,12,2021,Friday,21:00,1,80
20217025,12,2021,Friday,23:12,1,50
20213164,12,2021,Monday,5:00,1,100
20211254,12,2021,Monday,9:30,1,100
20212108,12,2021,Monday,10:20,2,100
20213187,12,2021,Monday,11:00,1,100
20212145,12,2021,Monday,14:30,1,110
20214071,12,2021,Monday,14:42,1,60
20211225,12,2021,Monday,15:50,1,80
20211166,12,2021,Monday,19:28,1,50
20211178,12,2021,Monday,21:10,1,50
20214004,12,2021,Monday,23:16,1,80
20211200,12,2021,Saturday,4:20,1,80
20215156,12,2021,Saturday,8:46,1,50
20211155,12,2021,Saturday,10:00,1,100
20211170,12,2021,Saturday,10:20,1,60
20215047,12,2021,Saturday,11:02,1,110
20212198,12,2021,Saturday,13:50,1,60
20212013,12,2021,Saturday,14:40,1,100
20214049,12,2021,Saturday,15:00,1,110
20213006,12,2021,Saturday,16:00,1,50
20211017,12,2021,Saturday,18:25,1,100
20214075,12,2021,Saturday,21:25,1,100
20213162,12,2021,Saturday,22:00,1,60
20217007,12,2021,Sunday,0:25,1,50
20211124,12,2021,Sunday,5:00,1,80
20215063,12,2021,Sunday,6:00,1,80
20211075,12,2021,Sunday,12:40,1,80
20211174,12,2021,Sunday,18:45,1,100
20211229,12,2021,Sunday,19:40,1,50
20213008,12,2021,Thursday,2:00,1,110
20213150,12,2021,Thursday,10:00,1,80
20211133,12,2021,Thursday,10:20,1,60
20211042,12,2021,Thursday,10:50,1,100
20212133,12,2021,Thursday,11:31,1,50
20212194,12,2021,Thursday,14:20,1,60
20212196,12,2021,Thursday,15:40,1,100
20213195,12,2021,Thursday,16:00,1,80
20212129,12,2021,Thursday,16:10,1,80
20215152,12,2021,Thursday,16:37,1,80
20215013,12,2021,Thursday,17:39,1,110
20215078,12,2021,Thursday,17:40,1,60
20216018,12,2021,Thursday,19:35,1,80
20211250,12,2021,Thursday,21:20,1,70
20216010,12,2021,Thursday,23:00,1,80
20211039,12,2021,Thursday,23:10,1,100
20211131,12,2021,Tuesday,1:00,1,100
20214022,12,2021,Tuesday,5:40,1,100
20211246,12,2021,Tuesday,6:25,1,80
20214015,12,2021,Tuesday,7:30,1,110
20211031,12,2021,Tuesday,7:45,1,70
20212030,12,2021,Tuesday,11:49,1,100
20212067,12,2021,Tuesday,12:19,2,100
20211081,12,2021,Tuesday,13:00,1,50
20211181,12,2021,Tuesday,13:00,1,60
20215057,12,2021,Tuesday,13:07,1,50
20214074,12,2021,Tuesday,15:00,1,110
20215150,12,2021,Tuesday,15:56,1,100
20213228,12,2021,Wednesday,0:00,1,50
20211027,12,2021,Wednesday,5:42,1,70
20211087,12,2021,Wednesday,7:30,1,100
20211086,12,2021,Wednesday,9:07,1,60
20211242,12,2021,Wednesday,10:30,1,100
20215054,12,2021,Wednesday,11:50,1,90
20215144,12,2021,Wednesday,13:20,1,110
20211147,12,2021,Wednesday,13:50,1,80
20211194,12,2021,Wednesday,14:00,1,70
20213247,12,2021,Wednesday,16:00,1,50
20211146,12,2021,Wednesday,16:30,1,50
20212029,12,2021,Wednesday,18:32,1,60
20213206,12,2021,Wednesday,20:00,1,100
20216016,12,2021,Wednesday,20:24,1,100
20211164,12,2021,Wednesday,22:20,1,100
20211009,11,2021,Friday,1:14,1,50
20212162,11,2021,Friday,6:40,1,110
20213242,11,2021,Friday,8:00,1,100
20212075,11,2021,Friday,12:32,1,100
20213086,11,2021,Friday,13:00,1,100
20211235,11,2021,Friday,13:30,1,50
20211025,11,2021,Friday,13:40,1,100
20213175,11,2021,Friday,16:00,1,100
20212078,11,2021,Friday,19:00,1,100
20211058,11,2021,Friday,20:30,1,100
20212153,11,2021,Friday,21:05,1,60
20211167,11,2021,Monday,4:55,1,80
20212167,11,2021,Monday,5:50,1,100
20211215,11,2021,Monday,8:20,1,100
20213154,11,2021,Monday,9:00,1,50
20211205,11,2021,Monday,10:25,1,80
20215151,11,2021,Monday,11:54,1,60
20215066,11,2021,Monday,12:04,1,110
20212113,11,2021,Monday,12:16,1,40
20214077,11,2021,Monday,14:10,1,110
20211013,11,2021,Monday,14:15,1,60
20211103,11,2021,Monday,15:00,1,50
20211085,11,2021,Monday,15:20,1,70
20213026,11,2021,Monday,16:00,1,100
20217018,11,2021,Monday,17:27,1,70
20213052,11,2021,Monday,18:00,1,60
20213031,11,2021,Monday,18:00,1,80
20213153,11,2021,Monday,20:00,1,60
20214027,11,2021,Saturday,0:37,1,60
20215076,11,2021,Saturday,4:00,2,80
20216032,11,2021,Saturday,9:20,1,100
20214020,11,2021,Saturday,10:35,1,50
20211097,11,2021,Saturday,11:16,1,80
20212061,11,2021,Saturday,16:50,1,100
20213071,11,2021,Saturday,18:00,1,100
20212176,11,2021,Saturday,20:17,1,100
20212136,11,2021,Saturday,22:22,2,80
20214084,11,2021,Sunday,2:34,1,80
20215105,11,2021,Sunday,5:15,1,60
20214056,11,2021,Sunday,7:24,1,80
20211024,11,2021,Sunday,12:20,1,40
20212201,11,2021,Sunday,18:00,2,100
20213166,11,2021,Sunday,19:00,1,60
20215106,11,2021,Sunday,19:39,1,80
20212057,11,2021,Thursday,8:31,1,100
20211201,11,2021,Thursday,9:45,1,110
20212160,11,2021,Thursday,13:10,1,80
20211140,11,2021,Thursday,13:31,1,110
20211041,11,2021,Thursday,13:45,1,100
20212034,11,2021,Thursday,14:30,1,100
20212010,11,2021,Thursday,14:53,1,60
20214036,11,2021,Thursday,15:45,1,110
20213163,11,2021,Thursday,20:00,1,100
20211101,11,2021,Thursday,20:30,1,100
20211251,11,2021,Thursday,21:30,1,50
20213143,11,2021,Thursday,22:00,3,80
20212209,11,2021,Tuesday,2:55,1,60
20212135,11,2021,Tuesday,7:15,1,40
20211168,11,2021,Tuesday,7:25,1,80
20214050,11,2021,Tuesday,10:08,1,80
20212011,11,2021,Tuesday,10:10,1,100
20212185,11,2021,Tuesday,10:21,1,60
20213088,11,2021,Tuesday,15:00,1,100
20211245,11,2021,Tuesday,15:20,1,100
20214039,11,2021,Tuesday,16:20,2,100
20213137,11,2021,Tuesday,17:00,2,60
20212137,11,2021,Tuesday,18:00,1,100
20215141,11,2021,Tuesday,18:55,1,110
20213214,11,2021,Tuesday,19:00,1,100
20211127,11,2021,Tuesday,19:20,1,100
20213134,11,2021,Tuesday,20:00,1,50
20211183,11,2021,Tuesday,22:30,1,100
20213027,11,2021,Wednesday,0:00,1,60
20212155,11,2021,Wednesday,3:15,1,100
20213067,11,2021,Wednesday,5:00,1,100
20211213,11,2021,Wednesday,6:15,1,100
20212016,11,2021,Wednesday,6:35,1,80
20215018,11,2021,Wednesday,9:23,1,110
20215149,11,2021,Wednesday,11:00,1,60
20213190,11,2021,Wednesday,13:00,1,100
20212024,11,2021,Wednesday,17:15,1,70
20215024,11,2021,Wednesday,17:40,1,60
20216027,11,2021,Wednesday,21:29,1,110
20215095,11,2021,Wednesday,23:36,2,100
20213149,10,2021,Friday,0:00,1,80
20212143,10,2021,Friday,3:40,1,80
20214058,10,2021,Friday,8:45,1,100
20211185,10,2021,Friday,11:32,1,50
20211159,10,2021,Friday,12:30,1,50
20213140,10,2021,Friday,14:00,1,60
20212156,10,2021,Friday,14:41,2,60
20215001,10,2021,Friday,15:15,1,110
20215114,10,2021,Friday,16:40,1,60
20212097,10,2021,Friday,16:46,1,50
20212028,10,2021,Friday,17:06,1,100
20215067,10,2021,Friday,17:24,1,50
20212087,10,2021,Friday,17:55,1,100
20213227,10,2021,Friday,21:00,2,60
20213174,10,2021,Friday,22:00,1,100
20213136,10,2021,Friday,23:00,1,110
20211202,10,2021,Friday,23:30,1,60
20213197,10,2021,Monday,0:00,1,100
20211189,10,2021,Monday,1:00,1,100
20213106,10,2021,Monday,8:00,1,100
20211100,10,2021,Monday,8:30,1,100
20211093,10,2021,Monday,11:20,1,100
20213032,10,2021,Monday,12:00,2,60
20214003,10,2021,Monday,18:58,1,60
20211021,10,2021,Monday,22:25,1,50
20211161,10,2021,Saturday,0:15,1,70
20211256,10,2021,Saturday,1:25,1,100
20215065,10,2021,Saturday,7:58,1,60
20213070,10,2021,Saturday,8:00,1,30
20213132,10,2021,Saturday,9:00,1,70
20212056,10,2021,Saturday,9:30,1,100
20217014,10,2021,Saturday,10:00,1,80
20213046,10,2021,Saturday,10:00,1,100
20214037,10,2021,Saturday,11:44,1,60
20211135,10,2021,Saturday,12:10,1,100
20211234,10,2021,Saturday,12:50,1,80
20213170,10,2021,Saturday,13:00,1,80
20214061,10,2021,Saturday,14:00,1,100
20213235,10,2021,Saturday,16:00,1,50
20213212,10,2021,Saturday,16:00,1,60
20214023,10,2021,Saturday,16:37,1,110
20211151,10,2021,Saturday,17:00,1,40
20212060,10,2021,Saturday,17:16,1,60
20211089,10,2021,Saturday,18:00,1,80
20215041,10,2021,Saturday,19:59,1,110
20213123,10,2021,Saturday,21:00,1,60
20211145,10,2021,Saturday,22:40,1,60
20216009,10,2021,Sunday,1:00,1,80
20211078,10,2021,Sunday,2:10,1,110
20211207,10,2021,Sunday,2:10,1,110
20211059,10,2021,Sunday,2:20,2,100
20212154,10,2021,Sunday,3:08,1,60
20215020,10,2021,Sunday,3:14,1,110
20212019,10,2021,Sunday,6:17,1,60
20213144,10,2021,Sunday,8:00,1,60
20213199,10,2021,Sunday,9:00,1,50
20212186,10,2021,Sunday,10:30,1,100
20213082,10,2021,Sunday,11:00,1,60
20211006,10,2021,Sunday,14:30,1,60
20213003,10,2021,Sunday,16:00,2,100
20213141,10,2021,Sunday,17:00,1,100
20214030,10,2021,Sunday,17:28,1,60
20214054,10,2021,Sunday,18:00,1,100
20215125,10,2021,Sunday,23:33,1,60
20213230,10,2021,Thursday,1:00,1,80
20212179,10,2021,Thursday,5:40,1,60
20215157,10,2021,Thursday,7:08,1,110
20211077,10,2021,Thursday,9:05,1,100
20212049,10,2021,Thursday,11:20,1,100
20213135,10,2021,Thursday,12:00,3,80
20214062,10,2021,Thursday,12:35,1,100
20213112,10,2021,Thursday,13:00,1,100
20211199,10,2021,Thursday,13:55,1,80
20212092,10,2021,Thursday,14:16,1,100
20211152,10,2021,Thursday,15:00,1,110
20212036,10,2021,Thursday,15:53,1,60
20213093,10,2021,Thursday,18:00,1,60
20213151,10,2021,Tuesday,4:00,1,80
20213057,10,2021,Tuesday,4:00,1,5
20215059,10,2021,Tuesday,7:42,1,110
20211212,10,2021,Tuesday,8:23,1,80
20211106,10,2021,Tuesday,10:30,1,50
20211184,10,2021,Tuesday,11:45,1,50
20215154,10,2021,Tuesday,17:05,1,110
20213183,10,2021,Tuesday,18:00,1,70
20217012,10,2021,Tuesday,19:14,1,110
20211063,10,2021,Tuesday,22:16,1,50
20217009,10,2021,Tuesday,23:10,1,60
20213177,10,2021,Wednesday,11:00,1,100
20213101,10,2021,Wednesday,14:00,1,50
20212095,10,2021,Wednesday,15:32,1,50
20213185,10,2021,Wednesday,17:00,1,80
20214091,10,2021,Wednesday,18:00,1,100
20214081,10,2021,Wednesday,21:15,1,80
20212128,10,2021,Wednesday,21:40,1,100
20215102,9,2021,Friday,11:16,1,90
20212098,9,2021,Friday,13:23,2,100
20214059,9,2021,Friday,13:45,1,100
20211177,9,2021,Friday,14:30,1,70
20214001,9,2021,Friday,14:45,1,60
20212119,9,2021,Friday,15:10,1,50
20215127,9,2021,Friday,22:44,1,80
20213002,9,2021,Friday,23:00,1,50
20216013,9,2021,Monday,7:15,1,50
20213087,9,2021,Saturday,2:00,1,60
20213030,9,2021,Saturday,4:00,1,100
20212021,9,2021,Saturday,5:15,1,50
20211116,9,2021,Saturday,6:00,1,100
20211076,9,2021,Saturday,8:05,1,110
20211136,9,2021,Saturday,8:30,1,100
20212008,9,2021,Saturday,9:45,1,60
20215077,9,2021,Saturday,10:19,1,110
20213129,9,2021,Saturday,11:00,1,40
20212066,9,2021,Saturday,11:15,1,50
20214047,9,2021,Saturday,13:00,1,80
20211191,9,2021,Saturday,14:50,1,50
20215044,9,2021,Saturday,19:10,1,100
20212106,9,2021,Saturday,22:25,1,100
20212134,9,2021,Saturday,23:55,1,100
20212053,9,2021,Sunday,0:30,1,100
20217008,9,2021,Sunday,8:25,1,80
20212111,9,2021,Sunday,10:32,1,60
20211011,9,2021,Sunday,10:52,1,100
20213068,9,2021,Sunday,11:00,1,100
20213157,9,2021,Sunday,13:00,1,100
20212012,9,2021,Sunday,14:20,1,60
20211203,9,2021,Sunday,16:00,1,50
20215140,9,2021,Sunday,16:09,1,70
20213090,9,2021,Sunday,21:00,1,50
20212072,9,2021,Thursday,5:45,1,80
20215088,9,2021,Thursday,5:55,1,110
20215155,9,2021,Thursday,6:23,1,110
20215147,9,2021,Thursday,7:27,1,80
20213155,9,2021,Thursday,9:00,1,100
20215055,9,2021,Thursday,9:48,1,60
20211020,9,2021,Thursday,11:50,1,50
20213130,9,2021,Thursday,13:00,1,100
20215121,9,2021,Thursday,13:16,1,70
20216022,9,2021,Thursday,13:40,1,50
20215014,9,2021,Thursday,14:30,1,70
20212090,9,2021,Thursday,16:40,1,50
20211030,9,2021,Thursday,17:00,1,100
20215040,9,2021,Thursday,19:00,1,60
20213188,9,2021,Thursday,19:00,1,80
20212159,9,2021,Thursday,19:25,4,60
20214013,9,2021,Thursday,21:00,1,80
20215142,9,2021,Thursday,22:01,2,70
20211154,9,2021,Tuesday,8:00,1,100
20215132,9,2021,Tuesday,8:32,1,60
20212077,9,2021,Tuesday,12:30,2,100
20216014,9,2021,Tuesday,12:58,1,50
20211094,9,2021,Tuesday,13:15,1,90
20212146,9,2021,Tuesday,14:45,1,60
20211015,9,2021,Tuesday,21:50,3,60
20211108,9,2021,Wednesday,6:13,1,70
20213165,9,2021,Wednesday,7:00,1,100
20214086,9,2021,Wednesday,8:06,1,60
20214079,9,2021,Wednesday,9:30,1,80
20214010,9,2021,Wednesday,11:33,1,100
20215128,9,2021,Wednesday,14:46,1,110
20213062,9,2021,Wednesday,15:00,1,60
20215089,9,2021,Wednesday,15:33,1,110
20211055,9,2021,Wednesday,20:00,1,80
20213128,9,2021,Wednesday,23:00,4,100
20211048,8,2021,Friday,3:30,2,110
20213210,8,2021,Friday,6:00,1,100
20212055,8,2021,Friday,9:56,3,60
20212151,8,2021,Friday,10:15,1,100
20213084,8,2021,Friday,14:00,1,50
20215028,8,2021,Friday,14:30,1,110
20216031,8,2021,Friday,15:20,2,100
20217010,8,2021,Friday,15:30,1,110
20211237,8,2021,Friday,15:30,1,80
20211197,8,2021,Friday,18:01,1,100
20215002,8,2021,Friday,18:27,1,40
20211160,8,2021,Friday,20:50,1,50
20215022,8,2021,Monday,4:00,1,100
20213113,8,2021,Monday,8:00,1,100
20213133,8,2021,Monday,10:00,1,70
20213232,8,2021,Monday,10:00,1,100
20215030,8,2021,Monday,10:44,1,50
20212175,8,2021,Monday,11:46,1,100
20213096,8,2021,Monday,12:00,2,100
20211029,8,2021,Monday,14:33,2,60
20213085,8,2021,Monday,16:00,1,100
20213040,8,2021,Monday,16:00,1,70
20213126,8,2021,Monday,20:00,1,70
20213222,8,2021,Monday,20:00,1,110
20211244,8,2021,Saturday,0:05,1,100
20215038,8,2021,Saturday,4:45,1,110
20213217,8,2021,Saturday,11:00,1,70
20213066,8,2021,Saturday,12:00,1,100
20211172,8,2021,Saturday,15:25,1,70
20211125,8,2021,Saturday,18:00,1,100
20217006,8,2021,Saturday,19:05,1,50
20216020,8,2021,Saturday,19:14,1,50
20215049,8,2021,Saturday,19:18,1,110
20213058,8,2021,Saturday,23:00,1,100
20212058,8,2021,Sunday,1:00,2,60
20216025,8,2021,Sunday,1:30,1,100
20215145,8,2021,Sunday,5:00,1,100
20213218,8,2021,Sunday,5:00,1,100
20214017,8,2021,Sunday,5:50,1,110
20212023,8,2021,Sunday,11:37,1,80
20212014,8,2021,Sunday,12:00,1,50
20213028,8,2021,Sunday,14:00,1,80
20213023,8,2021,Sunday,14:00,1,100
20212171,8,2021,Sunday,17:00,1,80
20211118,8,2021,Thursday,11:00,1,70
20213248,8,2021,Thursday,12:00,1,100
20214070,8,2021,Thursday,14:05,2,110
20212076,8,2021,Thursday,15:52,2,100
20213024,8,2021,Thursday,18:00,1,100
20217023,8,2021,Thursday,18:20,1,90
20213142,8,2021,Thursday,19:00,1,100
20213139,8,2021,Tuesday,3:00,1,60
20212071,8,2021,Tuesday,5:12,1,80
20211220,8,2021,Tuesday,6:00,1,110
20211236,8,2021,Tuesday,9:10,1,100
20216033,8,2021,Tuesday,11:37,1,50
20214028,8,2021,Tuesday,16:11,1,100
20212118,8,2021,Tuesday,17:37,1,100
20211057,8,2021,Wednesday,5:55,1,110
20213196,8,2021,Wednesday,6:00,1,100
20212074,8,2021,Wednesday,11:00,1,60
20211126,8,2021,Wednesday,13:35,1,70
20211045,8,2021,Wednesday,13:40,1,80
20215110,8,2021,Wednesday,15:48,1,80
20212210,8,2021,Wednesday,16:05,1,50
20215015,8,2021,Wednesday,22:20,1,50
20216029,7,2021,Friday,4:30,1,100
20211113,7,2021,Friday,10:00,1,60
20213192,7,2021,Friday,14:00,1,60
20213118,7,2021,Friday,14:00,1,100
20213019,7,2021,Friday,15:00,1,100
20212124,7,2021,Friday,15:30,1,40
20213012,7,2021,Friday,16:00,1,100
20212187,7,2021,Friday,16:15,1,60
20212044,7,2021,Friday,16:50,1,110
20212109,7,2021,Friday,17:04,1,100
20215007,7,2021,Friday,17:40,1,60
20213016,7,2021,Friday,18:00,3,110
20211249,7,2021,Friday,18:10,1,60
20212005,7,2021,Friday,20:00,1,100
20211088,7,2021,Friday,20:14,1,100
20215123,7,2021,Friday,21:55,1,70
20213010,7,2021,Friday,22:00,2,70
