crash_id,lga_name
20191007,Shoalhaven
20191132,Bellingen
20191263,Clarence Valley
20193183,Tablelands
20195098,Gosnells
20192217,South Gippsland
20193102,Mareeba
20192137,Towong
20198002,Unincorporated ACT
20192131,Hume
20191307,Nambucca Valley
20193180,Brisbane
20191023,Mid-Coast
20192224,Alpine
20192245,Ballarat
20194025,Wakefield
20191061,Tweed
20191088,Campbelltown (NSW)
20194008,Yankalilla
20191006,Balranald
20193137,Gladstone
20191072,Greater Hume
20193188,Burdekin
20194048,Port Adelaide Enfield
20193103,Bundaberg
20191060,Wagga Wagga
20194079,Onkaparinga
20192019,Yarriambiack
20193083,Gold Coast
20192165,Greater Bendigo
20192118,Colac Otway
20191167,Bellingen
20196021,Devonport
20191136,Hawkesbury
20193176,Moreton Bay
20193042,Sunshine Coast
20191260,Clarence Valley
20192047,Greater Geelong
20191028,Kyogle
20192227,Casey
20193151,Noosa
20192174,Horsham
20193159,Cairns
20194013,Charles Sturt
20192238,Mornington Peninsula
20193096,Toowoomba
20192162,Indigo
20191281,Sutherland
20197024,Litchfield
20191199,Unincorporated NSW
20193130,Noosa
20192155,Greater Geelong
20195027,Swan
20194011,Adelaide Hills
20193187,Livingstone
20195038,York
20191257,Camden
20192237,Hume
20193117,Mackay
20195009,Derby-West Kimberley
20192077,Mornington Peninsula
20191195,Shoalhaven
20191193,Dubbo
20191273,Coffs Harbour
20193146,Bundaberg
20191183,Mid-Coast
20193097,Brisbane
20192213,Greater Bendigo
20191175,Hawkesbury
20191113,Tweed
20193161,Brisbane
20195061,Ashburton
20195139,Busselton
20192157,Wellington
20193194,Townsville
20192060,Moira
20191039,Randwick
20193119,Central Highlands (Qld)
20192048,Mildura
20192205,Yarra Ranges
20191285,Tweed
20193113,Brisbane
20191202,Central Coast (NSW)
20195060,South Perth
20192228,Latrobe (Vic.)
20191312,Lake Macquarie
20193032,Cairns
20191191,Blacktown
20191043,Maitland
20191176,Georges River
20197013,Victoria Daly
20191112,Shoalhaven
20191277,Mid-Coast
20193040,Moreton Bay
20195023,Denmark
20192197,Hume
20192028,Moira
20191150,Eurobodalla
20191240,Fairfield
20191162,Parramatta
20193089,North Burnett
20195052,Brookton
20191212,Mid-Western
20193124,Redland
20191222,Tweed
20191282,Campbelltown (NSW)
20191099,The Hills
20193056,Ipswich
20193154,Somerset
20195017,Irwin
20191020,Bland
20193178,Sunshine Coast
20191170,Junee
20193045,Sunshine Coast
20192229,Brimbank
20191229,Bellingen
20194022,Playford
20196016,Burnie
20191048,Muswellbrook
20193132,Burke
20192158,Casey
20192091,Latrobe (Vic.)
20191223,Georges River
20195064,Kalamunda
20191148,Byron
20193145,Cairns
20192026,Loddon
20195091,Dandaragan
20191287,Cowra
20193114,Toowoomba
20191116,Ballina
20191203,Queanbeyan-Palerang
20192004,Monash
20193173,Moreton Bay
20192164,Macedon Ranges
20191115,Blue Mountains
20192070,Brimbank
20195080,Harvey
20195019,Broomehill-Tambellup
20191276,Hawkesbury
20193085,Cairns
20196005,Hobart
20191073,Brewarrina
20192142,Macedon Ranges
20193017,Townsville
20193080,Gympie
20198004,Unincorporated ACT
20191098,Fairfield
20195056,Serpentine-Jarrahdale
20194085,Charles Sturt
20193067,Southern Downs
20193074,Toowoomba
20192008,Greater Shepparton
20193105,Hinchinbrook
20191329,Canada Bay
20191016,Strathfield
20193118,Brisbane
20191015,Nambucca Valley
20192062,Swan Hill
20193049,Brisbane
20195013,Canning
20193078,Western Downs
20192207,Murrindindi
20191168,Glen Innes Severn
20191102,Sydney
20191279,Central Darling
20195140,Rockingham
20194096,Loxton Waikerie
20192083,Melbourne
20193116,Somerset
20193150,Gold Coast
20193186,Scenic Rim
20193010,Cairns
20191246,Armidale
20192049,Wodonga
20191093,Queanbeyan-Palerang
20193036,Gympie
20196019,Huon Valley
20194089,Streaky Bay
20195070,Port Hedland
20193088,Bundaberg
20191163,Murrumbidgee
20191110,Shoalhaven
20192144,Wyndham
20193166,Goondiwindi
20192138,Darebin
20193147,Longreach
20197019,Central Desert
20193135,Moreton Bay
20192209,Darebin
20192031,Mount Alexander
20193126,Moreton Bay
20193021,Somerset
20192053,Greater Dandenong
20192156,Whitehorse
20191309,Greater Hume
20194065,Salisbury
20195097,Mount Marshall
20191293,Wingecarribee
20191216,Dubbo
20195127,Canning
20191326,Mid-Western
20191254,Canterbury-Bankstown
20192011,Glen Eira
20191189,Kempsey
20193008,Brisbane
20191111,Cootamundra-Gundagai
20194018,Unincorporated SA
20193024,South Burnett
20193016,Sunshine Coast
20195086,Derby-West Kimberley
20195144,Kalgoorlie-Boulder
20191064,Lake Macquarie
20193152,Rockhampton
20191085,Wingecarribee
20191186,Blacktown
20193027,Brisbane
20192014,Maribyrnong
20196001,Southern Midlands
20193072,Northern Peninsula Area
20191149,Singleton
20192056,Casey
20195147,Nedlands
20193084,Hope Vale
20193001,Gladstone
20191114,Clarence Valley
20191156,Brewarrina
20195125,Stirling
20191090,Coffs Harbour
20195094,Wyndham-East Kimberley
20191206,Liverpool
20191029,Canterbury-Bankstown
20194054,Prospect
20194047,Light
20194101,Mid Murray
20191164,Queanbeyan-Palerang
20191269,Wingecarribee
20193162,Southern Downs
20192150,Cardinia
20193142,Mackay
20191034,Bayside (NSW)
20192128,Monash
20197008,Coomalie 
20191097,Lake Macquarie
20191244,Port Stephens
20191228,Newcastle
20194083,Onkaparinga
20195092,Capel
20191311,Tweed
20193025,Somerset
20195003,Gingin
20195059,Stirling
20191268,Wollongong
20191278,Lake Macquarie
20193022,Cairns
20195112,Dardanup
20195042,Augusta Margaret River
20191320,Shoalhaven
20195037,Swan
20192090,Hume
20191070,Mid-Coast
20197001,Victoria Daly
20191095,Central Coast (NSW)
20193106,McKinlay
20193028,Scenic Rim
20196017,Southern Midlands
20192022,Boroondara
20192121,Manningham
20193039,Lockyer Valley
20193076,Bundaberg
20195150,Wanneroo
20192071,Melton
20191302,Northern Beaches
20196006,Waratah-Wynyard
20191165,Port Stephens
20194106,Alexandrina
20195031,Harvey
20193018,Rockhampton
20194039,Yankalilla
20191160,Coffs Harbour
20192074,Maroondah
20193136,Brisbane
20191301,Fairfield
20192244,Frankston
20191124,Kempsey
20191058,Goulburn Mulwaree
20194021,Franklin Harbour
20192064,Ballarat
20195108,Gosnells
20193034,Douglas
20191086,Northern Beaches
20196013,Kentish
20194015,Coorong
20193155,Brisbane
20194012,Barossa
20192210,Wyndham
20192154,Yarra Ranges
20191083,Lane Cove
20193189,Quilpie
20192063,Monash
20191317,Central Coast (NSW)
20193163,Ipswich
20191144,Snowy Monaro
20195068,Kalgoorlie-Boulder
20193164,Moreton Bay
20191327,Blacktown
20193092,Townsville
20191272,Albury
20191310,Parramatta
20192092,Greater Shepparton
20191081,Mid-Coast
20191143,Port Stephens
20192030,Horsham
20192089,Hume
20192034,Greater Geelong
20193070,Sunshine Coast
20193044,Goondiwindi
20193169,Ipswich
20197015,Central Desert
20195020,Menzies
20191131,Canterbury-Bankstown
20191255,Central Coast (NSW)
20195039,Cambridge
20194064,Gawler
20195001,Waroona
20191009,Parramatta
20195005,Kulin
20197026,Palmerston
20197025,Litchfield
20192054,Wellington
20191197,Waverley
20195101,Corrigin
20194087,Murray Bridge
20193043,Somerset
20192002,Brimbank
20194034,Naracoorte Lucindale
20192181,Hepburn
20193143,Lockyer Valley
20195141,Mandurah
20191013,Newcastle
20195107,Cunderdin
20191137,Hay
20194100,Marion
20191218,Wollondilly
20192184,Melbourne
20192188,Greater Bendigo
20191178,Wollongong
20194052,Mid Murray
20191297,Blacktown
20191146,Cootamundra-Gundagai
20191030,Upper Lachlan
20194107,Lower Eyre Peninsula
20196008,Waratah-Wynyard
20191184,Mid-Western
20191300,Berrigan
20194006,West Torrens
20195132,Perth
20193101,Moreton Bay
20194024,Barunga West
20193125,Townsville
20195033,Bridgetown-Greenbushes
20192204,Monash
20192065,Monash
20195117,Armadale
20195126,Derby-West Kimberley
20192231,Buloke
20195021,Greater Geraldton
20191298,Clarence Valley
20192199,Horsham
20193030,Maranoa
20195131,Rockingham
20195058,Lake Grace
20195022,Bayswater
20191051,Kyogle
20191077,Shoalhaven
20194060,Wattle Range
20192123,Monash
20192006,Cardinia
20194049,Adelaide Plains
20194088,Marion
20192010,Alpine
20192243,Murrindindi
20191126,Byron
20191280,Shoalhaven
20193002,Hope Vale
20193057,Townsville
20192201,Greater Bendigo
20192115,Loddon
20193138,Bundaberg
20191208,Clarence Valley
20195041,Murray
20192111,Wyndham
20191019,Glen Innes Severn
20193172,Gold Coast
20193094,Livingstone
20195148,Broomehill-Tambellup
20195066,Swan
20191205,Wollongong
20193141,Western Downs
20192075,Campaspe
20192218,Central Goldfields
20197014,MacDonnell
20192234,Casey
20191243,Inner West
20191237,Newcastle
20191082,Singleton
20193185,Charters Towers
20197017,Roper Gulf
20191328,Lismore
20196009,Devonport
20196020,Latrobe (Tas.)
20191315,Bega Valley
20193065,Cassowary Coast
20195045,Dardanup
20191289,Coffs Harbour
20195057,Mundaring
20198005,Unincorporated ACT
20191236,Eurobodalla
20192100,Mornington Peninsula
20191235,Wagga Wagga
20195015,Port Hedland
20195103,Mundaring
20191194,Byron
20192166,Cardinia
20193020,Scenic Rim
20191011,Blacktown
20194023,Mitcham
20195134,Victoria Plains
20193061,North Burnett
20192193,Corangamite
20193160,Toowoomba
20192240,Yarra Ranges
20195130,Harvey
20192088,Greater Geelong
20191109,Walgett
20191318,Lake Macquarie
20194094,Anangu Pitjantjatjara Yankunytjatjara
20192116,Mildura
20191008,Blayney
20194066,Wattle Range
20192035,Mornington Peninsula
20191253,Wollondilly
20192099,East Gippsland
20196014,Southern Midlands
20193121,Bundaberg
20194069,Mid Murray
20192211,Brimbank
20192113,Mildura
20191217,Hornsby
20192140,Mornington Peninsula
20193195,Logan
20191173,Shellharbour
20194007,Tumby Bay
20195114,Jerramungup
20192191,Bass Coast
20194016,Tatiara
20192126,Kingston (Vic.)
20195049,Halls Creek
20195025,Vincent
20193007,Scenic Rim
20192143,Towong
20192032,Greater Geelong
20192086,Yarra Ranges
20194078,Mount Gambier
20191027,Parramatta
20192013,Maribyrnong
20195055,Yilgarn
20193095,Brisbane
20192175,Mildura
20191219,Narrabri
20193031,Moreton Bay
20194037,Alexandrina
20192248,West Wimmera
20192050,Pyrenees
20194026,Grant
20192105,Greater Geelong
20196027,Launceston
20191049,Inner West
20193192,Sunshine Coast
20193059,Moreton Bay
20194103,Onkaparinga
20191056,Parramatta
20192246,Glen Eira
20193066,Gold Coast
20191140,North Sydney
20194082,Port Pirie
20193170,South Burnett
20191091,Camden
20195109,Murray
20191134,Kiama
20194031,Loxton Waikerie
20195128,Derby-West Kimberley
20191325,Snowy Monaro
20195129,Victoria Park
20192215,Greater Dandenong
20193196,Toowoomba
20193112,Western Downs
20192133,Kingston (Vic.)
20191001,Snowy Valleys
20193012,Bundaberg
20191198,Cumberland
20191121,Port Stephens
20193174,Gympie
20197027,Litchfield
20192163,Hume
20192094,Moyne
20193104,South Burnett
20191130,Oberon
20193051,Moreton Bay
20191304,Forbes
20195007,Swan
20192122,Monash
20193019,Tablelands
20192095,Brimbank
20197028,Unincorporated NT
20194058,Port Augusta
20192236,Mornington Peninsula
20193037,Gold Coast
20192024,Frankston
20193181,Brisbane
20192059,Merri-bek
20192001,Ararat
20194102,Mid Murray
20192109,Ararat
20197005,Litchfield
20194105,Karoonda East Murray
20191252,Hornsby
20193109,Mount Isa
20194005,Port Augusta
20195053,Plantagenet
20191142,Ryde
20195077,Plantagenet
20194081,Coorong
20192068,Brimbank
20191052,Newcastle
20195136,Armadale
20193026,Toowoomba
20195006,Kalamunda
20192085,Casey
20192101,Bass Coast
20191227,Eurobodalla
20191017,Inner West
20192232,Frankston
20192235,Greater Bendigo
20193107,Moreton Bay
20191188,Lismore
20192108,Mitchell
20192125,Yarra
20196015,West Tamar
20194046,Murray Bridge
20194091,Murray Bridge
20194010,Copper Coast
20193144,Logan
20195088,Collie
20194071,Adelaide
20195087,Donnybrook-Balingup
20192067,Indigo
20191319,North Sydney
20197023,MacDonnell
20191041,Dubbo
20193100,Bundaberg
20195090,Stirling
20191024,Penrith
20195040,Swan
20195036,Cockburn
20192015,Greater Dandenong
20192169,Loddon
20191084,Mid-Coast
20191103,Snowy Monaro
20193111,Townsville
20195004,Vincent
20192177,Swan Hill
20191042,Canterbury-Bankstown
20195145,Cranbrook
20196018,Huon Valley
20193033,Toowoomba
20192230,Yarra Ranges
20191002,Mid-Western
20192080,Monash
20192139,Campaspe
20191118,Canterbury-Bankstown
20191179,Narrabri
20191226,Tamworth
20191264,Canada Bay
20193122,Somerset
20192036,Moorabool
20191031,Cabonne
20191247,Port Stephens
20191284,Lake Macquarie
20193093,Mareeba
20191080,Parramatta
20196026,Hobart
20191138,Upper Lachlan
20192098,Mornington Peninsula
20191234,Upper Lachlan
20194019,Alexandrina
20197006,Darwin
20195044,Yilgarn
20193131,Central Highlands (Qld)
20193157,Livingstone
20192194,South Gippsland
20191221,Liverpool
20191239,Yass Valley
20195093,Waroona
20191062,Fairfield
20192225,Whitehorse
20192069,Merri-bek
20192222,Whittlesea
20195054,Northam
20191147,Willoughby
20191059,Northern Beaches
20193055,Redland
20193038,Brisbane
20191185,Hilltops
20191157,Blacktown
20194033,Adelaide Plains
20192055,Yarra Ranges
20193184,Isaac
20191033,Lismore
20195008,Victoria Plains
20191094,Singleton
20192192,Southern Grampians
20192110,Moorabool
20196012,Break O'Day
20192153,Merri-bek
20193175,Brisbane
20192167,Gannawarra
20193068,Ipswich
20197002,Victoria Daly
20192061,Northern Grampians
20193050,Cassowary Coast
20193133,Rockhampton
20191010,Singleton
20193149,Tablelands
20194028,Light
20191018,Brewarrina
20196028,Launceston
20191180,Hornsby
20191166,Weddin
20192242,Macedon Ranges
20191286,Gilgandra
20191275,Clarence Valley
20193011,Southern Downs
20191231,Parramatta
20194040,Marion
20195083,Mandurah
20191238,Dubbo
20195076,Stirling
20191211,Sydney
20192187,Kingston (Vic.)
20191122,Newcastle
20193165,Livingstone
20192114,Golden Plains
20192066,Central Goldfields
20191152,Tweed
20194090,Mount Barker
20192119,Golden Plains
20195082,Greater Geraldton
20192183,Hepburn
20193005,Mount Isa
20191161,Bathurst
20195115,Murray
20195143,Serpentine-Jarrahdale
20192117,Hume
20196004,Glamorgan-Spring Bay
20191306,Lachlan
20192005,Kingston (Vic.)
20191267,Greater Hume
20192212,Maroondah
20194001,Port Adelaide Enfield
20195096,Armadale
20193082,Noosa
20191196,Murrumbidgee
20193035,Brisbane
20191224,Sydney
20191249,Campbelltown (NSW)
20194041,Mid Murray
20195024,Albany
20192041,Moira
20191270,Campbelltown (NSW)
20191032,Greater Hume
20193108,Tablelands
20191014,Clarence Valley
20191022,Mid-Coast
20194056,Naracoorte Lucindale
20193110,Cloncurry
20193079,Townsville
20191266,Tamworth
20191242,Wagga Wagga
20192120,West Wimmera
20194002,Berri Barmera
20191201,Georges River
20194073,Onkaparinga
20195047,Wanneroo
20193182,Toowoomba
20191294,Goulburn Mulwaree
20194045,Streaky Bay
20191068,Moree Plains
20194062,Norwood Payneham and St Peters
20191245,Newcastle
20196024,Glenorchy
20194004,Streaky Bay
20191108,Port Macquarie-Hastings
20191225,Randwick
20191104,Richmond Valley
20195133,Joondalup
20196025,Latrobe (Tas.)
20191135,Narrandera
20195012,Wanneroo
20195152,Busselton
20191067,Hunters Hill
20192134,Greater Bendigo
20193193,Somerset
20193140,Gladstone
20192051,Mildura
20197011,Darwin
20192093,Stonnington
20191145,Sydney
20192146,Mornington Peninsula
20194099,Adelaide Hills
20191155,Liverpool
20192196,Melton
20195151,Manjimup
20192046,Latrobe (Vic.)
20192159,Darebin
20192221,Corangamite
20193041,Gold Coast
20191123,Queanbeyan-Palerang
20195065,Murray
20192017,Yarra Ranges
20192135,Kingston (Vic.)
20192018,Glenelg
20191258,Cumberland
20191106,Sutherland
20191050,Byron
20193081,Townsville
20191037,Tamworth
20191107,Central Coast (NSW)
20191290,Wollongong
20192185,South Gippsland
20193156,Isaac
20192044,Knox
20191314,Lithgow
20191100,Parramatta
20191047,Maitland
20192160,Golden Plains
20192012,Wyndham
20195048,Canning
20191159,Singleton
20194044,Prospect
20193003,Gladstone
20191220,Tamworth
20192037,Maroondah
20191192,Wollongong
20193171,Gladstone
20195123,Mandurah
20195072,Port Hedland
20191005,Clarence Valley
20192189,Towong
20191210,Bayside (NSW)
20191172,Campbelltown (NSW)
20192058,Warrnambool
20192043,Yarra Ranges
20192200,Whittlesea
20193091,Cairns
20195138,Collie
20196022,Northern Midlands
20191271,Lismore
20193014,Gold Coast
20195050,Yilgarn
20192033,Greater Geelong
20191241,Tweed
20195034,Perth
20191182,Randwick
20196029,Latrobe (Tas.)
20192023,Greater Geelong
20191181,Central Coast (NSW)
20191025,Bellingen
20191021,Balranald
20192103,Mildura
20192040,Monash
20194017,Barunga West
20192220,Macedon Ranges
20192148,Greater Shepparton
20195002,Plantagenet
20192178,South Gippsland
20192097,Loddon
20193075,Mareeba
20192202,Moorabool
20195110,Kalgoorlie-Boulder
20195118,Halls Creek
20192007,Golden Plains
20191204,Coffs Harbour
20195102,Greater Geraldton
20194057,Salisbury
20195062,Serpentine-Jarrahdale
20195085,Busselton
20192076,Moorabool
20192079,Wyndham
20195046,Northam
20193086,Bundaberg
20198003,Unincorporated ACT
20192190,Mansfield
20191153,Central Coast (NSW)
20192195,Strathbogie
20195010,Ashburton
20195146,Waroona
20191251,Port Stephens
20193158,South Burnett
20192009,Buloke
20192161,Golden Plains
20194074,Adelaide Plains
20191046,Mid-Coast
20195078,Fremantle
20193191,Goondiwindi
20191053,Georges River
20191299,Narrabri
20194009,Playford
20195014,Chapman Valley
20193087,Townsville
20197007,Darwin
20191265,Nambucca Valley
20191174,Hilltops
20195075,Armadale
20191079,Eurobodalla
20194093,Salisbury
20191074,Dubbo
20191069,Sutherland
20192198,East Gippsland
20191308,Clarence Valley
20197009,Central Desert
20195011,Canning
20193120,Moreton Bay
20193063,Toowoomba
20193054,Brisbane
20191139,Fairfield
20192106,Greater Shepparton
20191292,Oberon
20192241,Nillumbik
20194109,Tatiara
20194095,Playford
20194035,Port Adelaide Enfield
20191038,Port Stephens
20192179,Banyule
20192132,Greater Shepparton
20191295,Temora
20195028,Esperance
20192168,Glenelg
20191129,Clarence Valley
20193077,Gympie
20193128,Gold Coast
20192136,Greater Shepparton
20191054,Orange
20194070,Kingston (SA)
20195030,Mundaring
20192042,Moorabool
20197012,Roper Gulf
20191065,Walcha
20192145,Boroondara
20191003,Sutherland
20197022,Litchfield
20192180,Campaspe
20194043,Mount Barker
20192025,Melton
20191288,Wollongong
20197004,Victoria Daly
20192057,Mildura
20191055,Richmond Valley
20196007,Brighton
20191177,Central Coast (NSW)
20194063,Tea Tree Gully
20193190,Toowoomba
20195113,Serpentine-Jarrahdale
20194075,Playford
20191323,Port Macquarie-Hastings
20191190,Tamworth
20191036,Bega Valley
20191040,Hawkesbury
20195071,Waroona
20192124,Melton
20191045,Warrumbungle
20195095,Kalgoorlie-Boulder
20195111,Harvey
20194036,Port Adelaide Enfield
20191259,Kempsey
20191316,Blacktown
20192081,Maroondah
20194108,West Torrens
20194027,Coorong
20191044,Bogan
20193058,Gympie
20191233,Parkes
20192141,Glenelg
20193062,Somerset
20193047,Brisbane
20191187,Kempsey
20181309,Lachlan
20184025,Salisbury
20183053,Cairns
20181079,Cobar
20184009,Goyder
20183089,Gold Coast
20181062,Ballina
20181110,Camden
20181038,Albury
20181264,Temora
20183091,Cook
20181203,Gwydir
20185100,Waroona
20182022,Cardinia
20183039,Sunshine Coast
20182113,Greater Bendigo
20182017,Frankston
20184050,Alexandrina
20183154,Whitsunday
20181166,Liverpool Plains
20187028,Roper Gulf
20183059,Ipswich
20182094,Horsham
20183043,Townsville
20182049,Pyrenees
20183149,Sunshine Coast
20182155,Warrnambool
20182073,Greater Geelong
20184027,Onkaparinga
20181276,Liverpool
20181231,Narrandera
20185114,Dandaragan
20181105,Upper Hunter
20183159,Gladstone
20186030,Launceston
20181243,Berrigan
20182199,Golden Plains
20185134,Stirling
20182159,Wyndham
20183092,Mackay
20182071,Glenelg
20181049,Gilgandra
20183141,Cook
20183034,Gold Coast
20184038,Adelaide Hills
20181086,Upper Lachlan
20182106,Merri-bek
20183210,Brisbane
20183022,Gympie
20181232,Singleton
20185139,Gingin
20181188,Tamworth
20185076,Harvey
20181114,Murray River
20183065,Noosa
20187036,East Arnhem
20185138,Armadale
20183224,Cassowary Coast
20184024,Wakefield
20185097,Esperance
20181107,Bega Valley
20186019,Tasman
20183025,Cairns
20183140,Toowoomba
20184016,Playford
20183116,Moreton Bay
20187003,East Arnhem
20185132,Mandurah
20186012,Launceston
20181304,Fairfield
20183161,Whitsunday
20181226,Wollondilly
20182035,Mount Alexander
20181237,Junee
20185085,Harvey
20182178,Yarra Ranges
20181269,Sydney
20185036,Joondalup
20182081,Maribyrnong
20183087,Lockyer Valley
20181056,Blue Mountains
20181170,Liverpool
20181002,Waverley
20182019,Knox
20181148,Canterbury-Bankstown
20182110,Boroondara
20183085,Townsville
20184002,Salisbury
20181077,Liverpool
20184005,Light
20186001,Launceston
20182023,Cardinia
20187026,Barkly
20184031,Unincorporated SA
20182181,East Gippsland
20185067,York
20181214,Strathfield
20181059,Parramatta
20183020,Gold Coast
20182004,Wangaratta
20182002,Bayside (Vic.)
20183126,Toowoomba
20185016,Stirling
20181302,Canterbury-Bankstown
20187029,Katherine
20183029,Sunshine Coast
20183171,Bundaberg
20184030,Tatiara
20181031,Orange
20182116,Moonee Valley
20181159,Cumberland
20183139,Scenic Rim
20181018,Inner West
20181045,Inverell
20183134,Townsville
20183145,Burdekin
20185008,Broome
20185005,Denmark
20184008,Tatiara
20182163,Nillumbik
20181324,Wollongong
20182037,Baw Baw
20181070,Cessnock
20183200,Brisbane
20183102,Toowoomba
20185048,Armadale
20181156,Coffs Harbour
20183010,Cook
20184047,Wakefield
20181234,Central Coast (NSW)
20182095,Ballarat
20183046,Gold Coast
20182020,Knox
20183081,Noosa
20182146,Casey
20181271,Yass Valley
20185104,Murray
20182090,Hume
20181310,Penrith
20185007,Capel
20185052,Mundaring
20185049,Northam
20184048,Wattle Range
20182099,Baw Baw
20182136,Loddon
20184044,Adelaide Hills
20183219,Logan
20187031,Litchfield
20182056,Yarra Ranges
20182063,Stonnington
20181205,Randwick
20185041,Toodyay
20181171,Mid-Western
20181190,Maitland
20185032,Brookton
20182158,East Gippsland
20185044,Waroona
20181325,Central Coast (NSW)
20183178,Bundaberg
20184057,Kangaroo Island
20186006,Brighton
20183023,Scenic Rim
20183179,Logan
20181071,Penrith
20186003,Launceston
20185111,Dardanup
20181076,Oberon
20181033,Hawkesbury
20182029,Melbourne
20184073,Salisbury
20184017,Alexandrina
20181187,Sutherland
20182072,Baw Baw
20183062,Logan
20181168,Wollondilly
20185001,Greater Geraldton
20181265,Hornsby
20182040,Latrobe (Vic.)
20182075,Manningham
20181209,Cumberland
20181053,Clarence Valley
20181042,Hawkesbury
20182166,Kingston (Vic.)
20181179,Bathurst
20181244,Shoalhaven
20182161,Benalla
20183172,Barcoo
20181194,Sydney
20187022,Central Desert
20181129,Nambucca Valley
20182041,Latrobe (Vic.)
20182191,Wyndham
20183031,Somerset
20182192,Boroondara
20184028,Yankalilla
20183101,South Burnett
20187027,Alice Springs
20185031,Broomehill-Tambellup
20182084,Southern Grampians
20182100,Kingston (Vic.)
20181292,Balranald
20185106,Kalamunda
20182132,Yarra Ranges
20182148,Moira
20183012,Moreton Bay
20185095,Plantagenet
20185094,Boddington
20183007,Maranoa
20182079,Warrnambool
20181144,Narrabri
20183194,Mareeba
20181067,Blacktown
20182044,Greater Dandenong
20187005,Roper Gulf
20181211,Narromine
20181138,Lake Macquarie
20182026,Gannawarra
20181213,Mid-Coast
20181162,Shoalhaven
20182102,East Gippsland
20184051,Light
20182152,Mildura
20181206,Ku-ring-gai
20184062,Wattle Range
20182129,Monash
20183129,Lockyer Valley
20185092,Northampton
20182031,Ballarat
20187017,West Arnhem
20184067,Salisbury
20183151,Rockhampton
20183057,Toowoomba
20181024,Coolamon
20187004,Roper Gulf
20181048,Upper Lachlan
20185004,Northam
20182119,Benalla
20185091,Belmont
20185029,Harvey
20182120,Hobsons Bay
20181010,Central Coast (NSW)
20181284,Sydney
20182164,Hume
20181026,Armidale
20181185,Byron
20181225,Strathfield
20182092,Wellington
20181176,Lake Macquarie
20186002,Launceston
20185079,Kwinana
20182167,South Gippsland
20181093,Port Macquarie-Hastings
20186017,Hobart
20182149,Murrindindi
20181257,Bayside (NSW)
20183211,Bundaberg
20182176,Mansfield
20183054,Moreton Bay
20181082,Byron
20182069,East Gippsland
20181275,Muswellbrook
20183168,Western Downs
20181250,Penrith
20185050,East Pilbara
20181085,Clarence Valley
20183120,Moreton Bay
20183133,Moreton Bay
20181009,Central Coast (NSW)
20185140,Kondinin
20181184,Lismore
20183050,Rockhampton
20182130,Latrobe (Vic.)
20181130,Wollondilly
20184074,Grant
20185062,Serpentine-Jarrahdale
20182118,Hume
20182177,Knox
20182021,Knox
20183208,Brisbane
20185070,Wyndham-East Kimberley
20181298,Singleton
20184053,Naracoorte Lucindale
20181046,Hawkesbury
20183011,Etheridge
20186015,Central Coast (Tas.)
20185034,Carnarvon
20184015,Port Pirie
20181201,Wollondilly
20181120,Richmond Valley
20181323,Shellharbour
20184042,Naracoorte Lucindale
20182111,Murrindindi
20181124,Armidale
20183075,Brisbane
20181241,Warren
20181236,Tamworth
20185043,Rockingham
20183156,North Burnett
20182080,Mornington Peninsula
20183215,North Burnett
20183026,Gympie
20187024,Barkly
20181058,Canada Bay
20185028,Carnamah
20183201,North Burnett
20181140,Central Coast (NSW)
20186020,Kentish
20184013,Onkaparinga
20185098,Meekatharra
20185103,Busselton
20181215,Mid-Coast
20186007,Launceston
20183044,Mareeba
20182068,Manningham
20182038,South Gippsland
20183001,Western Downs
20181290,Sydney
20181142,Mid-Western
20181151,Port Macquarie-Hastings
20183128,Logan
20181135,Tweed
20181282,Parkes
20181145,Bayside (NSW)
20185046,Kellerberrin
20181099,Port Stephens
20182088,Macedon Ranges
20182142,Brimbank
20182135,Kingston (Vic.)
20184058,Unincorporated SA
20182012,Wangaratta
20182082,Monash
20185021,Toodyay
20182160,Corangamite
20181023,Snowy Valleys
20183110,Ipswich
20184007,Adelaide
20181035,Central Coast (NSW)
20184059,West Torrens
20184056,Loxton Waikerie
20181247,Narrabri
20185078,Kalamunda
20181066,Campbelltown (NSW)
20185020,Victoria Park
20181128,Moree Plains
20181127,Cabonne
20186023,West Tamar
20181008,Central Darling
20181288,Liverpool
20183173,Sunshine Coast
20183117,Brisbane
20182078,Campaspe
20181158,Canterbury-Bankstown
20181227,Cessnock
20181064,Bland
20183144,Balonne
20181006,Lane Cove
20181150,Central Coast (NSW)
20185119,Wyndham-East Kimberley
20184033,Port Augusta
20183131,Fraser Coast
20183100,Burdekin
20181113,Murray River
20181207,Kempsey
20183068,Tablelands
20181318,Georges River
201850039,Swan
20183084,Moreton Bay
20181246,Dubbo
20181122,Ballina
20183090,Sunshine Coast
20183213,Brisbane
20181125,Hawkesbury
20181279,Gwydir
20181183,Blacktown
20181169,Penrith
20182125,Greater Shepparton
20185127,Esperance
20182096,Melton
20185145,Kalamunda
20182137,Mildura
20181055,Muswellbrook
20182172,Whitehorse
20182193,Maroondah
20182025,Hume
20183078,Cassowary Coast
20183052,Gold Coast
20182036,Stonnington
20183115,Gympie
20181005,Singleton
20185051,Dumbleyung
20184072,Wakefield
20181104,Mid-Coast
20181121,Lismore
20183155,Maranoa
20183218,Bundaberg
20181021,Port Stephens
20185126,Corrigin
20181294,Central Coast (NSW)
